,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,-0.05078125,-0.97265625,0.0
1,-0.05078125,-0.96875,0.015625
2,-0.05078125,-0.9765625,-0.01171875
3,-0.03515625,-0.98828125,-0.00390625
4,-0.05078125,-0.97265625,-0.01171875
5,-0.02734375,-0.9921875,0.0546875
6,-0.046875,-0.9765625,0.0
7,-0.04296875,-0.984375,0.0
8,-0.05859375,-0.9921875,0.0
9,-0.05859375,-0.9921875,-0.015625
10,-0.05859375,-0.9921875,-0.0078125
11,-0.04296875,-0.9921875,0.0
12,-0.0546875,-0.98046875,-0.015625
13,-0.05078125,-0.98828125,-0.00390625
14,-0.04296875,-0.98046875,-0.0078125
15,-0.03515625,-0.96484375,0.01171875
16,-0.0625,-0.9609375,-0.078125
17,-0.046875,-0.9765625,-0.0078125
18,-0.0625,-0.9765625,0.00390625
19,-0.05078125,-0.97265625,0.0
20,-0.046875,-0.984375,0.0
21,-0.046875,-0.9921875,0.0
22,-0.0546875,-0.97265625,0.01171875
23,-0.04296875,-0.9921875,0.0
24,-0.046875,-0.9609375,-0.01171875
25,-0.05078125,-0.9765625,0.0
26,-0.0390625,-1.0546875,0.10546875
27,-0.0390625,-0.984375,0.0
28,-0.05859375,-0.97265625,0.00390625
29,-0.05859375,-0.97265625,0.0078125
30,-0.04296875,-0.97265625,0.00390625
31,-0.046875,-0.9765625,0.0
32,-0.046875,-0.9765625,-0.01171875
33,-0.046875,-0.97265625,-0.00390625
34,-0.04296875,-0.984375,-0.01171875
35,-0.04296875,-0.98828125,0.0
36,-0.0390625,-0.97265625,0.0
37,-0.03125,-0.9921875,-0.01953125
38,-0.04296875,-0.9921875,-0.0078125
39,-0.03515625,-0.9921875,0.0
40,-0.05078125,-0.984375,0.00390625
41,-0.04296875,-0.9765625,0.0
42,-0.046875,-0.98828125,0.0
43,-0.046875,-0.984375,0.0
44,-0.03515625,-0.98046875,-0.015625
45,-0.05078125,-0.95703125,-0.015625
46,-0.046875,-0.95703125,-0.00390625
47,-0.05078125,-0.9765625,-0.01171875
48,-0.15234375,-0.9765625,-0.03125
49,-0.0390625,-0.97265625,0.00390625
50,-0.046875,-0.9765625,0.00390625
51,-0.05078125,-0.96875,0.00390625
52,-0.046875,-0.97265625,0.0078125
53,-0.046875,-0.96484375,0.01171875
54,-0.05078125,-0.96875,-0.00390625
55,-0.0390625,-0.98828125,0.01171875
56,-0.0390625,-0.97265625,0.0
57,-0.05859375,-0.97265625,0.00390625
58,-0.05859375,-0.98046875,0.0
59,-0.0390625,-0.96484375,0.01953125
60,-0.05859375,-0.96875,0.00390625
61,-0.0625,-0.98046875,0.0078125
62,-0.046875,-0.98046875,-0.00390625
63,-0.05078125,-0.98046875,0.0
64,-0.0546875,-0.984375,0.0
65,-0.0546875,-0.9765625,0.0
