,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-1.01953125,-0.23046875,0.02734375,1
1,-1.01171875,-0.2421875,0.02734375,1
2,-1.01171875,-0.2421875,0.02734375,1
3,-1.0078125,-0.23828125,0.03125,1
4,-1.01171875,-0.23046875,0.0703125,1
5,-1.01171875,-0.2265625,0.015625,1
6,-1.01953125,-0.21484375,0.015625,1
7,-1.015625,-0.2265625,0.01953125,1
8,-1.01171875,-0.22265625,0.015625,1
9,-1.015625,-0.2265625,0.0234375,1
10,-1.015625,-0.21875,0.03125,1
11,-1.01953125,-0.22265625,0.0078125,1
12,-1.01953125,-0.22265625,0.02734375,1
13,-1.015625,-0.2265625,0.02734375,1
14,-1.01171875,-0.23046875,0.015625,1
15,-1.015625,-0.23046875,0.015625,1
16,-1.01171875,-0.21875,0.0234375,1
17,-1.01171875,-0.2109375,0.01171875,1
18,-1.015625,-0.22265625,0.02734375,1
19,-1.01953125,-0.2265625,0.015625,1
20,-1.01953125,-0.23828125,0.01953125,1
21,-1.0234375,-0.22265625,0.01953125,1
22,-1.01953125,-0.21875,0.0234375,1
23,-1.0234375,-0.21875,0.015625,1
24,-1.0078125,-0.22265625,0.01171875,1
25,-1.0078125,-0.21484375,0.01953125,1
26,-1.0078125,-0.21484375,0.03125,1
27,-1.02734375,-0.23828125,0.0234375,1
28,-1.01171875,-0.2265625,0.03515625,1
29,-1.01953125,-0.234375,0.0234375,1
30,-1.0078125,-0.234375,0.03125,1
31,-1.01171875,-0.2109375,0.00390625,1
32,-1.015625,-0.22265625,0.0234375,1
33,-1.015625,-0.21484375,0.0234375,1
34,-1.0234375,-0.21875,0.015625,1
35,-1.0234375,-0.21484375,0.015625,1
36,-1.02734375,-0.2109375,0.0234375,1
37,-1.01953125,-0.21875,0.03515625,1
38,-1.01953125,-0.21875,0.03515625,1
39,-1.01953125,-0.21875,0.0234375,1
40,-1.01171875,-0.21875,0.0234375,1
41,-1.015625,-0.22265625,0.02734375,1
42,-1.0078125,-0.21875,0.015625,1
43,-1.01953125,-0.2265625,0.015625,1
44,-1.01171875,-0.22265625,0.0078125,1
45,-1.015625,-0.2109375,0.0078125,1
46,-1.01171875,-0.21875,0.0078125,1
47,-1.02734375,-0.22265625,0.00390625,1
48,-1.01171875,-0.21875,0.0078125,1
49,-1.0078125,-0.21484375,0.02734375,1
50,-1.015625,-0.203125,0.0234375,1
51,-1.01171875,-0.234375,0.03125,1
52,-1.0078125,-0.2109375,0.03515625,1
53,-1.015625,-0.21875,0.03515625,1
54,-1.0078125,-0.234375,0.0390625,1
55,-1.01953125,-0.2421875,0.046875,1
56,-1.01171875,-0.234375,0.04296875,1
57,-1.015625,-0.23828125,0.04296875,1
58,-1.015625,-0.25,0.0390625,1
59,-1.0078125,-0.234375,0.03125,1
60,-1.01171875,-0.23046875,0.03125,1
61,-1.015625,-0.23046875,0.0390625,1
62,-1.015625,-0.2421875,0.0390625,1
63,-1.01171875,-0.23828125,0.04296875,1
64,-1.01171875,-0.23046875,0.02734375,1
65,-1.0234375,-0.23046875,0.03515625,1
66,-1.015625,-0.23046875,0.04296875,1
67,-1.015625,-0.23046875,0.03125,1
68,-1.01171875,-0.23046875,0.03125,1
69,-1.0078125,-0.21875,0.02734375,1
70,-1.01171875,-0.24609375,0.02734375,1
71,-1.01953125,-0.234375,0.02734375,1
72,-1.03125,-0.234375,0.02734375,1
73,-1.015625,-0.23046875,0.03125,1
74,-1.0234375,-0.234375,0.03515625,1
75,-1.01953125,-0.23046875,0.03125,1
76,-1.0234375,-0.21875,0.02734375,1
77,-1.015625,-0.22265625,0.02734375,1
78,-1.01171875,-0.21875,0.0234375,1
79,-1.015625,-0.234375,0.02734375,1
80,-1.01953125,-0.21875,0.0234375,1
81,-1.01953125,-0.21484375,0.03125,1
82,-1.01171875,-0.21484375,0.01171875,1
83,-1.03125,-0.23828125,0.04296875,1
84,-1.01953125,-0.21875,0.01953125,1
85,-1.02734375,-0.21484375,0.02734375,1
86,-1.01953125,-0.23828125,0.03515625,1
87,-1.02734375,-0.23046875,0.03515625,1
88,-1.03125,-0.2109375,0.0390625,1
89,-1.01953125,-0.2265625,0.0234375,1
90,-1.0390625,-0.21875,0.0703125,1
91,-1.015625,-0.23046875,0.0390625,1
92,-1.01171875,-0.20703125,0.03125,1
93,-1.0234375,-0.21484375,0.0390625,1
94,-1.01953125,-0.2109375,0.02734375,1
95,-1.01953125,-0.23828125,0.03125,1
96,-1.015625,-0.2265625,0.0234375,1
97,-1.01953125,-0.22265625,0.03125,1
98,-1.01171875,-0.21875,0.01953125,1
99,-1.01171875,-0.2265625,0.015625,1
100,-1.0234375,-0.21484375,0.03125,1
101,-1.0078125,-0.23046875,0.02734375,1
102,-1.015625,-0.23046875,0.015625,1
103,-1.0234375,-0.21484375,0.015625,1
104,-1.02734375,-0.21875,0.01171875,1
105,-1.01171875,-0.21484375,0.0,1
106,-1.0234375,-0.21484375,0.00390625,1
107,-1.015625,-0.234375,0.00390625,1
108,-1.00390625,-0.2265625,0.00390625,1
109,-1.01953125,-0.23046875,0.0,1
110,-1.0078125,-0.2421875,0.0078125,1
111,-1.00390625,-0.234375,0.0,1
112,-1.01171875,-0.2265625,0.0,1
113,-1.0078125,-0.2421875,0.0,1
114,-1.0078125,-0.2421875,-0.01171875,1
115,-1.015625,-0.22265625,-0.00390625,1
116,-1.00390625,-0.24609375,-0.00390625,1
117,-1.00390625,-0.24609375,0.0,1
118,-1.0078125,-0.23828125,-0.01171875,1
119,-1.0078125,-0.25,-0.03125,1
120,-1.00390625,-0.25390625,-0.01953125,1
121,-1.01953125,-0.25,-0.0078125,1
122,-1.00390625,-0.24609375,-0.0234375,1
123,-1.00390625,-0.24609375,-0.03125,1
124,-1.0,-0.24609375,-0.01953125,1
125,-1.00390625,-0.24609375,-0.01953125,1
126,-1.0,-0.25390625,-0.03515625,1
127,-0.9921875,-0.234375,-0.03125,1
128,-0.99609375,-0.23828125,-0.03125,1
129,-0.98828125,-0.23828125,-0.02734375,1
130,-0.97265625,-0.2265625,-0.03125,1
131,-0.99609375,-0.2265625,-0.03515625,1
132,-0.98828125,-0.2109375,-0.04296875,1
133,-1.0,-0.21484375,-0.03515625,1
134,-1.0078125,-0.2109375,-0.03515625,1
135,-1.01171875,-0.19921875,-0.046875,1
136,-1.01953125,-0.1953125,-0.04296875,1
137,-1.0390625,-0.19140625,-0.046875,1
138,-1.046875,-0.171875,-0.0546875,1
139,-1.0625,-0.1875,-0.04296875,1
140,-1.078125,-0.1796875,-0.0546875,1
141,-1.09375,-0.17578125,-0.04296875,1
142,-1.08984375,-0.1796875,-0.05859375,1
143,-1.078125,-0.18359375,-0.05078125,1
144,-1.078125,-0.17578125,-0.0625,1
145,-1.09375,-0.18359375,-0.046875,1
146,-1.09375,-0.1875,-0.046875,1
147,-1.09765625,-0.19921875,-0.03125,1
148,-1.078125,-0.203125,-0.04296875,1
149,-1.0625,-0.203125,-0.04296875,1
150,-1.06640625,-0.22265625,-0.03125,1
151,-1.0546875,-0.21484375,-0.0234375,1
152,-1.03515625,-0.234375,-0.01953125,1
153,-1.01953125,-0.21875,-0.0234375,1
154,-1.01953125,-0.2265625,-0.00390625,1
155,-1.0,-0.2109375,-0.01953125,1
156,-1.00390625,-0.19921875,-0.015625,1
157,-1.00390625,-0.18359375,-0.01171875,1
158,-0.99609375,-0.1875,-0.01953125,1
159,-0.98828125,-0.1796875,-0.01953125,1
160,-1.00390625,-0.17578125,-0.0078125,1
161,-1.015625,-0.19140625,-0.01171875,1
162,-1.0078125,-0.18359375,0.0,1
163,-1.00390625,-0.18359375,-0.0078125,1
164,-1.00390625,-0.1640625,-0.01171875,1
165,-1.0,-0.1953125,-0.0234375,1
166,-0.9921875,-0.18359375,-0.0078125,1
167,-1.0,-0.18359375,-0.03515625,1
168,-1.0,-0.17578125,-0.04296875,1
169,-1.00390625,-0.18359375,-0.04296875,1
170,-0.98828125,-0.1875,-0.0546875,1
171,-0.9921875,-0.18359375,-0.06640625,1
172,-0.98828125,-0.1796875,-0.07421875,1
173,-0.98046875,-0.1875,-0.0859375,1
174,-0.97265625,-0.1796875,-0.078125,1
175,-0.9609375,-0.17578125,-0.08984375,1
176,-0.96875,-0.203125,-0.0859375,1
177,-0.94921875,-0.1875,-0.109375,1
178,-0.96875,-0.203125,-0.09765625,1
179,-0.96875,-0.20703125,-0.09765625,1
180,-0.96875,-0.19921875,-0.09375,1
181,-0.96875,-0.19140625,-0.10546875,1
182,-0.98046875,-0.1953125,-0.09375,1
183,-0.98046875,-0.203125,-0.0859375,1
184,-0.9921875,-0.171875,-0.08203125,1
185,-0.98828125,-0.19140625,-0.07421875,1
186,-0.9921875,-0.1796875,-0.08203125,1
187,-0.98828125,-0.1796875,-0.078125,1
188,-0.97265625,-0.18359375,-0.07421875,1
189,-0.98828125,-0.16015625,-0.06640625,1
190,-0.9921875,-0.18359375,-0.07421875,1
191,-0.9921875,-0.16796875,-0.05859375,1
192,-0.9921875,-0.171875,-0.0703125,1
193,-0.984375,-0.171875,-0.0625,1
194,-0.9765625,-0.16015625,-0.0625,1
195,-0.984375,-0.1484375,-0.0625,1
196,-0.9921875,-0.16015625,-0.0546875,1
197,-0.98828125,-0.16796875,-0.05078125,1
198,-1.0,-0.171875,-0.046875,1
199,-0.984375,-0.17578125,-0.0390625,1
200,-1.0,-0.15625,-0.04296875,1
201,-1.0,-0.15234375,-0.04296875,1
202,-1.00390625,-0.14453125,-0.02734375,1
203,-1.0078125,-0.15234375,-0.0234375,1
204,-1.0,-0.14453125,-0.02734375,1
205,-1.01171875,-0.15234375,-0.01171875,1
206,-1.0078125,-0.140625,-0.01953125,1
207,-1.0,-0.1328125,-0.015625,1
208,-1.01171875,-0.1484375,-0.015625,1
209,-1.0078125,-0.15625,-0.01171875,1
210,-1.01171875,-0.140625,-0.015625,1
211,-1.015625,-0.12890625,0.0,1
212,-1.00390625,-0.12109375,-0.0078125,1
213,-1.0,-0.1328125,-0.015625,1
214,-1.00390625,-0.1328125,-0.01171875,1
215,-1.015625,-0.1328125,-0.0234375,1
216,-1.015625,-0.11328125,-0.01171875,1
217,-1.01171875,-0.11328125,-0.0234375,1
218,-1.0234375,-0.11328125,-0.03515625,1
219,-1.0078125,-0.11328125,-0.0234375,1
220,-1.01171875,-0.109375,-0.03125,1
221,-1.01171875,-0.09375,-0.0390625,1
222,-1.046875,-0.109375,-0.05859375,1
223,-1.02734375,-0.09765625,-0.0546875,1
224,-1.0390625,-0.1015625,-0.0625,1
225,-1.0546875,-0.109375,-0.0546875,1
226,-1.05078125,-0.1171875,-0.078125,1
227,-1.0703125,-0.08984375,-0.07421875,1
228,-1.0546875,-0.09765625,-0.078125,1
229,-1.078125,-0.0703125,-0.0703125,1
230,-1.07421875,-0.08203125,-0.0859375,1
231,-1.08203125,-0.06640625,-0.0703125,1
232,-1.08203125,-0.07421875,-0.0703125,1
233,-1.09375,-0.06640625,-0.06640625,1
234,-1.0859375,-0.05859375,-0.05859375,1
235,-1.08984375,-0.05859375,-0.05859375,1
236,-1.10546875,-0.0390625,-0.04296875,1
237,-1.1015625,-0.046875,-0.0390625,1
238,-1.1015625,-0.04296875,-0.04296875,1
239,-1.109375,-0.02734375,-0.02734375,1
240,-1.11328125,-0.03515625,-0.0234375,1
241,-1.1015625,-0.0234375,-0.015625,1
242,-1.1015625,-0.03125,0.0,1
243,-1.12109375,-0.04296875,-0.01171875,1
244,-1.1171875,-0.0390625,-0.015625,1
245,-1.1328125,-0.06640625,-0.04296875,1
246,-1.15234375,-0.07421875,-0.07421875,1
247,-1.1875,-0.08203125,-0.10546875,1
248,-1.23046875,-0.1171875,-0.1328125,1
249,-1.27734375,-0.1484375,-0.171875,1
250,-1.32421875,-0.140625,-0.1875,1
251,-1.359375,-0.17578125,-0.20703125,1
252,-1.38671875,-0.2109375,-0.22265625,1
253,-1.390625,-0.22265625,-0.23828125,1
254,-1.36328125,-0.2421875,-0.22265625,1
255,-1.3203125,-0.25390625,-0.21484375,1
256,-1.27734375,-0.28515625,-0.18359375,1
257,-1.2265625,-0.29296875,-0.16796875,1
258,-1.16796875,-0.34375,-0.15234375,1
259,-1.1171875,-0.3515625,-0.1015625,1
260,-1.0703125,-0.359375,-0.08984375,1
261,-1.046875,-0.359375,-0.046875,1
262,-1.01953125,-0.390625,-0.0390625,1
263,-0.99609375,-0.3984375,-0.01171875,1
264,-0.9609375,-0.390625,-0.00390625,1
265,-0.953125,-0.40234375,0.0,1
266,-0.921875,-0.4375,0.00390625,1
267,-0.890625,-0.4375,0.0,1
268,-0.87890625,-0.45703125,0.00390625,1
269,-0.8828125,-0.4453125,0.01953125,1
270,-0.87109375,-0.4765625,0.0078125,1
271,-0.8828125,-0.45703125,0.02734375,1
272,-0.8671875,-0.45703125,0.015625,1
273,-0.875,-0.43359375,0.03125,1
274,-0.86328125,-0.4296875,0.0859375,1
275,-0.88671875,-0.4140625,0.03515625,1
276,-0.8984375,-0.3984375,0.02734375,1
277,-0.91015625,-0.40625,0.04296875,1
278,-0.9453125,-0.36328125,0.03125,1
279,-0.9375,-0.34765625,0.01953125,1
280,-0.96875,-0.3203125,0.0078125,1
281,-0.97265625,-0.328125,0.0,1
282,-0.99609375,-0.30078125,-0.03125,1
283,-1.0234375,-0.28125,-0.01171875,1
284,-1.015625,-0.28515625,-0.03515625,1
285,-1.02734375,-0.23046875,-0.03515625,1
286,-1.0390625,-0.26171875,-0.0546875,1
287,-1.0234375,-0.26171875,-0.05078125,1
288,-1.015625,-0.2578125,-0.0546875,1
289,-1.015625,-0.26953125,-0.05859375,1
290,-1.02734375,-0.25390625,-0.0703125,1
291,-1.02734375,-0.25390625,-0.0546875,1
292,-1.03515625,-0.25390625,-0.046875,1
293,-1.01953125,-0.25390625,-0.0546875,1
294,-1.01953125,-0.265625,-0.03125,1
295,-1.01953125,-0.26171875,-0.00390625,1
296,-1.0,-0.265625,-0.0078125,1
297,-0.984375,-0.2734375,-0.0078125,1
298,-0.97265625,-0.265625,0.0078125,1
299,-0.953125,-0.2734375,0.01171875,1
300,-0.9453125,-0.27734375,0.0078125,1
301,-0.9296875,-0.30078125,0.01171875,1
302,-0.921875,-0.2734375,0.00390625,1
303,-0.91796875,-0.28125,0.0078125,1
304,-0.93359375,-0.28515625,0.00390625,1
305,-0.92578125,-0.265625,0.00390625,1
306,-0.93359375,-0.27734375,0.0,1
307,-0.94921875,-0.27734375,0.00390625,1
308,-0.9609375,-0.26171875,0.01953125,1
309,-0.96875,-0.25390625,0.01953125,1
310,-0.95703125,-0.24609375,0.0234375,1
311,-0.9609375,-0.23828125,0.04296875,1
312,-0.95703125,-0.23828125,0.05078125,1
313,-0.96484375,-0.25,0.0546875,1
314,-0.95703125,-0.23046875,0.078125,1
315,-0.96484375,-0.2265625,0.078125,1
316,-0.98828125,-0.20703125,0.09765625,1
317,-0.9765625,-0.2109375,0.08984375,1
318,-0.98046875,-0.19140625,0.10546875,1
319,-0.98046875,-0.1875,0.125,1
320,-0.9609375,-0.1796875,0.1328125,1
321,-0.94140625,-0.1640625,0.12890625,1
322,-0.94921875,-0.1796875,0.1328125,1
323,-0.95703125,-0.15625,0.12109375,1
324,-0.953125,-0.1484375,0.10546875,1
325,-0.94140625,-0.14453125,0.109375,1
326,-0.9140625,-0.15234375,0.08984375,1
327,-0.921875,-0.1484375,0.08984375,1
328,-0.90234375,-0.140625,0.06640625,1
329,-0.8984375,-0.12109375,0.08203125,1
330,-0.90625,-0.12109375,0.05859375,1
331,-0.90234375,-0.11328125,0.03515625,1
332,-0.88671875,-0.109375,0.046875,1
333,-0.8984375,-0.109375,0.03515625,1
334,-0.90234375,-0.09375,0.03515625,1
335,-0.9140625,-0.109375,0.0390625,1
336,-0.9140625,-0.09765625,0.0625,1
337,-0.91796875,-0.1015625,0.05859375,1
338,-0.91796875,-0.07421875,0.0625,1
339,-0.9296875,-0.09375,0.078125,1
340,-0.9453125,-0.0859375,0.08203125,1
341,-0.95703125,-0.09375,0.09375,1
342,-0.95703125,-0.09765625,0.09375,1
343,-0.96484375,-0.07421875,0.078125,1
344,-0.96875,-0.06640625,0.09765625,1
345,-0.97265625,-0.0546875,0.09375,1
346,-0.98828125,-0.046875,0.09765625,1
347,-0.99609375,-0.04296875,0.1015625,1
348,-1.0,-0.02734375,0.1015625,1
349,-1.01953125,-0.01171875,0.1015625,1
350,-1.03125,0.00390625,0.09765625,1
351,-1.0546875,-0.0078125,0.08203125,1
352,-1.07421875,0.0,0.06640625,1
353,-1.08203125,0.0,0.0625,1
354,-1.09375,-0.00390625,0.05078125,1
355,-1.1015625,0.0,0.046875,1
356,-1.10546875,0.0,0.01171875,1
357,-1.1171875,0.00390625,0.01171875,1
358,-1.1328125,0.00390625,0.0,1
359,-1.13671875,0.03125,-0.00390625,1
360,-1.1484375,0.03515625,-0.015625,1
361,-1.15625,0.03515625,-0.03515625,1
362,-1.15625,0.04296875,-0.05078125,1
363,-1.15234375,0.06640625,-0.0703125,1
364,-1.14453125,0.09375,-0.0859375,1
365,-1.14453125,0.109375,-0.0859375,1
366,-1.140625,0.1484375,-0.109375,1
367,-1.12109375,0.1953125,-0.11328125,1
368,-1.109375,0.234375,-0.13671875,1
369,-1.11328125,0.2421875,-0.12109375,1
370,-1.09765625,0.21875,-0.140625,1
371,-1.1171875,0.171875,-0.12890625,1
372,-1.16796875,0.1171875,-0.0625,1
373,-1.21875,0.07421875,-0.09375,1
374,-1.32421875,-0.0078125,-0.109375,1
375,-1.44140625,-0.08203125,-0.1171875,1
376,-1.53515625,-0.20703125,-0.08984375,1
377,-1.640625,-0.26171875,-0.03125,1
378,-1.7265625,-0.32421875,0.0859375,1
379,-1.74609375,-0.37109375,0.17578125,1
380,-1.734375,-0.41796875,0.25390625,1
381,-1.64453125,-0.4609375,0.30859375,1
382,-1.53515625,-0.4609375,0.32421875,1
383,-1.421875,-0.5078125,0.3203125,1
384,-1.3046875,-0.5390625,0.296875,1
385,-1.20703125,-0.57421875,0.2578125,1
386,-1.125,-0.57421875,0.23828125,1
387,-1.0078125,-0.5625,0.1953125,1
388,-0.90234375,-0.5546875,0.1484375,1
389,-0.80859375,-0.5234375,0.10546875,1
390,-0.72265625,-0.515625,0.04296875,1
391,-0.65234375,-0.51953125,0.00390625,1
392,-0.6015625,-0.484375,0.0,1
393,-0.5859375,-0.453125,-0.04296875,1
394,-0.6015625,-0.41796875,-0.0625,1
395,-0.65625,-0.3515625,-0.05859375,1
396,-0.71484375,-0.3125,-0.05859375,1
397,-0.7890625,-0.265625,-0.0390625,1
398,-0.8671875,-0.19921875,-0.01953125,1
399,-0.9453125,-0.15625,0.01171875,1
400,-1.00390625,-0.1171875,0.05078125,1
401,-1.05078125,-0.140625,0.0859375,1
402,-1.10546875,-0.125,0.13671875,1
403,-1.1328125,-0.140625,0.17578125,1
404,-1.1640625,-0.1796875,0.2421875,1
405,-1.171875,-0.203125,0.27734375,1
406,-1.17578125,-0.23828125,0.34375,1
407,-1.15234375,-0.23828125,0.390625,1
408,-1.10546875,-0.26171875,0.421875,1
409,-1.07421875,-0.26171875,0.44921875,1
410,-1.04296875,-0.25390625,0.4453125,1
411,-0.99609375,-0.2734375,0.42578125,1
412,-0.94921875,-0.26171875,0.40625,1
413,-0.9140625,-0.25390625,0.375,1
414,-0.875,-0.25,0.3046875,1
415,-0.82421875,-0.234375,0.2421875,1
416,-0.8203125,-0.2421875,0.16796875,1
417,-0.76953125,-0.2421875,0.1015625,1
418,-0.78125,-0.23828125,0.05859375,1
419,-0.78515625,-0.2421875,0.0078125,1
420,-0.80078125,-0.24609375,-0.0390625,1
421,-0.80078125,-0.2421875,-0.07421875,1
422,-0.8203125,-0.25,-0.1171875,1
423,-0.84765625,-0.25,-0.1171875,1
424,-0.8671875,-0.2421875,-0.12109375,1
425,-0.88671875,-0.24609375,-0.1171875,1
426,-0.91796875,-0.24609375,-0.10546875,1
427,-0.94140625,-0.2265625,-0.06640625,1
428,-0.95703125,-0.21484375,-0.015625,1
429,-0.96875,-0.20703125,-0.015625,1
430,-0.9765625,-0.21484375,0.01953125,1
431,-0.96875,-0.1953125,0.0390625,1
432,-0.9765625,-0.18359375,0.09765625,1
433,-0.97265625,-0.14453125,0.1171875,1
434,-0.98046875,-0.12890625,0.13671875,1
435,-0.9765625,-0.12890625,0.14453125,1
436,-0.96875,-0.11328125,0.13671875,1
437,-0.94921875,-0.09765625,0.12890625,1
438,-0.9296875,-0.08984375,0.109375,1
439,-0.91796875,-0.0703125,0.08984375,1
440,-0.91796875,-0.0703125,0.0703125,1
441,-0.91015625,-0.078125,0.046875,1
442,-0.91796875,-0.1015625,0.0390625,1
443,-0.90625,-0.0859375,0.02734375,1
444,-0.90625,-0.0859375,0.015625,1
445,-0.9140625,-0.109375,0.0234375,1
446,-0.8984375,-0.08984375,0.015625,1
447,-0.91015625,-0.09375,0.0234375,1
448,-0.8984375,-0.1015625,0.02734375,1
449,-0.90234375,-0.08984375,0.04296875,1
450,-0.90234375,-0.08984375,0.0390625,1
451,-0.90625,-0.08203125,0.0546875,1
452,-0.90625,-0.0859375,0.0625,1
453,-0.92578125,-0.0703125,0.06640625,1
454,-0.921875,-0.08203125,0.06640625,1
455,-0.9453125,-0.06640625,0.046875,1
456,-0.95703125,-0.0625,0.046875,1
457,-0.96875,-0.05859375,0.02734375,1
458,-0.98828125,-0.04296875,0.0234375,1
