,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-0.96484375,-0.14453125,0.11328125,1
1,-0.9453125,-0.16015625,0.125,1
2,-0.9453125,-0.1484375,0.109375,1
3,-0.94921875,-0.12890625,0.11328125,1
4,-0.9453125,-0.16796875,0.10546875,1
5,-0.94921875,-0.1484375,0.09765625,1
6,-0.9453125,-0.1484375,0.10546875,1
7,-0.96484375,-0.1640625,0.1015625,1
8,-0.94140625,-0.1484375,0.1171875,1
9,-0.94921875,-0.14453125,0.11328125,1
10,-0.9453125,-0.15234375,0.11328125,1
11,-0.9375,-0.140625,0.09765625,1
12,-0.94140625,-0.1484375,0.1015625,1
13,-0.96484375,-0.1484375,0.11328125,1
14,-0.94140625,-0.15234375,0.1171875,1
15,-0.96875,-0.125,0.12109375,1
16,-0.95703125,-0.15234375,0.0859375,1
17,-0.93359375,-0.15234375,0.1015625,1
18,-0.9453125,-0.1484375,0.1015625,1
19,-0.953125,-0.1484375,0.09765625,1
20,-0.9609375,-0.15234375,0.109375,1
21,-0.94921875,-0.13671875,0.10546875,1
22,-0.953125,-0.15234375,0.10546875,1
23,-0.94921875,-0.1484375,0.109375,1
24,-0.94140625,-0.125,0.09375,1
25,-0.9453125,-0.14453125,0.08984375,1
26,-0.953125,-0.1484375,0.09765625,1
27,-0.96484375,-0.14453125,0.10546875,1
28,-0.9453125,-0.1484375,0.09375,1
29,-0.96875,-0.140625,0.1015625,1
30,-0.96875,-0.1484375,0.109375,1
31,-0.95703125,-0.15234375,0.08984375,1
32,-0.9609375,-0.13671875,0.09375,1
33,-0.96484375,-0.1328125,0.11328125,1
34,-0.96875,-0.125,0.0859375,1
35,-0.95703125,-0.12890625,0.08984375,1
36,-0.97265625,-0.13671875,0.109375,1
37,-0.94921875,-0.16015625,0.11328125,1
38,-0.96484375,-0.15234375,0.0859375,1
39,-0.9609375,-0.13671875,0.08203125,1
40,-0.96484375,-0.14453125,0.09375,1
41,-0.97265625,-0.1328125,0.09765625,1
42,-0.97265625,-0.16015625,0.09765625,1
43,-0.984375,-0.13671875,0.10546875,1
44,-0.99609375,-0.140625,0.12109375,1
45,-0.98046875,-0.15234375,0.10546875,1
46,-0.953125,-0.1328125,0.09765625,1
47,-0.95703125,-0.1171875,0.10546875,1
48,-0.94921875,-0.1484375,0.1015625,1
49,-0.9375,-0.14453125,0.09375,1
50,-0.94140625,-0.1328125,0.09765625,1
51,-0.94140625,-0.13671875,0.09765625,1
52,-0.9453125,-0.1171875,0.0859375,1
53,-0.94140625,-0.125,0.09375,1
54,-0.9375,-0.125,0.09375,1
55,-0.9453125,-0.10546875,0.09765625,1
56,-0.9453125,-0.10546875,0.08203125,1
57,-0.94921875,-0.12109375,0.09375,1
58,-0.94921875,-0.10546875,0.08984375,1
59,-0.96484375,-0.1328125,0.12109375,1
60,-0.953125,-0.12890625,0.08203125,1
61,-0.94140625,-0.13671875,0.08203125,1
62,-0.9375,-0.12109375,0.0703125,1
63,-0.9453125,-0.12109375,0.0859375,1
64,-0.9375,-0.125,0.0703125,1
65,-0.94921875,-0.12890625,0.0859375,1
66,-0.9453125,-0.12890625,0.078125,1
67,-0.94921875,-0.12109375,0.0859375,1
68,-0.94140625,-0.12890625,0.0625,1
69,-0.9609375,-0.10546875,0.07421875,1
70,-0.94921875,-0.09375,0.09375,1
71,-0.9609375,-0.125,0.078125,1
72,-0.9609375,-0.1015625,0.078125,1
73,-0.94921875,-0.125,0.08203125,1
74,-0.94921875,-0.12890625,0.09375,1
75,-0.95703125,-0.12109375,0.08984375,1
76,-0.9609375,-0.10546875,0.08203125,1
77,-0.96875,-0.12109375,0.12109375,1
78,-0.9453125,-0.12890625,0.11328125,1
79,-0.9453125,-0.1015625,0.109375,1
80,-0.9453125,-0.11328125,0.10546875,1
81,-0.9453125,-0.11328125,0.1015625,1
82,-0.9453125,-0.12109375,0.10546875,1
83,-0.93359375,-0.125,0.11328125,1
84,-0.91796875,-0.109375,0.08984375,1
85,-0.9375,-0.109375,0.1484375,1
86,-0.9765625,-0.109375,0.1171875,1
87,-0.98828125,-0.1171875,0.08984375,1
88,-0.98828125,-0.12890625,0.06640625,1
89,-0.9921875,-0.1484375,0.08984375,1
90,-0.98828125,-0.15625,0.07421875,1
91,-0.97265625,-0.16015625,0.09765625,1
92,-0.9609375,-0.171875,0.07421875,1
93,-0.94140625,-0.16796875,0.03515625,1
94,-0.9453125,-0.140625,0.05078125,1
95,-0.91015625,-0.17578125,0.0390625,1
96,-0.9296875,-0.16015625,0.04296875,1
97,-0.91015625,-0.15234375,0.06640625,1
98,-0.921875,-0.15234375,0.08203125,1
99,-0.91015625,-0.12890625,0.08203125,1
100,-0.89453125,-0.12890625,0.09765625,1
101,-0.87890625,-0.14453125,0.08984375,1
102,-0.90625,-0.140625,0.09765625,1
103,-0.89453125,-0.1328125,0.125,1
104,-0.9140625,-0.14453125,0.13671875,1
105,-0.9140625,-0.15625,0.14453125,1
106,-0.90625,-0.15625,0.18359375,1
107,-0.90625,-0.15234375,0.18359375,1
108,-0.9140625,-0.16015625,0.1640625,1
109,-0.90234375,-0.1640625,0.1640625,1
110,-0.8984375,-0.19140625,0.14453125,1
111,-0.87890625,-0.1875,0.12890625,1
112,-0.90625,-0.15234375,0.12890625,1
113,-0.94140625,-0.140625,0.1171875,1
114,-0.921875,-0.1640625,0.06640625,1
115,-0.9453125,-0.15234375,0.09375,1
116,-0.9765625,-0.1484375,0.0390625,1
117,-0.98828125,-0.14453125,0.0390625,1
118,-0.99609375,-0.14453125,0.03125,1
119,-1.0,-0.13671875,0.04296875,1
120,-1.0,-0.1328125,0.02734375,1
121,-1.015625,-0.125,0.03125,1
122,-1.0390625,-0.109375,0.03125,1
123,-1.04296875,-0.1328125,0.01953125,1
124,-1.0546875,-0.13671875,-0.00390625,1
125,-1.0546875,-0.1328125,0.01171875,1
126,-1.046875,-0.109375,0.02734375,1
127,-1.04296875,-0.1328125,0.04296875,1
128,-1.02734375,-0.12890625,0.0625,1
129,-1.03515625,-0.12890625,0.06640625,1
130,-1.0234375,-0.109375,0.07421875,1
131,-1.015625,-0.09375,0.0703125,1
132,-1.01953125,-0.109375,0.0859375,1
133,-1.0078125,-0.0859375,0.08203125,1
134,-0.99609375,-0.09375,0.0625,1
135,-0.98828125,-0.0625,0.0625,1
136,-0.9765625,-0.1015625,0.05859375,1
137,-0.99609375,-0.09375,0.0703125,1
138,-0.9765625,-0.1171875,0.06640625,1
139,-0.96875,-0.09765625,0.078125,1
140,-0.97265625,-0.109375,0.07421875,1
141,-0.98046875,-0.09765625,0.08203125,1
142,-0.99609375,-0.1015625,0.11328125,1
143,-0.9921875,-0.1171875,0.1171875,1
144,-0.98046875,-0.125,0.12890625,1
145,-0.98828125,-0.10546875,0.14453125,1
146,-1.0,-0.1328125,0.17578125,1
147,-0.98828125,-0.140625,0.1796875,1
148,-0.98828125,-0.125,0.1953125,1
149,-0.96875,-0.14453125,0.21875,1
150,-0.95703125,-0.12890625,0.19921875,1
151,-0.953125,-0.12109375,0.21875,1
152,-0.953125,-0.1328125,0.2109375,1
153,-0.92578125,-0.1171875,0.21875,1
154,-0.9296875,-0.11328125,0.1875,1
155,-0.91796875,-0.1171875,0.1953125,1
156,-0.94140625,-0.11328125,0.1875,1
157,-0.90625,-0.109375,0.1796875,1
158,-0.90625,-0.12109375,0.17578125,1
159,-0.90625,-0.1171875,0.16015625,1
160,-0.90234375,-0.11328125,0.16796875,1
161,-0.90625,-0.12109375,0.1640625,1
162,-0.90234375,-0.125,0.16015625,1
163,-0.9140625,-0.125,0.15625,1
164,-0.9140625,-0.09765625,0.15234375,1
165,-0.91796875,-0.109375,0.15234375,1
166,-0.90625,-0.10546875,0.13671875,1
167,-0.90234375,-0.05859375,0.14453125,1
168,-0.9140625,-0.09375,0.1484375,1
169,-0.9140625,-0.08203125,0.15234375,1
170,-0.9296875,-0.06640625,0.15234375,1
171,-0.91015625,-0.07421875,0.140625,1
172,-0.9296875,-0.07421875,0.15234375,1
173,-0.921875,-0.07421875,0.15234375,1
174,-0.921875,-0.08203125,0.15625,1
175,-0.9296875,-0.07421875,0.16796875,1
176,-0.9296875,-0.0625,0.171875,1
177,-0.921875,-0.06640625,0.16796875,1
178,-0.95703125,-0.05859375,0.19140625,1
179,-0.9375,-0.08203125,0.1875,1
180,-0.93359375,-0.0859375,0.19921875,1
181,-0.93359375,-0.0703125,0.20703125,1
182,-0.94140625,-0.08203125,0.203125,1
183,-0.94921875,-0.07421875,0.21875,1
184,-0.9609375,-0.0703125,0.21875,1
185,-0.96875,-0.05859375,0.22265625,1
186,-0.98046875,-0.05078125,0.234375,1
187,-0.9609375,-0.0703125,0.203125,1
188,-0.96875,-0.05859375,0.22265625,1
189,-0.96875,-0.0703125,0.203125,1
190,-0.97265625,-0.03125,0.2109375,1
191,-0.9765625,-0.03125,0.21875,1
192,-0.9765625,-0.02734375,0.21875,1
193,-0.97265625,-0.03125,0.22265625,1
194,-0.9765625,-0.0078125,0.2109375,1
195,-0.97265625,-0.00390625,0.2109375,1
196,-0.9765625,0.0078125,0.2265625,1
197,-0.98046875,0.0234375,0.23046875,1
198,-0.984375,0.02734375,0.21875,1
199,-1.00390625,0.0234375,0.22265625,1
200,-0.99609375,0.04296875,0.2265625,1
201,-0.99609375,0.0546875,0.22265625,1
202,-1.0,0.05078125,0.2265625,1
203,-0.98828125,0.046875,0.234375,1
204,-1.00390625,0.046875,0.234375,1
205,-0.99609375,0.05078125,0.234375,1
206,-0.99609375,0.0703125,0.23828125,1
207,-1.0,0.0234375,0.25390625,1
208,-0.98828125,0.015625,0.26171875,1
209,-0.99609375,0.0,0.28125,1
210,-0.99609375,-0.01953125,0.2734375,1
211,-1.0,-0.03515625,0.28515625,1
212,-1.0078125,-0.046875,0.3046875,1
213,-1.03515625,-0.05859375,0.32421875,1
214,-1.05859375,-0.07421875,0.33984375,1
215,-1.08984375,-0.06640625,0.328125,1
216,-1.11328125,-0.08203125,0.32421875,1
217,-1.16796875,-0.109375,0.30078125,1
218,-1.203125,-0.13671875,0.3046875,1
219,-1.2421875,-0.16796875,0.296875,1
220,-1.2421875,-0.2109375,0.2890625,1
221,-1.2578125,-0.20703125,0.296875,1
222,-1.26953125,-0.203125,0.28125,1
223,-1.2265625,-0.2578125,0.2421875,1
224,-1.203125,-0.25390625,0.234375,1
225,-1.1796875,-0.265625,0.2109375,1
226,-1.1328125,-0.28515625,0.17578125,1
227,-1.09375,-0.28125,0.15625,1
228,-1.05078125,-0.28515625,0.10546875,1
229,-1.046875,-0.27734375,0.09765625,1
230,-1.046875,-0.28125,0.05859375,1
231,-1.0234375,-0.29296875,0.046875,1
232,-1.03125,-0.2890625,0.02734375,1
233,-1.01171875,-0.29296875,0.01171875,1
234,-1.0,-0.29296875,-0.00390625,1
235,-0.99609375,-0.30859375,-0.015625,1
236,-0.98046875,-0.328125,0.01171875,1
237,-0.953125,-0.33984375,-0.0078125,1
238,-0.92578125,-0.33984375,0.01171875,1
239,-0.88671875,-0.36328125,0.0,1
240,-0.83203125,-0.3515625,-0.01171875,1
241,-0.79296875,-0.359375,-0.0078125,1
242,-0.7734375,-0.36328125,-0.01953125,1
243,-0.73828125,-0.328125,-0.03125,1
244,-0.7265625,-0.31640625,-0.03125,1
245,-0.71484375,-0.296875,-0.04296875,1
246,-0.7109375,-0.296875,-0.06640625,1
247,-0.72265625,-0.28125,-0.05078125,1
248,-0.73046875,-0.28125,-0.05078125,1
249,-0.73828125,-0.27734375,-0.046875,1
250,-0.76171875,-0.27734375,-0.015625,1
251,-0.78125,-0.2734375,0.01171875,1
252,-0.82421875,-0.29296875,0.03125,1
253,-0.83984375,-0.296875,0.08984375,1
254,-0.87890625,-0.28515625,0.109375,1
255,-0.890625,-0.29296875,0.13671875,1
256,-0.91015625,-0.296875,0.16796875,1
257,-0.921875,-0.30859375,0.19140625,1
258,-0.93359375,-0.28125,0.20703125,1
259,-0.9453125,-0.2734375,0.234375,1
260,-0.9609375,-0.265625,0.234375,1
261,-0.94140625,-0.29296875,0.24609375,1
262,-0.953125,-0.28125,0.25390625,1
263,-0.9609375,-0.28125,0.25390625,1
264,-0.94921875,-0.2734375,0.23828125,1
265,-0.94140625,-0.28515625,0.23828125,1
266,-0.92578125,-0.29296875,0.2265625,1
267,-0.9296875,-0.29296875,0.21484375,1
268,-0.91015625,-0.2734375,0.19921875,1
269,-0.9140625,-0.2734375,0.15625,1
270,-0.93359375,-0.26953125,0.13671875,1
271,-0.921875,-0.2421875,0.10546875,1
272,-0.91015625,-0.2421875,0.08203125,1
273,-0.921875,-0.2265625,0.078125,1
274,-0.91796875,-0.25,0.046875,1
275,-0.92578125,-0.25,0.03125,1
276,-0.9140625,-0.23828125,0.02734375,1
277,-0.90234375,-0.23046875,0.0234375,1
278,-0.91015625,-0.22265625,0.03515625,1
279,-0.89453125,-0.2109375,0.02734375,1
280,-0.90234375,-0.21484375,0.01953125,1
281,-0.89453125,-0.203125,0.01953125,1
282,-0.8984375,-0.2109375,0.015625,1
283,-0.890625,-0.19921875,0.01171875,1
284,-0.89453125,-0.2109375,0.0078125,1
285,-0.89453125,-0.2109375,0.03125,1
286,-0.91015625,-0.1875,0.02734375,1
287,-0.88671875,-0.1875,0.0234375,1
288,-0.88671875,-0.1953125,0.03515625,1
289,-0.890625,-0.17578125,0.0234375,1
290,-0.8984375,-0.17578125,0.0234375,1
291,-0.89453125,-0.17578125,0.0234375,1
292,-0.89453125,-0.16796875,0.02734375,1
293,-0.88671875,-0.171875,0.015625,1
294,-0.87890625,-0.1484375,0.0234375,1
295,-0.890625,-0.140625,0.05078125,1
296,-0.875,-0.16015625,0.046875,1
297,-0.8671875,-0.1484375,0.05859375,1
298,-0.86328125,-0.13671875,0.05859375,1
299,-0.8515625,-0.12109375,0.05859375,1
300,-0.87109375,-0.109375,0.05859375,1
301,-0.8671875,-0.12109375,0.06640625,1
302,-0.859375,-0.12890625,0.06640625,1
303,-0.8515625,-0.10546875,0.06640625,1
304,-0.8671875,-0.12109375,0.06640625,1
305,-0.85546875,-0.13671875,0.0625,1
306,-0.859375,-0.10546875,0.03125,1
307,-0.87109375,-0.12109375,0.01953125,1
308,-0.875,-0.11328125,0.03125,1
309,-0.8828125,-0.10546875,0.02734375,1
310,-0.8828125,-0.109375,0.03125,1
311,-0.88671875,-0.109375,0.0390625,1
312,-0.91015625,-0.09765625,0.03125,1
313,-0.8984375,-0.08984375,0.03515625,1
314,-0.9140625,-0.09375,0.05078125,1
315,-0.9296875,-0.1171875,0.04296875,1
316,-0.9296875,-0.09765625,0.04296875,1
317,-0.94140625,-0.09765625,0.04296875,1
318,-0.96484375,-0.09765625,0.03515625,1
319,-0.953125,-0.1015625,0.015625,1
320,-0.953125,-0.09375,0.015625,1
321,-0.96484375,-0.08203125,0.015625,1
322,-0.9921875,-0.07421875,0.01171875,1
323,-0.9921875,-0.07421875,0.01171875,1
324,-1.00390625,-0.078125,0.015625,1
325,-1.00390625,-0.07421875,0.02734375,1
326,-1.0,-0.0625,0.0078125,1
327,-1.0078125,-0.08203125,0.0234375,1
328,-1.01171875,-0.05078125,0.01171875,1
329,-1.03125,-0.0625,-0.0078125,1
330,-1.0234375,-0.04296875,0.0078125,1
331,-1.02734375,-0.0234375,-0.00390625,1
332,-1.0546875,-0.03125,0.0,1
333,-1.05078125,-0.01953125,-0.015625,1
334,-1.0546875,-0.0234375,-0.01171875,1
335,-1.05859375,0.0,-0.0234375,1
336,-1.07421875,0.0234375,-0.01953125,1
337,-1.0625,0.01953125,-0.01953125,1
338,-1.0390625,0.046875,-0.03125,1
339,-1.0390625,0.05078125,-0.015625,1
340,-1.0390625,0.03515625,-0.015625,1
341,-1.01953125,0.04296875,-0.015625,1
342,-1.01171875,0.05859375,-0.015625,1
343,-1.0,0.0234375,-0.00390625,1
344,-1.00390625,0.0234375,0.0078125,1
345,-1.015625,-0.00390625,0.015625,1
346,-1.046875,-0.0546875,0.0078125,1
347,-1.10546875,-0.1015625,0.0078125,1
348,-1.16015625,-0.1484375,-0.0234375,1
349,-1.18359375,-0.1640625,-0.05078125,1
350,-1.2421875,-0.19140625,-0.0859375,1
351,-1.26953125,-0.19921875,-0.11328125,1
352,-1.29296875,-0.1953125,-0.1328125,1
353,-1.3125,-0.19140625,-0.12890625,1
354,-1.3046875,-0.203125,-0.14453125,1
355,-1.3046875,-0.2109375,-0.13671875,1
356,-1.29296875,-0.23828125,-0.125,1
357,-1.29296875,-0.2421875,-0.10546875,1
358,-1.26171875,-0.2578125,-0.07421875,1
359,-1.25390625,-0.296875,-0.05078125,1
360,-1.2109375,-0.296875,-0.015625,1
361,-1.15234375,-0.31640625,0.00390625,1
362,-1.1328125,-0.30859375,0.05859375,1
363,-1.09765625,-0.30078125,0.0703125,1
364,-1.046875,-0.34765625,0.171875,1
365,-0.9921875,-0.3359375,0.20703125,1
366,-0.953125,-0.3515625,0.2421875,1
367,-0.8984375,-0.40234375,0.25390625,1
368,-0.85546875,-0.41796875,0.26171875,1
369,-0.80859375,-0.421875,0.26953125,1
370,-0.75390625,-0.46484375,0.26171875,1
371,-0.73828125,-0.47265625,0.25390625,1
372,-0.69140625,-0.48828125,0.25390625,1
373,-0.67578125,-0.47265625,0.23828125,1
374,-0.6640625,-0.453125,0.22265625,1
375,-0.68359375,-0.4375,0.1875,1
376,-0.703125,-0.4296875,0.1484375,1
377,-0.75,-0.41796875,0.109375,1
378,-0.78515625,-0.41796875,0.07421875,1
379,-0.84375,-0.40234375,0.03125,1
380,-0.875,-0.39453125,-0.0078125,1
381,-0.91015625,-0.40234375,-0.0234375,1
382,-0.93359375,-0.3984375,-0.046875,1
383,-0.93359375,-0.37890625,-0.0859375,1
384,-0.94140625,-0.3671875,-0.09765625,1
385,-0.94140625,-0.33984375,-0.10546875,1
386,-0.9375,-0.35546875,-0.1015625,1
387,-0.94140625,-0.3359375,-0.10546875,1
388,-0.94921875,-0.30078125,-0.08203125,1
389,-0.94921875,-0.296875,-0.09765625,1
390,-0.953125,-0.30078125,-0.07421875,1
391,-0.96484375,-0.2890625,-0.0703125,1
392,-0.9609375,-0.30078125,-0.06640625,1
393,-0.9375,-0.296875,-0.06640625,1
394,-0.94921875,-0.3046875,-0.04296875,1
395,-0.94140625,-0.3125,-0.015625,1
396,-0.94140625,-0.296875,-0.0234375,1
397,-0.9296875,-0.296875,-0.00390625,1
398,-0.91796875,-0.296875,-0.00390625,1
399,-0.89453125,-0.2890625,0.00390625,1
400,-0.8671875,-0.28125,0.0078125,1
401,-0.859375,-0.26953125,0.02734375,1
402,-0.83984375,-0.27734375,0.0390625,1
403,-0.828125,-0.27734375,0.0546875,1
404,-0.81640625,-0.2734375,0.0703125,1
405,-0.80078125,-0.26953125,0.06640625,1
406,-0.79296875,-0.2734375,0.0859375,1
407,-0.80078125,-0.26171875,0.08203125,1
408,-0.8046875,-0.2421875,0.09375,1
409,-0.8125,-0.2421875,0.09765625,1
410,-0.82421875,-0.23046875,0.125,1
411,-0.84375,-0.2109375,0.1171875,1
412,-0.83203125,-0.23046875,0.1171875,1
413,-0.8515625,-0.1953125,0.15234375,1
414,-0.875,-0.20703125,0.16015625,1
415,-0.91796875,-0.203125,0.1484375,1
416,-0.88671875,-0.19921875,0.14453125,1
417,-0.90625,-0.2109375,0.14453125,1
418,-0.90625,-0.19921875,0.1328125,1
419,-0.88671875,-0.19140625,0.13671875,1
420,-0.8828125,-0.21875,0.12109375,1
421,-0.8984375,-0.20703125,0.12890625,1
422,-0.87890625,-0.2265625,0.1171875,1
423,-0.87890625,-0.2109375,0.12109375,1
424,-0.87109375,-0.20703125,0.11328125,1
425,-0.87890625,-0.1953125,0.10546875,1
426,-0.87890625,-0.1953125,0.125,1
427,-0.8828125,-0.16796875,0.1171875,1
428,-0.8828125,-0.171875,0.109375,1
429,-0.8828125,-0.18359375,0.1171875,1
430,-0.88671875,-0.171875,0.10546875,1
431,-0.8984375,-0.1640625,0.11328125,1
432,-0.87890625,-0.16015625,0.109375,1
433,-0.87109375,-0.125,0.1015625,1
434,-0.875,-0.125,0.1015625,1
435,-0.85546875,-0.11328125,0.09375,1
436,-0.8515625,-0.1015625,0.09375,1
437,-0.828125,-0.09375,0.07421875,1
438,-0.8515625,-0.0703125,0.0859375,1
439,-0.8515625,-0.08984375,0.0859375,1
440,-0.8515625,-0.08984375,0.0859375,1
441,-0.87109375,-0.09765625,0.0859375,1
442,-0.8828125,-0.08984375,0.08984375,1
443,-0.88671875,-0.09375,0.078125,1
444,-0.87890625,-0.1015625,0.08203125,1
445,-0.89453125,-0.09765625,0.0859375,1
446,-0.90625,-0.08203125,0.09765625,1
447,-0.90625,-0.08984375,0.09375,1
448,-0.91796875,-0.08984375,0.09375,1
449,-0.91015625,-0.09375,0.0859375,1
450,-0.92578125,-0.07421875,0.09765625,1
451,-0.93359375,-0.078125,0.109375,1
452,-0.94140625,-0.0625,0.125,1
453,-0.953125,-0.0625,0.1328125,1
454,-0.94921875,-0.07421875,0.14453125,1
455,-0.9453125,-0.07421875,0.16015625,1
456,-0.9921875,-0.046875,0.1875,1
457,-0.9921875,-0.078125,0.1953125,1
458,-1.00390625,-0.046875,0.23046875,1
459,-1.0234375,-0.046875,0.24609375,1
460,-1.02734375,-0.04296875,0.234375,1
461,-1.04296875,-0.0234375,0.23828125,1
462,-1.06640625,-0.00390625,0.25,1
463,-1.08203125,0.015625,0.23828125,1
464,-1.08984375,0.02734375,0.234375,1
465,-1.10546875,0.0625,0.2265625,1
466,-1.09765625,0.078125,0.20703125,1
467,-1.10546875,0.09765625,0.1953125,1
468,-1.08984375,0.09375,0.1640625,1
469,-1.0703125,0.0703125,0.13671875,1
470,-1.0546875,0.0703125,0.14453125,1
471,-1.046875,0.03125,0.140625,1
472,-1.05078125,-0.015625,0.12890625,1
473,-1.08984375,-0.0625,0.14453125,1
474,-1.125,-0.16796875,0.12109375,1
475,-1.203125,-0.265625,0.1171875,1
476,-1.2578125,-0.31640625,0.109375,1
477,-1.30859375,-0.35546875,0.1640625,1
478,-1.34765625,-0.328125,0.234375,1
479,-1.33984375,-0.30078125,0.30078125,1
480,-1.3203125,-0.3046875,0.34765625,1
481,-1.31640625,-0.29296875,0.4140625,1
482,-1.30078125,-0.33203125,0.4375,1
483,-1.27734375,-0.359375,0.421875,1
484,-1.2421875,-0.4375,0.34765625,1
485,-1.22265625,-0.46875,0.26953125,1
486,-1.18359375,-0.49609375,0.1875,1
487,-1.15625,-0.50390625,0.13671875,1
488,-1.11328125,-0.49609375,0.0625,1
489,-1.0625,-0.4765625,-0.01171875,1
490,-1.05078125,-0.4765625,-0.09765625,1
491,-1.0078125,-0.44921875,-0.18359375,1
492,-0.984375,-0.48046875,-0.23046875,1
493,-0.9140625,-0.5,-0.296875,1
494,-0.86328125,-0.5,-0.31640625,1
495,-0.8203125,-0.5078125,-0.3125,1
496,-0.77734375,-0.49609375,-0.31640625,1
497,-0.765625,-0.49609375,-0.2734375,1
498,-0.77734375,-0.48046875,-0.2265625,1
499,-0.77734375,-0.44140625,-0.1640625,1
500,-0.80859375,-0.41796875,-0.08203125,1
501,-0.84375,-0.4140625,-0.015625,1
502,-0.87109375,-0.39453125,0.0703125,1
503,-0.8984375,-0.38671875,0.11328125,1
504,-0.91015625,-0.41015625,0.16796875,1
505,-0.91796875,-0.390625,0.20703125,1
506,-0.9140625,-0.39453125,0.23046875,1
507,-0.9296875,-0.4140625,0.26171875,1
508,-0.921875,-0.375,0.27734375,1
509,-0.90625,-0.37109375,0.31640625,1
510,-0.88671875,-0.3515625,0.32421875,1
511,-0.8828125,-0.34375,0.3203125,1
512,-0.87890625,-0.35546875,0.30859375,1
513,-0.8671875,-0.328125,0.30078125,1
514,-0.87109375,-0.30078125,0.26953125,1
515,-0.86328125,-0.28515625,0.23046875,1
516,-0.8828125,-0.27734375,0.21875,1
517,-0.875,-0.2734375,0.16796875,1
518,-0.875,-0.25390625,0.14453125,1
519,-0.87890625,-0.2578125,0.109375,1
520,-0.8671875,-0.23046875,0.09375,1
