,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-1.03125,-0.296875,-0.09765625,0
1,-1.03515625,-0.27734375,-0.08203125,0
2,-1.03515625,-0.29296875,-0.09375,0
3,-1.0390625,-0.2890625,-0.078125,0
4,-1.01953125,-0.2890625,-0.0859375,0
5,-1.0234375,-0.27734375,-0.05859375,0
6,-1.01953125,-0.2734375,-0.06640625,0
7,-1.00390625,-0.24609375,-0.046875,0
8,-0.98046875,-0.28125,-0.05078125,0
9,-0.953125,-0.296875,-0.0390625,0
10,-0.95703125,-0.31640625,-0.01953125,0
11,-0.93359375,-0.296875,-0.0078125,0
12,-0.93359375,-0.3203125,0.0,0
13,-0.93359375,-0.29296875,-0.0078125,0
14,-0.9375,-0.3046875,-0.00390625,0
15,-0.93359375,-0.3125,-0.00390625,0
16,-0.93359375,-0.3203125,-0.015625,0
17,-0.94140625,-0.30859375,-0.00390625,0
18,-0.9453125,-0.3046875,-0.0234375,0
19,-0.95703125,-0.296875,-0.015625,0
20,-0.98046875,-0.3046875,-0.015625,0
21,-0.98046875,-0.3046875,-0.0234375,0
22,-0.984375,-0.296875,-0.0390625,0
23,-0.984375,-0.3046875,-0.05859375,0
24,-0.98828125,-0.3203125,-0.07421875,0
25,-0.96875,-0.34375,-0.06640625,0
26,-0.9609375,-0.3515625,-0.08203125,0
27,-0.953125,-0.35546875,-0.08203125,0
28,-0.94921875,-0.34765625,-0.078125,0
29,-0.9453125,-0.34765625,-0.0546875,0
30,-0.94921875,-0.3359375,-0.046875,0
31,-0.953125,-0.33203125,-0.02734375,0
32,-0.9375,-0.3125,-0.0390625,0
33,-0.92578125,-0.3125,-0.02734375,0
34,-0.9375,-0.29296875,-0.0234375,0
35,-0.93359375,-0.3046875,-0.0078125,0
36,-0.93359375,-0.30859375,0.00390625,0
37,-0.9375,-0.3046875,0.015625,0
38,-0.9375,-0.296875,0.02734375,0
39,-0.9296875,-0.30078125,0.03515625,0
40,-0.9375,-0.27734375,0.0390625,0
41,-0.94921875,-0.23828125,0.0625,0
42,-0.953125,-0.25,0.06640625,0
43,-0.94921875,-0.23828125,0.0703125,0
44,-0.95703125,-0.20703125,0.07421875,0
45,-0.9609375,-0.23046875,0.078125,0
46,-0.953125,-0.23046875,0.07421875,0
47,-0.9453125,-0.20703125,0.078125,0
48,-0.9453125,-0.21484375,0.08984375,0
49,-0.93359375,-0.21875,0.09765625,0
50,-0.93359375,-0.21484375,0.1015625,0
51,-0.92578125,-0.21875,0.10546875,0
52,-0.9296875,-0.21875,0.10546875,0
53,-0.92578125,-0.2265625,0.1015625,0
54,-0.9296875,-0.23828125,0.08984375,0
55,-0.93359375,-0.23828125,0.09375,0
56,-0.93359375,-0.25,0.0859375,0
57,-0.94140625,-0.25390625,0.0703125,0
58,-0.9375,-0.265625,0.04296875,0
59,-0.94140625,-0.296875,0.0234375,0
60,-0.9453125,-0.26171875,0.0,0
61,-0.96484375,-0.27734375,0.00390625,0
62,-0.9609375,-0.296875,-0.015625,0
63,-0.96484375,-0.28515625,-0.01953125,0
64,-0.98046875,-0.2890625,-0.03515625,0
65,-0.9765625,-0.2890625,-0.0546875,0
66,-0.98046875,-0.296875,-0.0625,0
67,-0.9765625,-0.296875,-0.05859375,0
68,-0.98046875,-0.2890625,-0.05859375,0
69,-0.9765625,-0.2890625,-0.0546875,0
70,-0.9765625,-0.3125,-0.04296875,0
71,-0.9765625,-0.31640625,-0.05078125,0
72,-0.98046875,-0.31640625,-0.046875,0
73,-0.9921875,-0.328125,-0.03125,0
74,-0.99609375,-0.32421875,-0.0234375,0
75,-1.0078125,-0.33203125,-0.0234375,0
76,-1.00390625,-0.328125,-0.01953125,0
77,-1.03515625,-0.328125,0.0,0
78,-1.03125,-0.34375,0.01171875,0
79,-1.02734375,-0.40625,0.0390625,0
80,-1.05078125,-0.3984375,0.0625,0
81,-1.05859375,-0.40625,0.08984375,0
82,-1.04296875,-0.40625,0.06640625,0
