,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-1.26953125,-0.23828125,0.3984375,1
1,-1.25390625,-0.25,0.3984375,1
2,-1.23046875,-0.2265625,0.3828125,1
3,-1.1953125,-0.22265625,0.3359375,1
4,-1.15625,-0.19921875,0.26171875,1
5,-1.125,-0.19921875,0.234375,1
6,-1.0859375,-0.1796875,0.16015625,1
7,-1.0546875,-0.1953125,0.12109375,1
8,-1.015625,-0.2109375,0.08984375,1
9,-0.98828125,-0.21875,0.0703125,1
10,-0.9453125,-0.265625,0.046875,1
11,-0.90625,-0.26953125,0.01953125,1
12,-0.87890625,-0.30078125,-0.01171875,1
13,-0.84375,-0.34375,-0.046875,1
14,-0.8046875,-0.35546875,-0.1015625,1
15,-0.78125,-0.3828125,-0.125,1
16,-0.74609375,-0.421875,-0.13671875,1
17,-0.7265625,-0.41796875,-0.1640625,1
18,-0.6953125,-0.4296875,-0.1953125,1
19,-0.6796875,-0.40625,-0.20703125,1
20,-0.6640625,-0.359375,-0.2265625,1
21,-0.66796875,-0.375,-0.21484375,1
22,-0.65625,-0.37109375,-0.20703125,1
23,-0.66015625,-0.36328125,-0.16015625,1
24,-0.6796875,-0.390625,-0.125,1
25,-0.703125,-0.37890625,-0.08203125,1
26,-0.7578125,-0.40234375,-0.03515625,1
27,-0.78515625,-0.39453125,-0.015625,1
28,-0.83203125,-0.3515625,0.03515625,1
29,-0.88671875,-0.33984375,0.08984375,1
30,-0.93359375,-0.30859375,0.13671875,1
31,-0.96484375,-0.2890625,0.1875,1
32,-1.015625,-0.28125,0.2109375,1
33,-1.05078125,-0.25,0.25,1
34,-1.0625,-0.2578125,0.25390625,1
35,-1.0703125,-0.26171875,0.296875,1
36,-1.08984375,-0.27734375,0.30078125,1
37,-1.08984375,-0.2734375,0.29296875,1
38,-1.09375,-0.28515625,0.28515625,1
39,-1.0859375,-0.2734375,0.2890625,1
40,-1.0625,-0.25390625,0.25,1
41,-1.05078125,-0.26953125,0.24609375,1
42,-1.0390625,-0.2578125,0.234375,1
43,-1.015625,-0.25390625,0.2265625,1
44,-1.00390625,-0.2578125,0.20703125,1
45,-0.9921875,-0.25390625,0.1875,1
46,-0.98046875,-0.24609375,0.13671875,1
47,-0.99609375,-0.2421875,0.140625,1
48,-0.984375,-0.2578125,0.11328125,1
49,-0.984375,-0.2421875,0.109375,1
50,-0.98828125,-0.2578125,0.10546875,1
51,-0.99609375,-0.24609375,0.10546875,1
52,-0.9765625,-0.25,0.08984375,1
53,-0.96875,-0.24609375,0.0703125,1
54,-0.94140625,-0.24609375,0.05078125,1
55,-0.8984375,-0.2578125,0.0390625,1
56,-0.875,-0.265625,0.0,1
57,-0.84375,-0.2578125,-0.01171875,1
58,-0.8359375,-0.26171875,-0.015625,1
59,-0.796875,-0.25390625,-0.04296875,1
60,-0.7734375,-0.25390625,-0.05859375,1
61,-0.765625,-0.27734375,-0.09765625,1
62,-0.73828125,-0.28515625,-0.10546875,1
63,-0.734375,-0.26953125,-0.12109375,1
64,-0.71484375,-0.2734375,-0.15234375,1
65,-0.7109375,-0.30078125,-0.1484375,1
66,-0.71875,-0.28125,-0.15234375,1
67,-0.71875,-0.28515625,-0.15625,1
68,-0.7265625,-0.29296875,-0.16015625,1
69,-0.72265625,-0.28515625,-0.15625,1
70,-0.74609375,-0.2734375,-0.15625,1
71,-0.76171875,-0.26953125,-0.140625,1
72,-0.77734375,-0.25390625,-0.1328125,1
73,-0.79296875,-0.2578125,-0.125,1
74,-0.82421875,-0.25390625,-0.10546875,1
75,-0.84765625,-0.22265625,-0.1171875,1
76,-0.8984375,-0.20703125,-0.109375,1
77,-0.890625,-0.203125,-0.1171875,1
78,-0.9296875,-0.19140625,-0.1171875,1
79,-0.9609375,-0.171875,-0.09765625,1
80,-0.98828125,-0.14453125,-0.08203125,1
81,-1.01171875,-0.1484375,-0.07421875,1
82,-1.015625,-0.12890625,-0.046875,1
83,-1.0234375,-0.11328125,-0.03515625,1
84,-1.03125,-0.11328125,-0.01953125,1
85,-1.015625,-0.125,-0.01953125,1
86,-1.01171875,-0.09765625,0.00390625,1
87,-1.01171875,-0.1015625,0.00390625,1
88,-0.99609375,-0.1015625,0.03125,1
89,-0.9921875,-0.1015625,0.0390625,1
90,-0.97265625,-0.08984375,0.05078125,1
91,-0.95703125,-0.078125,0.0546875,1
92,-0.95703125,-0.07421875,0.05859375,1
93,-0.9609375,-0.06640625,0.0625,1
94,-0.9375,-0.078125,0.0546875,1
95,-0.92578125,-0.078125,0.03125,1
96,-0.92578125,-0.10546875,0.0390625,1
97,-0.91015625,-0.0859375,0.03125,1
98,-0.8984375,-0.10546875,0.01171875,1
99,-0.91015625,-0.1015625,0.01953125,1
100,-0.90234375,-0.1015625,0.01171875,1
101,-0.8984375,-0.125,-0.0078125,1
102,-0.91015625,-0.10546875,-0.01953125,1
103,-0.921875,-0.11328125,-0.0390625,1
104,-0.9296875,-0.09765625,-0.046875,1
105,-0.95703125,-0.09375,-0.05078125,1
106,-0.96484375,-0.08984375,-0.06640625,1
107,-0.984375,-0.10546875,-0.09765625,1
108,-0.99609375,-0.09375,-0.125,1
109,-1.0078125,-0.11328125,-0.12109375,1
110,-1.01953125,-0.1328125,-0.13671875,1
111,-1.05078125,-0.11328125,-0.140625,1
112,-1.0625,-0.1171875,-0.140625,1
113,-1.08984375,-0.09765625,-0.140625,1
114,-1.12109375,-0.09765625,-0.1484375,1
115,-1.12890625,-0.0859375,-0.140625,1
116,-1.14453125,-0.09765625,-0.12109375,1
117,-1.1640625,-0.0546875,-0.12109375,1
118,-1.18359375,-0.06640625,-0.12109375,1
119,-1.20703125,-0.07421875,-0.12890625,1
120,-1.203125,-0.109375,-0.1171875,1
121,-1.21875,-0.07421875,-0.13671875,1
122,-1.24609375,-0.05078125,-0.12890625,1
123,-1.25,-0.046875,-0.1484375,1
124,-1.26953125,0.0078125,-0.1484375,1
125,-1.28125,0.0234375,-0.15625,1
126,-1.3046875,0.0390625,-0.14453125,1
127,-1.2890625,0.08203125,-0.14453125,1
