,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-1.00390625,-0.1015625,0.03125,0
1,-1.0,-0.1015625,0.03515625,0
2,-0.99609375,-0.109375,0.0390625,0
3,-1.00390625,-0.09765625,0.03515625,0
4,-0.9921875,-0.1171875,0.03515625,0
5,-1.0,-0.109375,0.0546875,0
6,-0.9921875,-0.125,0.0390625,0
7,-1.0,-0.10546875,0.0390625,0
8,-0.99609375,-0.08984375,0.04296875,0
9,-1.00390625,-0.11328125,0.04296875,0
10,-0.9921875,-0.10546875,0.02734375,0
11,-1.0,-0.125,0.02734375,0
12,-0.99609375,-0.12109375,0.03515625,0
13,-0.99609375,-0.09375,0.02734375,0
14,-1.0,-0.12109375,0.0390625,0
15,-0.984375,-0.10546875,0.02734375,0
16,-0.9921875,-0.09765625,0.02734375,0
17,-0.98046875,-0.10546875,0.04296875,0
18,-0.984375,-0.09765625,0.0390625,0
19,-0.984375,-0.08984375,0.03125,0
20,-0.99609375,-0.1171875,0.03515625,0
21,-0.99609375,-0.1015625,0.02734375,0
22,-0.98828125,-0.1015625,0.03515625,0
23,-0.99609375,-0.10546875,0.03125,0
24,-0.98828125,-0.08203125,0.02734375,0
25,-0.98828125,-0.109375,0.03125,0
26,-0.99609375,-0.09765625,0.03125,0
27,-0.99609375,-0.11328125,0.02734375,0
28,-0.99609375,-0.125,0.03515625,0
29,-0.98828125,-0.0859375,0.02734375,0
30,-0.99609375,-0.109375,0.03125,0
31,-0.9921875,-0.09765625,0.03125,0
32,-0.9921875,-0.1015625,0.02734375,0
33,-0.99609375,-0.11328125,0.03125,0
34,-1.00390625,-0.1015625,0.03515625,0
35,-0.9921875,-0.1015625,0.03125,0
36,-0.98828125,-0.11328125,0.0390625,0
37,-0.98828125,-0.109375,0.03515625,0
38,-1.00390625,-0.11328125,0.03515625,0
39,-0.98828125,-0.1015625,0.03515625,0
40,-0.9921875,-0.1015625,0.02734375,0
41,-0.99609375,-0.09765625,0.01953125,0
42,-1.00390625,-0.09765625,0.04296875,0
43,-1.0,-0.09375,0.03125,0
44,-1.00390625,-0.1015625,0.03515625,0
45,-0.984375,-0.09765625,0.02734375,0
46,-0.9921875,-0.1015625,0.03515625,0
47,-0.9921875,-0.1015625,0.03125,0
48,-1.0,-0.10546875,0.03515625,0
49,-1.0078125,-0.0859375,0.04296875,0
50,-0.9921875,-0.10546875,0.03125,0
51,-0.99609375,-0.10546875,0.03125,0
52,-0.99609375,-0.09375,0.03515625,0
53,-0.9921875,-0.10546875,0.02734375,0
54,-0.9921875,-0.09375,0.03515625,0
55,-1.00390625,-0.12890625,0.0390625,0
56,-0.99609375,-0.1171875,0.03515625,0
57,-0.9921875,-0.1171875,0.0390625,0
58,-0.9921875,-0.109375,0.03125,0
59,-1.0,-0.1015625,0.01953125,0
60,-1.00390625,-0.12109375,0.0390625,0
61,-0.9921875,-0.11328125,0.02734375,0
62,-1.00390625,-0.11328125,0.046875,0
63,-1.0,-0.109375,0.03125,0
64,-1.00390625,-0.10546875,0.0390625,0
65,-1.0,-0.09765625,0.04296875,0
66,-0.99609375,-0.1171875,0.03125,0
67,-0.99609375,-0.09765625,0.04296875,0
68,-1.0078125,-0.09375,0.03515625,0
69,-1.00390625,-0.12109375,0.04296875,0
70,-1.0,-0.09765625,0.03125,0
71,-1.00390625,-0.1015625,0.02734375,0
72,-0.99609375,-0.09765625,0.015625,0
73,-0.99609375,-0.109375,0.0390625,0
74,-0.9921875,-0.08984375,0.03515625,0
75,-0.98828125,-0.09765625,0.0234375,0
76,-0.98828125,-0.09765625,0.04296875,0
77,-0.984375,-0.09375,0.03125,0
78,-0.98828125,-0.09765625,0.03125,0
79,-0.98828125,-0.109375,0.03125,0
80,-1.0,-0.09375,0.03125,0
81,-1.00390625,-0.1015625,0.03125,0
82,-1.00390625,-0.10546875,0.03515625,0
83,-1.01171875,-0.10546875,0.03125,0
84,-1.00390625,-0.1015625,0.03125,0
