Time,HR
0.0,89
1.0,89
2.0,90
3.0,89
4.0,87
5.0,84
6.0,85
7.0,85
8.0,86
9.0,86
10.0,87
11.0,89
12.0,91
13.0,94
14.0,96
15.000000000000002,99
16.0,102
17.0,102
18.0,104
19.0,104
20.0,104
21.0,105
22.0,104
23.0,104
24.0,103
25.0,103
26.0,92
27.0,90
28.0,90
29.000000000000004,88
30.000000000000004,87
31.000000000000004,92
32.0,96
33.0,100
34.0,104
35.0,104
36.0,106
37.0,109
38.0,111
39.0,114
40.0,114
41.0,117
42.0,118
43.0,119
44.0,120
45.0,121
46.0,122
47.0,123
48.0,124
49.0,124
50.0,124
51.0,124
52.0,125
53.0,126
54.0,126
55.0,128
56.0,129
57.0,129
58.00000000000001,130
59.00000000000001,130
60.00000000000001,130
61.00000000000001,129
62.00000000000001,128
63.00000000000001,128
64.0,128
65.0,127
66.0,127
67.0,126
68.0,126
69.0,124
70.0,123
71.0,123
72.0,122
73.0,121
74.0,119
75.0,118
76.0,117
77.0,117
78.0,115
79.0,113
80.0,111
81.0,110
82.0,110
83.0,110
84.0,109
85.0,108
86.0,107
87.0,107
88.0,107
89.0,108
90.0,108
91.0,109
92.0,109
93.0,110
94.0,111
95.0,113
96.0,116
97.0,116
98.0,117
99.0,118
100.0,119
101.0,118
102.0,118
103.0,118
104.0,118
105.0,119
106.0,119
107.0,121
108.0,123
109.0,124
110.0,124
111.0,124
112.0,125
113.0,125
114.0,125
115.00000000000001,126
116.00000000000001,126
117.00000000000001,127
118.00000000000001,128
119.00000000000001,128
120.00000000000001,128
121.00000000000001,128
122.00000000000001,129
123.00000000000001,129
124.00000000000001,129
125.00000000000001,130
126.00000000000001,130
127.00000000000001,130
128.0,130
129.0,130
130.0,130
131.0,130
132.0,129
133.0,127
134.0,125
135.0,123
136.0,120
137.0,118
138.0,118
139.0,115
140.0,115
141.0,115
142.0,116
143.0,117
144.0,119
145.0,120
146.0,121
147.0,121
148.0,121
149.0,120
150.0,118
151.0,117
152.0,118
153.0,119
154.0,119
155.0,119
156.0,119
157.0,119
158.0,118
159.0,117
160.0,116
161.0,116
162.0,116
163.0,116
164.0,116
165.0,116
166.0,116
167.0,92
168.0,90
169.0,90
170.0,91
171.0,90
172.0,89
173.0,82
174.0,81
175.0,86
176.0,86
177.0,102
178.0,106
179.0,110
180.0,111
181.0,112
182.0,113
183.0,114
184.0,114
185.0,114
186.0,116
187.0,116
188.0,117
189.0,118
190.0,122
191.0,122
192.0,123
193.0,125
194.0,127
195.0,131
196.0,135
197.0,137
198.0,138
199.0,139
200.0,140
201.0,141
202.0,141
203.0,141
204.0,142
205.0,145
206.0,146
207.0,147
208.0,148
209.0,149
210.0,150
211.0,151
212.0,151
213.0,151
214.0,151
215.0,150
216.0,148
217.0,146
218.0,144
219.0,142
220.0,139
221.0,134
222.0,133
223.0,133
224.0,129
225.0,127
226.0,128
227.0,129
228.0,130
229.00000000000003,129
230.00000000000003,128
231.00000000000003,125
232.00000000000003,122
233.00000000000003,121
234.00000000000003,119
235.00000000000003,118
236.00000000000003,118
237.00000000000003,117
238.00000000000003,115
239.00000000000003,113
240.00000000000003,112
241.00000000000003,113
242.00000000000003,113
243.00000000000003,114
244.00000000000003,114
245.00000000000003,114
246.00000000000003,114
247.00000000000003,114
248.00000000000003,112
249.00000000000003,112
250.00000000000003,108
251.00000000000003,108
252.00000000000003,102
253.00000000000003,101
254.00000000000003,98
255.00000000000003,96
256.0,95
257.0,93
258.0,88
259.0,85
260.0,82
261.0,82
262.0,82
263.0,83
264.0,84
265.0,85
266.0,85
267.0,84
268.0,85
269.0,86
270.0,86
271.0,86
272.0,86
273.0,86
274.0,84
275.0,84
276.0,83
277.0,83
278.0,84
279.0,84
280.0,84
281.0,84
282.0,83
283.0,81
284.0,80
285.0,80
286.0,80
287.0,80
288.0,80
289.0,80
290.0,79
291.0,78
292.0,77
293.0,76
294.0,76
295.0,75
296.0,76
297.0,76
298.0,76
299.0,74
300.0,74
301.0,74
302.0,74
303.0,73
304.0,73
305.0,73
306.0,73
307.0,72
308.0,71
309.0,71
310.0,70
311.0,70
312.0,70
313.0,70
314.0,70
315.0,70
316.0,68
317.0,68
318.0,66
319.0,66
320.0,66
321.0,67
322.0,70
323.0,77
324.0,84
325.0,93
326.0,98
327.0,102
328.0,106
329.0,109
330.0,112
331.0,112
332.0,115
333.0,119
334.0,120
335.0,120
336.0,121
337.0,122
338.0,123
339.0,123
340.0,125
341.0,126
342.0,128
343.0,129
344.0,131
345.0,131
346.0,132
347.0,131
348.0,131
349.0,130
350.0,129
351.0,128
352.0,125
353.0,123
354.0,122
355.0,122
356.0,121
357.0,121
358.0,118
359.0,118
360.0,116
361.0,115
362.0,115
363.0,112
364.0,111
365.0,110
366.0,110
367.0,109
368.0,108
369.0,108
370.0,108
371.0,106
372.0,105
373.0,106
374.0,107
375.0,107
376.0,108
377.0,107
378.0,98
379.0,97
380.0,95
381.0,95
382.0,95
383.0,95
384.0,96
385.0,97
386.0,96
387.0,93
388.0,88
389.0,88
390.0,88
391.0,88
392.0,87
393.0,87
394.0,86
395.0,86
396.0,86
397.0,87
398.0,91
399.0,94
400.0,94
401.0,102
402.0,103
403.0,103
404.0,107
405.0,110
406.0,111
407.0,111
408.0,112
409.0,112
410.0,113
411.0,113
412.0,114
413.0,114
414.0,117
415.0,118
416.0,121
417.0,122
418.0,124
419.0,126
420.0,129
421.0,131
422.0,133
423.0,133
424.0,136
425.0,138
426.0,140
427.0,141
428.0,142
429.0,144
430.0,148
431.0,148
432.0,149
433.0,151
434.0,154
435.0,155
436.0,156
437.0,157
438.0,158
439.0,158
440.0,157
441.0,156
442.0,154
443.0,152
444.0,150
445.0,148
446.0,146
447.0,144
448.0,144
449.0,140
450.0,140
451.0,137
452.0,135
453.0,135
454.0,135
455.0,135
456.0,133
457.00000000000006,131
458.00000000000006,128
459.00000000000006,128
460.00000000000006,127
461.00000000000006,128
462.00000000000006,127
463.00000000000006,124
464.00000000000006,123
465.00000000000006,119
466.00000000000006,119
467.00000000000006,117
468.00000000000006,116
469.00000000000006,115
470.00000000000006,114
471.00000000000006,112
472.00000000000006,107
473.00000000000006,105
474.00000000000006,102
475.00000000000006,100
476.00000000000006,98
477.00000000000006,98
478.00000000000006,95
479.00000000000006,94
480.00000000000006,94
481.00000000000006,95
482.00000000000006,95
483.00000000000006,94
484.00000000000006,92
485.00000000000006,92
486.00000000000006,90
487.00000000000006,82
488.00000000000006,81
489.00000000000006,81
490.00000000000006,78
491.00000000000006,78
492.00000000000006,78
493.00000000000006,78
494.00000000000006,78
495.00000000000006,76
496.00000000000006,76
497.00000000000006,78
498.00000000000006,78
499.00000000000006,77
500.00000000000006,78
501.00000000000006,80
502.00000000000006,81
503.00000000000006,82
504.00000000000006,82
505.00000000000006,82
506.00000000000006,82
507.00000000000006,81
508.00000000000006,80
509.00000000000006,80
510.00000000000006,79
511.00000000000006,79
512.0,78
513.0,77
514.0,76
515.0,76
516.0,76
517.0,75
518.0,75
519.0,74
520.0,74
521.0,73
522.0,73
523.0,73
524.0,73
525.0,73
526.0,71
527.0,71
528.0,74
529.0,77
530.0,78
531.0,77
532.0,77
533.0,76
534.0,76
535.0,76
