,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,-0.0107421875,-0.96484375,-0.83203125
1,-0.017578125,-0.9794921875,-0.83203125
2,-0.02734375,-1.0,-0.833984375
3,-0.03125,-1.01953125,-0.8271484375
4,-0.0390625,-1.0439453125,-0.8232421875
5,-0.0380859375,-1.0546875,-0.8134765625
6,-0.0380859375,-1.0771484375,-0.802734375
7,-0.0517578125,-1.0859375,-0.7978515625
8,-0.052734375,-1.0849609375,-0.8115234375
9,-0.0498046875,-1.087890625,-0.7978515625
10,-0.052734375,-1.0810546875,-0.79296875
11,-0.046875,-1.0859375,-0.806640625
12,-0.044921875,-1.0810546875,-0.818359375
13,-0.0498046875,-1.0751953125,-0.8408203125
14,-0.052734375,-1.064453125,-0.8564453125
15,-0.044921875,-1.0537109375,-0.8857421875
16,-0.0419921875,-1.0537109375,-0.888671875
17,-0.02734375,-1.0546875,-0.8974609375
18,-0.033203125,-1.04296875,-0.9150390625
19,-0.0322265625,-1.0361328125,-0.931640625
20,-0.0390625,-1.01171875,-0.94921875
21,-0.0361328125,-0.9990234375,-0.94921875
22,-0.0263671875,-0.978515625,-0.927734375
23,-0.02734375,-0.9638671875,-0.90234375
24,-0.01953125,-0.9443359375,-0.8642578125
25,-0.013671875,-0.927734375,-0.81640625
26,-0.0048828125,-0.908203125,-0.775390625
27,-0.0068359375,-0.8876953125,-0.72265625
28,-0.0068359375,-0.8642578125,-0.671875
29,-0.0234375,-0.8427734375,-0.61328125
30,-0.0283203125,-0.810546875,-0.5556640625
31,-0.03515625,-0.7890625,-0.49609375
32,-0.04296875,-0.7568359375,-0.4443359375
33,-0.0390625,-0.7265625,-0.404296875
34,-0.033203125,-0.6923828125,-0.36328125
35,-0.029296875,-0.65625,-0.3251953125
36,-0.0322265625,-0.6318359375,-0.296875
37,-0.033203125,-0.6083984375,-0.26953125
38,-0.03125,-0.599609375,-0.26171875
39,-0.029296875,-0.5908203125,-0.2529296875
40,-0.025390625,-0.6044921875,-0.248046875
41,-0.0107421875,-0.626953125,-0.244140625
42,0.0009765625,-0.658203125,-0.2529296875
43,0.013671875,-0.708984375,-0.26953125
44,0.021484375,-0.7578125,-0.29296875
45,0.037109375,-0.8046875,-0.3232421875
46,0.0439453125,-0.8603515625,-0.35546875
47,0.048828125,-0.9111328125,-0.3896484375
48,0.0498046875,-0.9443359375,-0.4267578125
49,0.0478515625,-0.9765625,-0.4638671875
50,0.048828125,-0.9951171875,-0.4970703125
51,0.0361328125,-1.005859375,-0.5341796875
52,0.029296875,-1.0009765625,-0.5625
53,0.021484375,-0.994140625,-0.5830078125
54,0.0107421875,-0.9794921875,-0.5908203125
55,0.0078125,-0.96875,-0.5927734375
56,0.005859375,-0.9619140625,-0.58984375
57,-0.0029296875,-0.94140625,-0.5751953125
58,0.0029296875,-0.935546875,-0.560546875
59,0.001953125,-0.921875,-0.546875
60,0.001953125,-0.9013671875,-0.5283203125
61,-0.001953125,-0.8955078125,-0.5029296875
62,-0.013671875,-0.8662109375,-0.4873046875
63,-0.017578125,-0.8544921875,-0.474609375
64,-0.0166015625,-0.830078125,-0.466796875
65,-0.0146484375,-0.8154296875,-0.4599609375
66,-0.021484375,-0.7978515625,-0.455078125
67,-0.0224609375,-0.78515625,-0.453125
68,-0.0185546875,-0.7783203125,-0.4501953125
69,-0.0185546875,-0.7724609375,-0.4404296875
70,-0.0205078125,-0.7802734375,-0.4296875
71,-0.017578125,-0.787109375,-0.4287109375
72,-0.01171875,-0.794921875,-0.4140625
73,-0.017578125,-0.81640625,-0.4091796875
74,-0.009765625,-0.8359375,-0.4033203125
75,-0.0068359375,-0.8525390625,-0.392578125
76,0.0009765625,-0.876953125,-0.3857421875
77,0.009765625,-0.8955078125,-0.3857421875
78,0.009765625,-0.904296875,-0.3828125
79,0.0205078125,-0.9091796875,-0.384765625
80,0.0341796875,-0.91796875,-0.3759765625
81,0.03515625,-0.9169921875,-0.38671875
82,0.0419921875,-0.91015625,-0.3857421875
83,0.0390625,-0.8974609375,-0.3974609375
84,0.041015625,-0.890625,-0.400390625
85,0.03515625,-0.8828125,-0.390625
86,0.0244140625,-0.8603515625,-0.3974609375
87,0.009765625,-0.8525390625,-0.3955078125
88,0.001953125,-0.84375,-0.3994140625
89,-0.0068359375,-0.8330078125,-0.3935546875
90,-0.0107421875,-0.8203125,-0.4013671875
91,-0.0146484375,-0.8251953125,-0.4091796875
92,-0.0146484375,-0.822265625,-0.4140625
93,-0.015625,-0.833984375,-0.41796875
94,-0.0126953125,-0.833984375,-0.4130859375
95,-0.01171875,-0.84765625,-0.4130859375
96,-0.009765625,-0.857421875,-0.4140625
97,-0.0029296875,-0.8720703125,-0.4208984375
98,-0.0009765625,-0.884765625,-0.423828125
99,0.001953125,-0.8994140625,-0.4267578125
100,-0.0009765625,-0.904296875,-0.4267578125
101,0.0009765625,-0.9111328125,-0.42578125
102,0.001953125,-0.9208984375,-0.427734375
103,0.0048828125,-0.9248046875,-0.4267578125
104,0.00390625,-0.9248046875,-0.431640625
105,0.0,-0.9248046875,-0.427734375
106,0.0068359375,-0.919921875,-0.427734375
107,-0.001953125,-0.9208984375,-0.423828125
108,0.0009765625,-0.91015625,-0.4248046875
109,-0.00390625,-0.904296875,-0.4248046875
110,-0.0078125,-0.89453125,-0.4287109375
111,-0.01953125,-0.890625,-0.41796875
112,-0.021484375,-0.8701171875,-0.4130859375
113,-0.02734375,-0.865234375,-0.4140625
114,-0.03125,-0.8603515625,-0.4091796875
115,-0.0390625,-0.84765625,-0.4072265625
116,-0.0341796875,-0.845703125,-0.4052734375
117,-0.037109375,-0.8388671875,-0.4052734375
118,-0.0361328125,-0.841796875,-0.3984375
119,-0.0341796875,-0.8486328125,-0.392578125
120,-0.0283203125,-0.8505859375,-0.3857421875
121,-0.0234375,-0.8603515625,-0.388671875
122,-0.021484375,-0.8759765625,-0.384765625
123,-0.017578125,-0.8896484375,-0.384765625
124,-0.0068359375,-0.8984375,-0.3828125
125,-0.005859375,-0.9013671875,-0.3828125
126,-0.0009765625,-0.9072265625,-0.384765625
127,0.0009765625,-0.9091796875,-0.3857421875
128,0.0087890625,-0.9111328125,-0.390625
129,0.0048828125,-0.9150390625,-0.38671875
130,0.009765625,-0.9189453125,-0.380859375
131,0.013671875,-0.9189453125,-0.3818359375
