,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,0.060546875,-0.9013671875,0.10546875
1,0.0419921875,-0.8955078125,0.119140625
2,0.0283203125,-0.8916015625,0.1259765625
3,0.0166015625,-0.892578125,0.1318359375
4,0.013671875,-0.8955078125,0.130859375
5,0.009765625,-0.90625,0.119140625
6,0.01171875,-0.9296875,0.109375
7,0.0087890625,-0.9521484375,0.095703125
8,0.0068359375,-0.998046875,0.08984375
9,-0.0009765625,-1.0302734375,0.0751953125
10,-0.005859375,-1.0693359375,0.0673828125
11,-0.01171875,-1.09375,0.0576171875
12,-0.0078125,-1.1220703125,0.041015625
13,-0.0078125,-1.134765625,0.0302734375
14,-0.00390625,-1.1357421875,0.0283203125
15,-0.00390625,-1.1279296875,0.0205078125
16,0.0126953125,-1.087890625,0.029296875
17,0.0234375,-1.0517578125,0.029296875
18,0.0419921875,-1.0087890625,0.037109375
19,0.05078125,-0.970703125,0.048828125
20,0.0537109375,-0.9267578125,0.0498046875
21,0.064453125,-0.8974609375,0.056640625
22,0.0556640625,-0.8740234375,0.05859375
23,0.0634765625,-0.849609375,0.068359375
24,0.0634765625,-0.845703125,0.0712890625
25,0.0595703125,-0.8369140625,0.0712890625
26,0.04296875,-0.83984375,0.068359375
27,0.03515625,-0.841796875,0.0625
28,0.0283203125,-0.8486328125,0.068359375
29,0.0166015625,-0.8681640625,0.0615234375
30,0.0087890625,-0.8798828125,0.0615234375
31,0.00390625,-0.896484375,0.0634765625
32,0.00390625,-0.9169921875,0.0576171875
33,0.005859375,-0.93359375,0.05859375
34,0.0126953125,-0.9521484375,0.0595703125
35,0.0185546875,-0.970703125,0.0546875
36,0.033203125,-0.9794921875,0.0537109375
37,0.0380859375,-0.9833984375,0.0556640625
38,0.0439453125,-0.9892578125,0.060546875
39,0.044921875,-0.98046875,0.0634765625
40,0.0517578125,-0.9658203125,0.0703125
41,0.0537109375,-0.9716796875,0.068359375
42,0.05859375,-0.970703125,0.07421875
43,0.0634765625,-0.970703125,0.076171875
44,0.0576171875,-0.970703125,0.0859375
45,0.0595703125,-0.9853515625,0.0869140625
46,0.0517578125,-0.9873046875,0.0888671875
47,0.044921875,-0.98828125,0.09375
48,0.0361328125,-0.99609375,0.09375
49,0.0283203125,-1.0,0.0947265625
50,0.017578125,-1.0068359375,0.0947265625
51,0.013671875,-1.005859375,0.091796875
52,0.0107421875,-0.9990234375,0.08984375
53,0.0068359375,-1.0029296875,0.0908203125
54,0.0078125,-0.990234375,0.0791015625
55,0.0029296875,-0.98046875,0.060546875
56,0.00390625,-0.9599609375,0.05859375
57,0.0068359375,-0.9443359375,0.052734375
58,0.001953125,-0.921875,0.0517578125
59,-0.00390625,-0.90625,0.0576171875
60,-0.001953125,-0.8994140625,0.0634765625
61,0.0,-0.8994140625,0.0634765625
62,0.001953125,-0.91015625,0.0703125
63,0.005859375,-0.91015625,0.07421875
64,0.0126953125,-0.93359375,0.0791015625
65,0.013671875,-0.947265625,0.0849609375
66,0.0283203125,-0.9609375,0.0849609375
67,0.03515625,-0.9765625,0.0751953125
68,0.046875,-0.982421875,0.072265625
69,0.0419921875,-0.982421875,0.07421875
70,0.048828125,-0.984375,0.0673828125
71,0.0498046875,-0.9755859375,0.0634765625
72,0.05078125,-0.97265625,0.0576171875
73,0.05078125,-0.9619140625,0.060546875
74,0.0498046875,-0.9560546875,0.05859375
75,0.04296875,-0.9501953125,0.056640625
76,0.0390625,-0.9453125,0.0546875
77,0.0390625,-0.94140625,0.0576171875
78,0.0361328125,-0.9443359375,0.05859375
79,0.0390625,-0.9580078125,0.0634765625
80,0.044921875,-0.96484375,0.0625
81,0.046875,-0.986328125,0.06640625
82,0.052734375,-0.9892578125,0.05859375
83,0.060546875,-0.994140625,0.0615234375
84,0.0615234375,-0.998046875,0.0556640625
85,0.0712890625,-1.0009765625,0.052734375
86,0.0751953125,-0.99609375,0.0458984375
87,0.0771484375,-0.9921875,0.04296875
88,0.0859375,-0.986328125,0.041015625
89,0.0869140625,-0.9716796875,0.0380859375
90,0.0830078125,-0.9609375,0.03515625
91,0.087890625,-0.9521484375,0.041015625
92,0.0849609375,-0.9453125,0.0341796875
93,0.0830078125,-0.9365234375,0.037109375
94,0.0791015625,-0.9375,0.037109375
95,0.078125,-0.9326171875,0.0419921875
96,0.0732421875,-0.9384765625,0.0458984375
97,0.0732421875,-0.9345703125,0.0498046875
98,0.0712890625,-0.9453125,0.056640625
99,0.072265625,-0.95703125,0.0546875
100,0.072265625,-0.9619140625,0.0576171875
101,0.0673828125,-0.9697265625,0.0576171875
102,0.0615234375,-0.974609375,0.0546875
103,0.068359375,-0.9794921875,0.046875
104,0.0625,-0.970703125,0.037109375
105,0.0595703125,-0.962890625,0.0263671875
106,0.0556640625,-0.962890625,0.01953125
107,0.0595703125,-0.9609375,0.0146484375
108,0.0625,-0.9658203125,0.009765625
109,0.0576171875,-0.9697265625,0.009765625
110,0.0546875,-0.9755859375,0.015625
111,0.0498046875,-0.9814453125,0.0234375
112,0.0517578125,-0.9833984375,0.02734375
113,0.05078125,-0.98046875,0.0341796875
114,0.0517578125,-0.9794921875,0.0322265625
115,0.0517578125,-0.974609375,0.033203125
116,0.052734375,-0.974609375,0.03515625
117,0.056640625,-0.958984375,0.0263671875
118,0.064453125,-0.9521484375,0.02734375
119,0.068359375,-0.9541015625,0.0283203125
120,0.0712890625,-0.95703125,0.0283203125
121,0.076171875,-0.9638671875,0.02734375
122,0.0712890625,-0.966796875,0.0283203125
123,0.0703125,-0.9677734375,0.0244140625
124,0.0732421875,-0.974609375,0.0263671875
125,0.0732421875,-0.9697265625,0.0224609375
126,0.0732421875,-0.9697265625,0.0224609375
127,0.06640625,-0.962890625,0.021484375
128,0.052734375,-0.9521484375,0.021484375
129,0.052734375,-0.951171875,0.021484375
130,0.044921875,-0.939453125,0.0205078125
131,0.0439453125,-0.9365234375,0.01953125
132,0.0361328125,-0.9287109375,0.01953125
133,0.025390625,-0.9267578125,0.021484375
134,0.01953125,-0.9267578125,0.025390625
135,0.0185546875,-0.923828125,0.0224609375
136,0.013671875,-0.9248046875,0.0205078125
137,0.0185546875,-0.9287109375,0.017578125
138,0.021484375,-0.939453125,0.01953125
139,0.0341796875,-0.955078125,0.0185546875
140,0.0419921875,-0.9755859375,0.01953125
141,0.052734375,-0.990234375,0.0185546875
142,0.0576171875,-0.9970703125,0.013671875
143,0.0654296875,-1.00390625,0.0126953125
144,0.0751953125,-1.009765625,0.009765625
145,0.0791015625,-1.0107421875,0.0087890625
146,0.0830078125,-1.0009765625,0.0146484375
147,0.0859375,-1.0,0.01171875
148,0.0888671875,-0.9970703125,0.0107421875
149,0.0849609375,-0.9912109375,0.01953125
150,0.080078125,-0.9892578125,0.0224609375
151,0.0556640625,-0.9794921875,0.0302734375
152,0.041015625,-0.9560546875,0.0283203125
153,0.0341796875,-0.9521484375,0.0205078125
154,0.0234375,-0.9404296875,0.0107421875
155,0.0146484375,-0.9287109375,0.0009765625
156,0.015625,-0.919921875,-0.01171875
157,0.0078125,-0.9111328125,-0.0185546875
158,0.0068359375,-0.9091796875,-0.0283203125
159,0.005859375,-0.91796875,-0.0234375
160,0.005859375,-0.923828125,-0.0234375
161,0.015625,-0.9287109375,-0.01953125
162,0.0234375,-0.935546875,-0.0078125
163,0.0283203125,-0.9521484375,-0.0009765625
164,0.0234375,-0.962890625,0.0
165,0.0234375,-0.978515625,0.0009765625
166,0.0224609375,-0.9833984375,0.0029296875
167,0.0205078125,-0.990234375,0.01171875
168,0.017578125,-0.9931640625,0.0087890625
169,0.01171875,-0.9912109375,0.0087890625
170,0.0068359375,-0.9921875,0.005859375
171,-0.005859375,-0.9912109375,0.0
172,-0.0244140625,-0.9892578125,-0.0009765625
173,-0.0283203125,-0.9814453125,-0.0068359375
