,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,-0.0263671875,-0.9482421875,0.0986328125
1,-0.0224609375,-0.953125,0.1044921875
2,-0.0224609375,-0.9521484375,0.1064453125
3,-0.0205078125,-0.958984375,0.10546875
4,-0.0205078125,-0.96484375,0.1005859375
5,-0.0244140625,-0.955078125,0.0947265625
6,-0.0205078125,-0.9541015625,0.09765625
7,-0.025390625,-0.94921875,0.095703125
8,-0.0244140625,-0.958984375,0.0947265625
9,-0.0205078125,-0.9560546875,0.0927734375
10,-0.0283203125,-0.9501953125,0.09765625
11,-0.0244140625,-0.955078125,0.091796875
12,-0.0244140625,-0.953125,0.09375
13,-0.02734375,-0.9609375,0.095703125
14,-0.0234375,-0.95703125,0.0947265625
15,-0.0263671875,-0.9560546875,0.099609375
16,-0.0234375,-0.953125,0.09765625
17,-0.0224609375,-0.9560546875,0.09765625
18,-0.0234375,-0.95703125,0.0947265625
19,-0.0283203125,-0.953125,0.099609375
20,-0.025390625,-0.9541015625,0.0947265625
21,-0.0185546875,-0.951171875,0.08984375
22,-0.0244140625,-0.947265625,0.09375
23,-0.0205078125,-0.953125,0.095703125
24,-0.0244140625,-0.9521484375,0.0947265625
25,-0.0234375,-0.9501953125,0.1005859375
26,-0.01953125,-0.9560546875,0.0927734375
27,-0.021484375,-0.95703125,0.0966796875
28,-0.0234375,-0.95703125,0.0947265625
29,-0.0234375,-0.9521484375,0.091796875
30,-0.0283203125,-0.955078125,0.09375
31,-0.021484375,-0.9501953125,0.091796875
32,-0.021484375,-0.9521484375,0.0966796875
33,-0.0205078125,-0.9482421875,0.095703125
34,-0.0234375,-0.953125,0.0986328125
35,-0.0224609375,-0.9482421875,0.09375
36,-0.021484375,-0.95703125,0.0947265625
37,-0.025390625,-0.951171875,0.095703125
38,-0.0283203125,-0.955078125,0.0986328125
39,-0.0234375,-0.94921875,0.099609375
40,-0.0234375,-0.9521484375,0.099609375
41,-0.0224609375,-0.95703125,0.09375
42,-0.0244140625,-0.9541015625,0.09765625
43,-0.0263671875,-0.9501953125,0.0927734375
44,-0.0244140625,-0.9560546875,0.08984375
45,-0.02734375,-0.955078125,0.0947265625
46,-0.02734375,-0.953125,0.09765625
47,-0.021484375,-0.9521484375,0.1044921875
48,-0.01953125,-0.9541015625,0.099609375
49,-0.0224609375,-0.95703125,0.1015625
50,-0.0244140625,-0.94921875,0.0966796875
51,-0.0205078125,-0.9501953125,0.087890625
52,-0.0234375,-0.947265625,0.0927734375
53,-0.0263671875,-0.951171875,0.08984375
54,-0.0234375,-0.951171875,0.09375
55,-0.021484375,-0.9501953125,0.0947265625
56,-0.021484375,-0.9501953125,0.0966796875
57,-0.021484375,-0.953125,0.09375
58,-0.0224609375,-0.9541015625,0.0986328125
59,-0.0283203125,-0.9560546875,0.095703125
60,-0.02734375,-0.9609375,0.0966796875
61,-0.0283203125,-0.9609375,0.099609375
62,-0.02734375,-0.955078125,0.103515625
