,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,0.1357421875,-0.892578125,-0.14453125
1,0.1318359375,-0.88671875,-0.1474609375
2,0.1279296875,-0.8837890625,-0.158203125
3,0.12109375,-0.8837890625,-0.154296875
4,0.1201171875,-0.880859375,-0.1455078125
5,0.1103515625,-0.8837890625,-0.1416015625
6,0.1103515625,-0.87890625,-0.1328125
7,0.099609375,-0.87890625,-0.1318359375
8,0.1015625,-0.873046875,-0.123046875
9,0.095703125,-0.8720703125,-0.1416015625
10,0.1005859375,-0.869140625,-0.142578125
11,0.1083984375,-0.8681640625,-0.12890625
12,0.1083984375,-0.869140625,-0.1220703125
13,0.103515625,-0.8701171875,-0.1298828125
14,0.099609375,-0.8779296875,-0.1279296875
15,0.0947265625,-0.8837890625,-0.1240234375
16,0.0908203125,-0.892578125,-0.123046875
17,0.0859375,-0.8984375,-0.123046875
18,0.091796875,-0.90625,-0.1171875
19,0.0888671875,-0.91015625,-0.109375
20,0.080078125,-0.9189453125,-0.1044921875
21,0.0751953125,-0.921875,-0.0947265625
22,0.06640625,-0.9140625,-0.08984375
23,0.0654296875,-0.916015625,-0.0966796875
24,0.0673828125,-0.9140625,-0.1083984375
25,0.0673828125,-0.9111328125,-0.1181640625
26,0.0703125,-0.912109375,-0.119140625
27,0.0732421875,-0.9111328125,-0.12109375
28,0.0732421875,-0.91796875,-0.1240234375
29,0.07421875,-0.9248046875,-0.1220703125
30,0.072265625,-0.9326171875,-0.119140625
31,0.0693359375,-0.94140625,-0.111328125
32,0.068359375,-0.943359375,-0.109375
33,0.06640625,-0.94921875,-0.1025390625
34,0.0732421875,-0.951171875,-0.1005859375
35,0.080078125,-0.9462890625,-0.0966796875
36,0.0888671875,-0.9482421875,-0.095703125
37,0.09375,-0.943359375,-0.09765625
38,0.09765625,-0.9462890625,-0.0986328125
39,0.0966796875,-0.9365234375,-0.0947265625
40,0.09375,-0.9462890625,-0.0966796875
41,0.0947265625,-0.943359375,-0.0966796875
42,0.0986328125,-0.9375,-0.1005859375
43,0.107421875,-0.93359375,-0.111328125
44,0.12109375,-0.93359375,-0.1181640625
45,0.12109375,-0.9365234375,-0.12109375
46,0.1259765625,-0.935546875,-0.1181640625
47,0.1259765625,-0.93359375,-0.1123046875
48,0.119140625,-0.9384765625,-0.1201171875
49,0.11328125,-0.943359375,-0.1171875
50,0.107421875,-0.94140625,-0.1201171875
51,0.107421875,-0.939453125,-0.1259765625
52,0.10546875,-0.9375,-0.1298828125
53,0.1025390625,-0.9326171875,-0.13671875
54,0.1005859375,-0.931640625,-0.1455078125
55,0.09765625,-0.921875,-0.1513671875
56,0.1025390625,-0.916015625,-0.154296875
57,0.115234375,-0.9140625,-0.1630859375
58,0.126953125,-0.912109375,-0.1630859375
59,0.125,-0.91796875,-0.1591796875
60,0.1259765625,-0.927734375,-0.1494140625
61,0.1220703125,-0.9306640625,-0.138671875
62,0.1259765625,-0.9580078125,-0.126953125
63,0.123046875,-0.982421875,-0.1015625
64,0.1259765625,-1.0087890625,-0.0830078125
65,0.1259765625,-1.029296875,-0.0712890625
66,0.1220703125,-1.0517578125,-0.0771484375
67,0.11328125,-1.07421875,-0.0908203125
68,0.1142578125,-1.1025390625,-0.0927734375
69,0.1162109375,-1.1025390625,-0.1064453125
70,0.103515625,-1.1103515625,-0.119140625
71,0.115234375,-1.10546875,-0.12890625
72,0.1220703125,-1.0986328125,-0.1455078125
73,0.12890625,-1.08984375,-0.15625
74,0.1328125,-1.076171875,-0.1689453125
75,0.1376953125,-1.060546875,-0.1689453125
76,0.1435546875,-1.041015625,-0.1640625
77,0.1376953125,-1.0185546875,-0.173828125
78,0.13671875,-0.998046875,-0.1826171875
79,0.130859375,-0.9853515625,-0.19921875
80,0.1298828125,-0.9765625,-0.212890625
81,0.1298828125,-0.953125,-0.2373046875
82,0.1435546875,-0.94921875,-0.2431640625
83,0.142578125,-0.9501953125,-0.2490234375
84,0.1513671875,-0.978515625,-0.248046875
85,0.15625,-0.9921875,-0.2470703125
86,0.1669921875,-1.01953125,-0.23828125
87,0.1904296875,-1.0546875,-0.232421875
88,0.2197265625,-1.0830078125,-0.24609375
89,0.2548828125,-1.11328125,-0.2568359375
90,0.294921875,-1.140625,-0.26953125
91,0.3203125,-1.166015625,-0.287109375
92,0.3447265625,-1.1826171875,-0.2919921875
93,0.328125,-1.1923828125,-0.2861328125
94,0.306640625,-1.2041015625,-0.2578125
95,0.2685546875,-1.19140625,-0.21875
96,0.2265625,-1.16796875,-0.185546875
97,0.189453125,-1.12109375,-0.1650390625
98,0.1708984375,-1.0849609375,-0.154296875
99,0.142578125,-1.046875,-0.1630859375
100,0.12109375,-1.0029296875,-0.1796875
101,0.099609375,-0.951171875,-0.1875
102,0.0849609375,-0.912109375,-0.181640625
103,0.0869140625,-0.8798828125,-0.173828125
104,0.080078125,-0.8486328125,-0.158203125
105,0.06640625,-0.8291015625,-0.1533203125
106,0.056640625,-0.8076171875,-0.158203125
107,0.03515625,-0.802734375,-0.1611328125
108,0.0185546875,-0.806640625,-0.1650390625
109,0.0,-0.802734375,-0.169921875
110,-0.013671875,-0.8134765625,-0.16796875
111,-0.0107421875,-0.828125,-0.173828125
112,-0.0009765625,-0.84765625,-0.181640625
113,0.001953125,-0.8681640625,-0.1865234375
114,0.017578125,-0.8818359375,-0.1865234375
115,0.0400390625,-0.8994140625,-0.1943359375
116,0.0625,-0.91015625,-0.1962890625
117,0.0732421875,-0.9208984375,-0.201171875
118,0.0908203125,-0.923828125,-0.205078125
119,0.1005859375,-0.9208984375,-0.2119140625
120,0.1083984375,-0.91796875,-0.2216796875
121,0.1259765625,-0.9169921875,-0.2490234375
122,0.1591796875,-0.921875,-0.2646484375
123,0.171875,-0.931640625,-0.2841796875
124,0.18359375,-0.9326171875,-0.302734375
125,0.1806640625,-0.9404296875,-0.3125
126,0.1689453125,-0.9423828125,-0.31640625
127,0.142578125,-0.9326171875,-0.3193359375
128,0.1142578125,-0.9287109375,-0.328125
129,0.0830078125,-0.9130859375,-0.3271484375
130,0.0556640625,-0.8935546875,-0.333984375
131,0.041015625,-0.8818359375,-0.326171875
132,0.021484375,-0.8623046875,-0.3251953125
133,0.0068359375,-0.8564453125,-0.3388671875
134,-0.0078125,-0.8447265625,-0.3388671875
135,-0.01953125,-0.8408203125,-0.3505859375
136,-0.0361328125,-0.849609375,-0.357421875
137,-0.0498046875,-0.857421875,-0.373046875
138,-0.05859375,-0.857421875,-0.3642578125
139,-0.0546875,-0.861328125,-0.353515625
