Time,HR
0,84.0
1,83.0
2,82.0
3,82.0
4,82.0
5,81.0
6,81.00000000000003
7,79.0
8,79.00000000000001
9,79.0
10,80.00000000000001
11,81.0
12,84.0
13,87.00000000000001
14,93.0
15,93.99999999999999
16,95.0
17,96.0
18,95.99999999999999
19,96.00000000000001
20,95.0
21,95.00000000000001
22,90.0
23,87.0
24,87.0
25,88.99999999999999
26,92.00000000000001
27,96.0
28,97.0
29,97.00000000000001
30,98.0
31,99.00000000000001
32,100.00000000000001
33,102.0
34,102.99999999999997
35,103.99999999999999
36,104.0
37,105.0
38,105.99999999999999
39,107.99999999999997
40,109.0
41,109.0
42,109.99999999999999
43,110.0
44,109.0
45,108.00000000000001
46,108.0
47,107.99999999999999
48,108.99999999999999
49,108.99999999999999
50,110.0
51,110.00000000000003
52,112.0
53,113.0
54,114.0
55,115.0
56,114.99999999999997
57,115.00000000000001
58,115.00000000000003
59,115.0
60,115.00000000000001
61,115.00000000000003
62,115.99999999999997
63,116.00000000000003
64,116.0
65,116.00000000000001
66,116.0
67,116.0
68,115.0
69,115.0
70,115.0
71,115.00000000000001
72,115.0
73,115.0
74,114.99999999999999
75,113.99999999999997
76,114.0
77,105.0
78,105.0
79,104.00000000000001
80,104.00000000000001
81,103.99999999999999
82,105.0
83,106.0
84,106.99999999999999
85,106.99999999999999
86,107.0
87,106.99999999999999
88,107.0
89,106.99999999999997
90,105.99999999999997
91,104.0
92,102.99999999999997
93,100.0
94,100.0
95,98.0
96,98.00000000000003
97,99.99999999999997
98,102.0
99,103.99999999999997
100,105.99999999999997
101,107.00000000000001
102,106.0
103,101.0
104,98.0
105,98.00000000000001
106,99.99999999999997
107,101.0
108,100.99999999999999
109,101.00000000000001
110,103.99999999999999
111,104.99999999999999
112,104.99999999999999
113,108.00000000000003
114,109.00000000000001
115,108.99999999999996
116,114.99999999999996
117,116.00000000000003
118,117.99999999999997
119,120.99999999999999
120,122.99999999999993
121,128.99999999999994
122,131.00000000000003
123,132.99999999999994
124,136.0
125,136.00000000000003
126,137.99999999999997
127,139.0
128,140.00000000000003
129,140.0
130,139.99999999999997
131,140.0
132,140.0
133,140.99999999999997
134,141.0
135,141.0
136,142.0
137,142.99999999999997
138,142.99999999999997
139,142.0
140,141.0
141,140.0
142,138.0
143,137.0
144,137.0
145,133.00000000000003
146,131.99999999999997
147,131.0
148,131.00000000000003
149,131.0
150,130.0
151,124.0
152,119.99999999999997
153,120.0
154,117.99999999999999
155,117.0
156,118.0
157,118.0
158,116.0
159,116.0
160,113.99999999999999
161,114.0
162,111.99999999999999
163,110.00000000000003
164,110.0
165,110.0
166,107.99999999999999
167,105.0
168,105.00000000000001
169,104.00000000000003
170,104.0
171,103.0
172,101.99999999999999
173,102.0
174,100.00000000000001
175,95.0
176,94.00000000000001
177,94.0
178,93.0
179,93.0
180,93.00000000000001
181,88.99999999999999
182,87.00000000000001
183,87.0
184,88.0
185,87.00000000000001
186,87.00000000000003
187,86.00000000000003
188,84.00000000000001
189,83.0
190,80.99999999999999
191,80.0
192,79.0
193,77.99999999999999
194,77.0
195,76.0
196,75.0
197,75.0
198,75.0
199,75.0
200,75.0
201,72.0
202,72.0
203,72.00000000000001
204,71.0
205,72.0
206,72.0
207,72.99999999999999
208,72.0
209,67.99999999999999
210,66.99999999999999
211,66.0
212,65.0
213,65.0
214,65.0
215,64.00000000000001
216,64.0
217,63.999999999999986
218,64.0
219,64.0
220,63.0
221,63.00000000000001
222,63.0
223,63.00000000000001
224,61.99999999999999
225,61.0
226,61.0
227,60.99999999999999
228,60.0
229,59.99999999999998
230,60.00000000000003
231,59.000000000000064
232,58.00000000000002
233,58.0
234,58.00000000000001
235,58.0
236,58.99999999999996
237,60.999999999999964
238,61.999999999999986
239,62.99999999999994
240,64.99999999999997
241,65.00000000000001
242,65.00000000000001
243,64.99999999999999
244,65.99999999999999
245,66.0
246,66.0
247,66.00000000000001
248,66.0
249,66.0
250,66.00000000000001
251,66.00000000000003
252,65.00000000000004
253,64.00000000000003
254,63.999999999999986
255,64.00000000000001
256,63.99999999999998
257,66.0
258,66.00000000000001
259,68.0
260,70.00000000000001
261,75.99999999999999
262,89.0
263,101.0
264,102.0
265,103.0
266,103.99999999999999
267,104.0
268,104.99999999999997
269,103.99999999999997
270,103.99999999999997
271,104.99999999999997
272,106.99999999999999
273,110.0
274,110.99999999999996
275,110.0
276,105.99999999999999
277,105.0
278,106.99999999999997
279,108.99999999999999
280,110.99999999999996
281,111.0
282,116.00000000000003
283,118.99999999999999
284,119.0
285,122.0
