,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-1.03125,-0.19140625,0.0546875,1
1,-1.0234375,-0.171875,0.05078125,1
2,-1.02734375,-0.17578125,0.04296875,1
3,-1.04296875,-0.171875,0.06640625,1
4,-1.03515625,-0.1640625,0.078125,1
5,-1.02734375,-0.18359375,0.0703125,1
6,-1.0390625,-0.16796875,0.0703125,1
7,-1.03125,-0.16796875,0.08203125,1
8,-1.05078125,-0.171875,0.0859375,1
9,-1.0625,-0.1640625,0.1015625,1
10,-1.06640625,-0.17578125,0.109375,1
11,-1.05859375,-0.15625,0.109375,1
12,-1.08203125,-0.16015625,0.109375,1
13,-1.07421875,-0.15625,0.1171875,1
14,-1.07421875,-0.15625,0.1171875,1
15,-1.06640625,-0.171875,0.11328125,1
16,-1.06640625,-0.1640625,0.1171875,1
17,-1.0703125,-0.16796875,0.12109375,1
18,-1.06640625,-0.1640625,0.12890625,1
19,-1.06640625,-0.18359375,0.12109375,1
20,-1.0625,-0.15625,0.12109375,1
21,-1.05078125,-0.16796875,0.11328125,1
22,-1.046875,-0.17578125,0.1171875,1
23,-1.046875,-0.16015625,0.11328125,1
24,-1.03515625,-0.1640625,0.109375,1
25,-1.046875,-0.1640625,0.125,1
26,-1.0390625,-0.17578125,0.12109375,1
27,-1.0546875,-0.1953125,0.13671875,1
28,-1.05078125,-0.16796875,0.1328125,1
29,-1.03515625,-0.1875,0.12890625,1
30,-1.03125,-0.171875,0.12890625,1
31,-1.01953125,-0.15625,0.12890625,1
32,-1.01953125,-0.15234375,0.13671875,1
33,-0.99609375,-0.14453125,0.12109375,1
34,-1.015625,-0.13671875,0.11328125,1
35,-1.00390625,-0.14453125,0.1328125,1
36,-1.01171875,-0.12890625,0.125,1
37,-1.00390625,-0.11328125,0.09765625,1
38,-1.01171875,-0.12890625,0.10546875,1
39,-1.00390625,-0.12109375,0.1015625,1
40,-1.0,-0.125,0.09765625,1
41,-1.0,-0.1171875,0.0859375,1
42,-1.0,-0.12109375,0.09375,1
43,-1.00390625,-0.125,0.109375,1
44,-1.0,-0.12109375,0.10546875,1
45,-0.9921875,-0.1171875,0.09765625,1
46,-1.0,-0.1484375,0.125,1
47,-1.0,-0.1328125,0.125,1
48,-1.0,-0.140625,0.13671875,1
49,-0.99609375,-0.14453125,0.13671875,1
50,-0.99609375,-0.1328125,0.1484375,1
51,-0.98828125,-0.16015625,0.15625,1
52,-0.98828125,-0.15625,0.16015625,1
53,-0.984375,-0.13671875,0.15625,1
54,-0.99609375,-0.15234375,0.17578125,1
55,-0.98828125,-0.12890625,0.1640625,1
56,-0.98046875,-0.14453125,0.16796875,1
57,-0.9453125,-0.203125,0.140625,1
58,-0.984375,-0.14453125,0.15234375,1
59,-1.0078125,-0.140625,0.15625,1
60,-1.0,-0.140625,0.1484375,1
61,-1.0,-0.140625,0.14453125,1
62,-1.0,-0.1171875,0.13671875,1
63,-1.00390625,-0.12890625,0.12890625,1
64,-1.0,-0.13671875,0.1328125,1
65,-1.00390625,-0.12109375,0.13671875,1
66,-0.99609375,-0.13671875,0.11328125,1
67,-1.00390625,-0.15234375,0.1328125,1
68,-1.046875,-0.14453125,0.12890625,1
69,-1.02734375,-0.125,0.140625,1
70,-1.01953125,-0.13671875,0.13671875,1
71,-1.015625,-0.125,0.1328125,1
72,-1.0234375,-0.12109375,0.140625,1
73,-1.0234375,-0.14453125,0.15625,1
74,-1.00390625,-0.13671875,0.140625,1
75,-1.0078125,-0.1328125,0.16015625,1
76,-1.01171875,-0.125,0.1640625,1
77,-1.015625,-0.1171875,0.1796875,1
78,-1.03125,-0.09765625,0.17578125,1
79,-1.04296875,-0.12109375,0.18359375,1
80,-1.0546875,-0.12890625,0.1796875,1
81,-1.046875,-0.140625,0.1875,1
82,-1.04296875,-0.14453125,0.19140625,1
83,-1.0390625,-0.125,0.203125,1
84,-1.02734375,-0.13671875,0.19921875,1
85,-1.02734375,-0.13671875,0.19140625,1
86,-1.03515625,-0.125,0.1875,1
87,-1.03125,-0.12890625,0.19921875,1
88,-1.03125,-0.12890625,0.1953125,1
89,-1.03125,-0.14453125,0.1953125,1
90,-1.0390625,-0.140625,0.19140625,1
91,-1.04296875,-0.13671875,0.18359375,1
92,-1.0234375,-0.1171875,0.18359375,1
93,-1.03125,-0.12890625,0.1953125,1
94,-1.0234375,-0.12890625,0.171875,1
95,-1.0234375,-0.125,0.1796875,1
96,-1.02734375,-0.125,0.17578125,1
97,-1.03125,-0.1328125,0.18359375,1
98,-1.02734375,-0.1328125,0.18359375,1
99,-1.01953125,-0.1328125,0.1875,1
100,-1.015625,-0.1328125,0.1875,1
101,-1.0078125,-0.1171875,0.19140625,1
102,-1.015625,-0.12890625,0.19140625,1
103,-1.0078125,-0.140625,0.1796875,1
104,-1.01171875,-0.12109375,0.1875,1
105,-1.01171875,-0.12890625,0.1796875,1
106,-1.02734375,-0.13671875,0.19140625,1
107,-1.01171875,-0.14453125,0.17578125,1
108,-1.01171875,-0.1328125,0.17578125,1
109,-1.01171875,-0.1171875,0.1875,1
110,-1.00390625,-0.12890625,0.18359375,1
111,-0.9921875,-0.12890625,0.18359375,1
112,-0.98828125,-0.140625,0.17578125,1
113,-0.99609375,-0.12890625,0.203125,1
114,-0.9921875,-0.12109375,0.19921875,1
115,-0.99609375,-0.1328125,0.1953125,1
116,-1.0,-0.14453125,0.19140625,1
117,-0.99609375,-0.140625,0.1953125,1
118,-1.0,-0.15234375,0.19921875,1
119,-1.0,-0.12109375,0.1875,1
120,-0.99609375,-0.12109375,0.1875,1
121,-1.0,-0.12890625,0.19921875,1
122,-1.015625,-0.12890625,0.19140625,1
123,-1.00390625,-0.12890625,0.18359375,1
124,-1.01953125,-0.13671875,0.1796875,1
125,-1.01953125,-0.1484375,0.16796875,1
126,-1.015625,-0.1328125,0.1640625,1
127,-1.02734375,-0.140625,0.17578125,1
128,-1.015625,-0.15234375,0.16796875,1
129,-1.02734375,-0.15625,0.1640625,1
130,-1.03515625,-0.1640625,0.16796875,1
131,-1.05078125,-0.1640625,0.16015625,1
132,-1.0390625,-0.16015625,0.1484375,1
133,-1.046875,-0.15234375,0.15234375,1
134,-1.0390625,-0.16796875,0.15234375,1
135,-1.046875,-0.16015625,0.140625,1
136,-1.05078125,-0.16015625,0.13671875,1
137,-1.0546875,-0.15234375,0.14453125,1
138,-1.0546875,-0.140625,0.12890625,1
139,-1.0546875,-0.14453125,0.11328125,1
140,-1.05859375,-0.14453125,0.11328125,1
141,-1.05859375,-0.1484375,0.1171875,1
142,-1.05859375,-0.140625,0.10546875,1
143,-1.05859375,-0.1328125,0.10546875,1
144,-1.0546875,-0.14453125,0.09375,1
145,-1.05859375,-0.12890625,0.09765625,1
146,-1.046875,-0.14453125,0.0859375,1
147,-1.0390625,-0.1484375,0.078125,1
148,-1.03125,-0.1328125,0.078125,1
149,-1.0546875,-0.140625,0.08984375,1
150,-1.03125,-0.13671875,0.07421875,1
151,-1.01171875,-0.13671875,0.078125,1
152,-1.0078125,-0.1484375,0.07421875,1
153,-1.0078125,-0.1640625,0.08203125,1
154,-1.01171875,-0.14453125,0.08203125,1
155,-1.0,-0.15625,0.10546875,1
156,-1.0,-0.1328125,0.1171875,1
157,-1.0078125,-0.14453125,0.11328125,1
158,-1.01953125,-0.14453125,0.12890625,1
159,-1.01953125,-0.14453125,0.1171875,1
160,-1.015625,-0.12890625,0.1171875,1
161,-1.01953125,-0.125,0.1328125,1
162,-1.01953125,-0.12890625,0.13671875,1
163,-1.0234375,-0.125,0.140625,1
164,-1.0234375,-0.1484375,0.15234375,1
165,-1.01171875,-0.16015625,0.16015625,1
166,-1.015625,-0.15234375,0.16796875,1
167,-1.015625,-0.16015625,0.16796875,1
168,-1.02734375,-0.1484375,0.1796875,1
169,-1.02734375,-0.15625,0.17578125,1
170,-1.02734375,-0.1640625,0.15625,1
171,-1.05859375,-0.13671875,0.15625,1
172,-1.05078125,-0.15234375,0.16015625,1
173,-1.0546875,-0.14453125,0.14453125,1
174,-1.0546875,-0.15625,0.12109375,1
175,-1.05859375,-0.1875,0.09765625,1
176,-1.05859375,-0.1875,0.0859375,1
177,-1.0703125,-0.23046875,0.06640625,1
178,-1.0703125,-0.21484375,0.046875,1
179,-1.08984375,-0.23828125,0.04296875,1
180,-1.08984375,-0.23046875,0.03515625,1
181,-1.11328125,-0.22265625,0.04296875,1
182,-1.1015625,-0.22265625,0.04296875,1
183,-1.08984375,-0.22265625,0.015625,1
184,-1.06640625,-0.234375,0.00390625,1
185,-1.05078125,-0.23046875,0.00390625,1
186,-1.03515625,-0.23046875,-0.0078125,1
187,-1.0390625,-0.18359375,-0.00390625,1
188,-0.9921875,-0.234375,-0.03125,1
189,-0.98046875,-0.2421875,-0.04296875,1
190,-0.9609375,-0.23828125,-0.0625,1
191,-0.95703125,-0.23046875,-0.07421875,1
192,-0.9453125,-0.24609375,-0.078125,1
193,-0.93359375,-0.21875,-0.08984375,1
194,-0.94140625,-0.234375,-0.1015625,1
195,-0.93359375,-0.2265625,-0.09765625,1
196,-0.94140625,-0.203125,-0.1015625,1
197,-0.94921875,-0.18359375,-0.10546875,1
198,-0.9453125,-0.1875,-0.1171875,1
199,-0.9453125,-0.19921875,-0.1328125,1
200,-0.95703125,-0.19140625,-0.1328125,1
201,-0.94921875,-0.171875,-0.1328125,1
202,-0.96484375,-0.19140625,-0.13671875,1
203,-0.97265625,-0.18359375,-0.14453125,1
204,-0.984375,-0.18359375,-0.12890625,1
205,-0.9921875,-0.17578125,-0.1328125,1
206,-0.9921875,-0.18359375,-0.125,1
207,-1.01171875,-0.17578125,-0.12109375,1
208,-1.0234375,-0.1875,-0.125,1
209,-1.02734375,-0.1640625,-0.1328125,1
210,-1.04296875,-0.18359375,-0.125,1
211,-1.07421875,-0.17578125,-0.140625,1
212,-1.0859375,-0.171875,-0.140625,1
213,-1.08984375,-0.1796875,-0.13671875,1
214,-1.1015625,-0.16015625,-0.1484375,1
215,-1.08984375,-0.171875,-0.140625,1
216,-1.09375,-0.16796875,-0.15234375,1
217,-1.08203125,-0.1640625,-0.15625,1
218,-1.05859375,-0.1328125,-0.1640625,1
219,-1.05859375,-0.13671875,-0.16015625,1
220,-1.01953125,-0.1328125,-0.1640625,1
221,-1.00390625,-0.14453125,-0.15234375,1
222,-0.99609375,-0.13671875,-0.1484375,1
223,-0.9765625,-0.1484375,-0.1484375,1
224,-0.96875,-0.16015625,-0.15625,1
225,-0.953125,-0.15625,-0.1484375,1
226,-0.9609375,-0.18359375,-0.1640625,1
227,-0.96484375,-0.16796875,-0.1484375,1
228,-0.95703125,-0.171875,-0.14453125,1
229,-0.96484375,-0.171875,-0.13671875,1
230,-0.96484375,-0.15625,-0.125,1
231,-0.9765625,-0.16015625,-0.1171875,1
232,-0.9921875,-0.1484375,-0.10546875,1
233,-1.00390625,-0.12890625,-0.08984375,1
234,-1.0,-0.13671875,-0.06640625,1
235,-1.00390625,-0.125,-0.046875,1
236,-1.00390625,-0.12109375,-0.04296875,1
237,-1.01171875,-0.12109375,-0.02734375,1
238,-1.00390625,-0.1484375,-0.02734375,1
239,-1.00390625,-0.13671875,-0.01171875,1
240,-1.01171875,-0.15234375,-0.01171875,1
241,-1.00390625,-0.1484375,-0.015625,1
242,-0.9921875,-0.14453125,-0.02734375,1
243,-0.98828125,-0.1484375,-0.02734375,1
244,-0.9921875,-0.1484375,-0.03515625,1
245,-0.9765625,-0.1484375,-0.0390625,1
246,-0.97265625,-0.16015625,-0.0546875,1
247,-0.95703125,-0.15234375,-0.05859375,1
248,-0.95703125,-0.15625,-0.08203125,1
249,-0.96875,-0.140625,-0.08984375,1
250,-0.96484375,-0.1484375,-0.1171875,1
251,-0.95703125,-0.1328125,-0.13671875,1
