,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),Label
0,-0.9765625,-0.20703125,0.05078125,1
1,-0.98828125,-0.19921875,0.078125,1
2,-0.98046875,-0.203125,0.07421875,1
3,-1.0,-0.19140625,0.078125,1
4,-0.984375,-0.21875,0.0859375,1
5,-0.98828125,-0.19921875,0.08203125,1
6,-0.9765625,-0.19921875,0.09375,1
7,-0.98046875,-0.1875,0.1015625,1
8,-0.97265625,-0.1953125,0.09375,1
9,-0.97265625,-0.2109375,0.1015625,1
10,-0.96875,-0.1953125,0.1015625,1
11,-0.9609375,-0.20703125,0.09765625,1
12,-0.96875,-0.2109375,0.1171875,1
13,-0.96875,-0.2109375,0.109375,1
14,-0.94140625,-0.19921875,0.10546875,1
15,-0.95703125,-0.19921875,0.109375,1
16,-0.9375,-0.1953125,0.1015625,1
17,-0.93359375,-0.1796875,0.09375,1
18,-0.91796875,-0.1953125,0.0859375,1
19,-0.9140625,-0.17578125,0.0703125,1
20,-0.90625,-0.1640625,0.06640625,1
21,-0.9140625,-0.15625,0.08203125,1
22,-0.921875,-0.16796875,0.0625,1
23,-0.9140625,-0.15625,0.03515625,1
24,-0.9296875,-0.15234375,0.03125,1
25,-0.92578125,-0.15625,0.01171875,1
26,-0.94140625,-0.16015625,0.0078125,1
27,-0.953125,-0.1484375,0.01171875,1
28,-0.9609375,-0.1328125,-0.00390625,1
29,-0.98046875,-0.13671875,-0.00390625,1
30,-1.0,-0.14453125,-0.00390625,1
31,-1.02734375,-0.16015625,-0.00390625,1
32,-1.046875,-0.17578125,0.0,1
33,-1.0546875,-0.19140625,0.0,1
34,-1.0859375,-0.18359375,0.02734375,1
35,-1.09375,-0.19140625,0.02734375,1
36,-1.09765625,-0.18359375,0.0234375,1
37,-1.1015625,-0.18359375,0.02734375,1
38,-1.09765625,-0.19140625,0.04296875,1
39,-1.1328125,-0.18359375,0.0390625,1
40,-1.19140625,-0.1953125,0.0703125,1
41,-1.109375,-0.19140625,0.0390625,1
42,-1.09375,-0.18359375,0.07421875,1
43,-1.07421875,-0.16796875,0.09765625,1
44,-1.10546875,-0.16796875,0.10546875,1
45,-1.140625,-0.15234375,0.12109375,1
46,-1.12890625,-0.16796875,0.1328125,1
47,-1.08984375,-0.14453125,0.15234375,1
48,-1.03125,-0.171875,0.1875,1
49,-0.9765625,-0.15625,0.18359375,1
50,-0.96875,-0.140625,0.18359375,1
51,-0.953125,-0.1328125,0.1640625,1
52,-0.953125,-0.11328125,0.19140625,1
53,-0.91015625,-0.12109375,0.203125,1
54,-0.87109375,-0.1328125,0.1328125,1
55,-0.859375,-0.15625,0.1875,1
56,-0.875,-0.14453125,0.1640625,1
57,-0.85546875,-0.16015625,0.12890625,1
58,-0.8359375,-0.13671875,0.125,1
59,-0.828125,-0.171875,0.1171875,1
60,-0.81640625,-0.16796875,0.12109375,1
61,-0.8046875,-0.1953125,0.12890625,1
62,-0.79296875,-0.2265625,-0.02734375,1
63,-0.80859375,-0.2421875,-0.01953125,1
64,-0.8359375,-0.23046875,-0.05078125,1
65,-0.84375,-0.2265625,-0.06640625,1
66,-0.83203125,-0.2421875,-0.11328125,1
67,-0.83203125,-0.23828125,-0.16796875,1
68,-0.8125,-0.22265625,-0.1484375,1
69,-0.80859375,-0.1796875,-0.0546875,1
70,-0.78515625,-0.1328125,-0.0390625,1
71,-0.77734375,-0.12109375,0.02734375,1
72,-0.75,-0.1328125,-0.01171875,1
73,-0.73046875,-0.15234375,-0.05859375,1
74,-0.75390625,-0.12109375,0.0078125,1
75,-0.75,-0.125,0.08203125,1
76,-0.828125,-0.1015625,-0.0078125,1
77,-0.984375,-0.0859375,-0.0546875,1
78,-1.125,-0.05078125,-0.046875,1
79,-1.1484375,-0.03125,-0.09765625,1
80,-1.265625,-0.02734375,-0.1328125,1
81,-1.29296875,0.01953125,-0.0546875,1
82,-1.37109375,0.0625,-0.09765625,1
83,-1.39453125,0.04296875,-0.109375,1
84,-1.36328125,0.04296875,-0.1171875,1
85,-1.30859375,0.0234375,-0.05078125,1
86,-1.2265625,0.0,-0.01171875,1
87,-1.1796875,-0.015625,-0.015625,1
88,-1.140625,-0.02734375,0.0,1
89,-1.109375,-0.046875,0.00390625,1
90,-1.08203125,-0.06640625,0.0234375,1
91,-1.0703125,-0.0703125,0.04296875,1
92,-1.0546875,-0.07421875,0.0390625,1
93,-1.07421875,-0.06640625,0.0546875,1
94,-1.0703125,-0.08203125,0.06640625,1
95,-1.0625,-0.10546875,0.06640625,1
96,-1.07421875,-0.125,0.05078125,1
97,-1.07421875,-0.1484375,0.046875,1
98,-1.06640625,-0.16015625,0.04296875,1
99,-1.02734375,-0.1796875,0.03515625,1
100,-1.01953125,-0.18359375,0.01953125,1
101,-1.00390625,-0.18359375,0.01171875,1
102,-0.97265625,-0.1640625,0.00390625,1
103,-0.953125,-0.1796875,-0.015625,1
104,-0.9375,-0.18359375,0.0,1
105,-0.92578125,-0.19140625,-0.00390625,1
106,-0.90625,-0.16796875,-0.01953125,1
107,-0.90234375,-0.1640625,-0.0078125,1
108,-0.8828125,-0.1640625,-0.03515625,1
109,-0.87890625,-0.1640625,-0.03515625,1
110,-0.8828125,-0.15625,-0.046875,1
111,-0.890625,-0.16015625,-0.01953125,1
112,-0.88671875,-0.16015625,-0.0078125,1
113,-0.90234375,-0.1484375,-0.015625,1
114,-0.91796875,-0.12890625,0.02734375,1
115,-0.921875,-0.12109375,0.0390625,1
116,-0.9375,-0.109375,0.046875,1
117,-0.9375,-0.1171875,0.0546875,1
118,-0.95703125,-0.13671875,0.06640625,1
119,-0.96484375,-0.1171875,0.0703125,1
120,-0.9765625,-0.10546875,0.0546875,1
121,-0.95703125,-0.109375,0.078125,1
122,-0.96484375,-0.09765625,0.078125,1
123,-0.96484375,-0.109375,0.0703125,1
124,-0.96484375,-0.09765625,0.08203125,1
125,-0.9609375,-0.08984375,0.078125,1
126,-0.96484375,-0.08203125,0.05078125,1
127,-0.9765625,-0.078125,0.07421875,1
128,-0.96484375,-0.09375,0.05859375,1
129,-0.97265625,-0.06640625,0.05859375,1
130,-0.96484375,-0.0546875,0.0546875,1
131,-0.96875,-0.046875,0.05078125,1
132,-0.97265625,-0.04296875,0.02734375,1
133,-0.96484375,-0.04296875,0.02734375,1
134,-0.98828125,-0.046875,0.03515625,1
135,-0.98828125,-0.046875,0.015625,1
136,-0.98828125,-0.04296875,0.01953125,1
137,-1.01171875,-0.0546875,0.01171875,1
138,-1.0234375,-0.02734375,0.0,1
139,-1.02734375,-0.046875,-0.0078125,1
140,-1.02734375,-0.07421875,-0.015625,1
141,-1.03125,-0.05859375,-0.0234375,1
142,-1.0390625,-0.0703125,-0.015625,1
143,-1.0546875,-0.0859375,-0.03125,1
144,-1.05859375,-0.08984375,-0.01953125,1
145,-1.0625,-0.09765625,-0.00390625,1
