Time,HR
0.0,82
1.0,80
2.0,80
3.0,83
4.0,84
5.0,88
6.0,89
7.0,90
8.0,89
9.0,85
10.0,84
11.0,85
12.0,87
13.0,88
14.0,89
15.000000000000002,91
16.0,90
17.0,88
18.0,86
19.0,85
20.0,85
21.0,85
22.0,85
23.0,85
24.0,86
25.0,86
26.0,86
27.0,86
28.0,87
29.000000000000004,88
30.000000000000004,87
31.000000000000004,86
32.0,85
33.0,83
34.0,83
35.0,82
36.0,81
37.0,81
38.0,83
39.0,83
40.0,84
41.0,88
42.0,91
43.0,93
44.0,96
45.0,97
46.0,98
47.0,96
48.0,96
49.0,91
50.0,91
51.0,91
52.0,92
53.0,94
54.0,95
55.0,96
56.0,96
57.0,85
58.00000000000001,83
59.00000000000001,83
60.00000000000001,83
61.00000000000001,84
62.00000000000001,92
63.00000000000001,94
64.0,97
65.0,97
66.0,91
67.0,90
68.0,89
69.0,89
70.0,90
71.0,91
72.0,92
73.0,93
74.0,93
75.0,94
76.0,94
77.0,95
78.0,96
79.0,96
80.0,97
81.0,98
82.0,97
83.0,96
84.0,94
85.0,93
86.0,94
87.0,95
88.0,95
89.0,95
90.0,95
91.0,95
92.0,95
93.0,96
94.0,94
95.0,93
96.0,92
97.0,92
98.0,95
99.0,97
100.0,97
101.0,90
102.0,90
103.0,86
104.0,86
105.0,86
106.0,86
107.0,90
108.0,93
109.0,94
110.0,96
111.0,96
112.0,95
113.0,95
114.0,91
115.00000000000001,90
116.00000000000001,88
117.00000000000001,88
118.00000000000001,88
119.00000000000001,89
120.00000000000001,90
121.00000000000001,93
122.00000000000001,97
123.00000000000001,100
124.00000000000001,101
125.00000000000001,101
126.00000000000001,101
127.00000000000001,100
128.0,98
129.0,96
130.0,96
131.0,97
132.0,98
133.0,98
134.0,92
135.0,86
136.0,85
137.0,86
138.0,88
139.0,89
140.0,90
141.0,90
142.0,89
143.0,83
144.0,79
145.0,79
146.0,78
147.0,79
148.0,79
149.0,80
150.0,81
151.0,82
152.0,82
153.0,81
154.0,81
155.0,81
156.0,82
157.0,83
158.0,84
159.0,83
160.0,81
161.0,79
162.0,79
163.0,79
164.0,79
165.0,79
166.0,79
167.0,82
168.0,85
169.0,88
170.0,91
171.0,93
172.0,97
173.0,100
174.0,101
175.0,101
176.0,102
177.0,105
178.0,107
179.0,109
180.0,111
181.0,113
182.0,113
183.0,117
184.0,118
185.0,121
186.0,123
187.0,126
188.0,127
189.0,129
190.0,129
191.0,129
192.0,129
193.0,129
194.0,129
195.0,130
196.0,129
197.0,128
198.0,128
199.0,126
200.0,126
201.0,125
202.0,125
203.0,123
204.0,123
205.0,122
206.0,122
207.0,121
208.0,119
209.0,118
210.0,118
211.0,118
212.0,119
213.0,119
214.0,122
215.0,123
216.0,125
217.0,128
218.0,129
219.0,133
220.0,133
221.0,134
222.0,135
223.0,136
224.0,136
225.0,136
226.0,135
227.0,134
228.0,134
229.00000000000003,133
230.00000000000003,134
231.00000000000003,135
232.00000000000003,136
233.00000000000003,136
234.00000000000003,138
235.00000000000003,139
236.00000000000003,140
237.00000000000003,141
238.00000000000003,141
239.00000000000003,141
240.00000000000003,140
241.00000000000003,139
242.00000000000003,139
243.00000000000003,138
244.00000000000003,139
245.00000000000003,139
246.00000000000003,140
247.00000000000003,140
248.00000000000003,141
249.00000000000003,141
250.00000000000003,141
251.00000000000003,141
252.00000000000003,139
253.00000000000003,138
254.00000000000003,138
255.00000000000003,136
256.0,134
257.0,134
258.0,127
259.0,126
260.0,125
261.0,124
262.0,124
263.0,124
264.0,125
265.0,125
266.0,125
267.0,122
268.0,118
269.0,115
270.0,115
271.0,115
272.0,111
273.0,106
274.0,104
275.0,100
276.0,99
277.0,100
278.0,101
279.0,101
280.0,101
281.0,98
282.0,96
283.0,93
284.0,92
285.0,92
286.0,91
287.0,91
288.0,89
289.0,89
290.0,89
291.0,89
292.0,88
293.0,89
294.0,92
295.0,94
296.0,96
297.0,96
298.0,96
299.0,98
300.0,101
301.0,105
302.0,105
303.0,105
304.0,104
305.0,104
306.0,102
307.0,102
308.0,98
309.0,98
310.0,96
311.0,97
312.0,100
313.0,103
314.0,104
315.0,108
316.0,109
317.0,111
318.0,111
319.0,112
320.0,113
321.0,111
322.0,105
323.0,105
324.0,100
325.0,101
326.0,105
327.0,109
328.0,110
329.0,110
330.0,105
331.0,103
332.0,102
333.0,102
334.0,103
335.0,105
336.0,110
337.0,114
338.0,120
339.0,124
340.0,124
341.0,124
342.0,124
343.0,127
344.0,128
345.0,130
346.0,132
347.0,134
348.0,137
349.0,138
350.0,140
351.0,142
352.0,144
353.0,146
354.0,148
355.0,150
356.0,152
357.0,153
358.0,154
359.0,154
360.0,155
361.0,157
362.0,158
363.0,159
364.0,159
365.0,159
366.0,159
367.0,159
368.0,159
369.0,158
370.0,158
371.0,158
372.0,157
373.0,156
374.0,155
375.0,153
376.0,152
377.0,151
378.0,151
379.0,151
380.0,150
381.0,149
382.0,149
383.0,150
384.0,151
385.0,151
386.0,151
387.0,150
388.0,150
389.0,150
390.0,150
391.0,150
392.0,151
393.0,150
394.0,148
395.0,145
396.0,143
397.0,143
398.0,143
399.0,141
400.0,141
401.0,141
402.0,141
403.0,141
404.0,141
405.0,139
406.0,135
407.0,131
408.0,127
409.0,123
410.0,123
411.0,124
412.0,125
413.0,125
414.0,125
415.0,125
416.0,123
417.0,121
418.0,121
419.0,122
420.0,124
421.0,125
422.0,125
423.0,124
424.0,123
425.0,118
426.0,118
427.0,118
428.0,119
429.0,119
430.0,121
431.0,122
432.0,121
433.0,120
434.0,113
435.0,112
436.0,112
437.0,115
438.0,114
439.0,114
440.0,105
441.0,98
442.0,95
443.0,95
444.0,94
445.0,94
446.0,93
447.0,93
448.0,92
449.0,92
450.0,92
451.0,92
452.0,91
453.0,94
454.0,96
455.0,97
456.0,98
457.00000000000006,98
458.00000000000006,98
459.00000000000006,98
460.00000000000006,99
461.00000000000006,101
462.00000000000006,103
463.00000000000006,105
464.00000000000006,107
465.00000000000006,107
466.00000000000006,105
467.00000000000006,105
468.00000000000006,98
469.00000000000006,98
470.00000000000006,101
471.00000000000006,104
472.00000000000006,105
473.00000000000006,106
474.00000000000006,107
475.00000000000006,106
476.00000000000006,106
477.00000000000006,105
478.00000000000006,99
479.00000000000006,98
480.00000000000006,95
481.00000000000006,94
482.00000000000006,93
483.00000000000006,91
484.00000000000006,90
485.00000000000006,90
486.00000000000006,90
487.00000000000006,91
488.00000000000006,91
489.00000000000006,94
490.00000000000006,95
491.00000000000006,96
492.00000000000006,96
493.00000000000006,96
494.00000000000006,98
495.00000000000006,100
496.00000000000006,100
497.00000000000006,99
498.00000000000006,97
499.00000000000006,93
500.00000000000006,93
501.00000000000006,94
502.00000000000006,97
503.00000000000006,98
504.00000000000006,100
505.00000000000006,101
506.00000000000006,101
507.00000000000006,101
508.00000000000006,102
509.00000000000006,105
510.00000000000006,106
511.00000000000006,107
512.0,107
513.0,102
514.0,95
515.0,92
516.0,91
517.0,91
518.0,91
519.0,94
520.0,100
521.0,102
522.0,105
523.0,106
524.0,105
525.0,104
526.0,98
527.0,99
528.0,99
