Time,HR
0.0,94
1.0,94
2.0,95
3.0,95
4.0,95
5.0,95
6.0,92
7.0,92
8.0,91
9.0,91
10.0,91
11.0,91
12.0,91
13.0,91
14.0,90
15.000000000000002,89
16.0,89
17.0,89
18.0,90
19.0,91
20.0,91
21.0,90
22.0,90
23.0,90
24.0,90
25.0,91
26.0,91
27.0,93
28.0,94
29.000000000000004,94
30.000000000000004,94
31.000000000000004,94
32.0,96
33.0,98
34.0,99
35.0,100
36.0,100
37.0,100
38.0,95
39.0,94
40.0,94
41.0,92
42.0,92
43.0,91
44.0,90
45.0,89
46.0,90
47.0,90
48.0,90
49.0,92
50.0,93
51.0,93
52.0,91
53.0,89
54.0,87
55.0,87
56.0,87
57.0,88
58.00000000000001,89
59.00000000000001,89
60.00000000000001,89
61.00000000000001,88
62.00000000000001,87
63.00000000000001,87
64.0,88
65.0,89
66.0,90
67.0,90
68.0,90
69.0,89
70.0,88
71.0,86
72.0,86
73.0,86
74.0,86
75.0,86
76.0,86
77.0,86
78.0,86
79.0,88
80.0,92
81.0,92
82.0,96
83.0,96
84.0,95
85.0,93
86.0,90
87.0,89
88.0,89
89.0,89
90.0,91
91.0,91
92.0,90
93.0,90
94.0,87
95.0,85
96.0,84
97.0,84
98.0,85
99.0,85
100.0,86
101.0,87
102.0,89
103.0,90
104.0,91
105.0,92
106.0,93
107.0,93
108.0,93
109.0,95
110.0,98
111.0,98
112.0,99
113.0,102
114.0,106
115.00000000000001,107
116.00000000000001,108
117.00000000000001,109
118.00000000000001,109
119.00000000000001,114
120.00000000000001,114
121.00000000000001,116
122.00000000000001,118
123.00000000000001,120
124.00000000000001,121
125.00000000000001,121
126.00000000000001,124
127.00000000000001,125
128.0,125
129.0,125
130.0,125
131.0,128
132.0,129
133.0,129
134.0,128
135.0,128
136.0,129
137.0,128
138.0,128
139.0,127
140.0,125
141.0,125
142.0,124
143.0,123
144.0,120
145.0,119
146.0,118
147.0,118
148.0,118
149.0,119
150.0,121
151.0,122
152.0,122
153.0,121
154.0,120
155.0,119
156.0,120
157.0,120
158.0,121
159.0,121
160.0,122
161.0,121
162.0,121
163.0,120
164.0,119
165.0,118
166.0,117
167.0,117
168.0,118
169.0,118
170.0,119
171.0,116
172.0,116
173.0,115
174.0,116
175.0,119
176.0,121
177.0,122
178.0,124
179.0,124
180.0,124
181.0,126
182.0,127
183.0,128
184.0,129
185.0,130
186.0,131
187.0,131
188.0,129
189.0,129
190.0,125
191.0,125
192.0,125
193.0,124
194.0,124
195.0,124
196.0,122
197.0,120
198.0,119
199.0,115
200.0,112
201.0,112
202.0,110
203.0,110
204.0,112
205.0,115
206.0,117
207.0,119
208.0,121
209.0,123
210.0,124
211.0,124
212.0,124
213.0,122
214.0,122
215.0,122
216.0,121
217.0,121
218.0,120
219.0,119
220.0,119
221.0,119
222.0,118
223.0,118
224.0,119
225.0,120
226.0,122
227.0,123
228.0,122
229.00000000000003,121
230.00000000000003,120
231.00000000000003,120
232.00000000000003,119
233.00000000000003,118
234.00000000000003,119
235.00000000000003,121
236.00000000000003,121
237.00000000000003,121
238.00000000000003,119
239.00000000000003,113
240.00000000000003,100
241.00000000000003,97
242.00000000000003,92
243.00000000000003,91
244.00000000000003,92
245.00000000000003,91
246.00000000000003,90
247.00000000000003,91
248.00000000000003,91
249.00000000000003,96
250.00000000000003,96
251.00000000000003,98
252.00000000000003,96
253.00000000000003,94
254.00000000000003,90
255.00000000000003,89
256.0,89
257.0,89
258.0,88
259.0,86
260.0,84
261.0,84
262.0,84
263.0,84
264.0,84
265.0,84
266.0,85
267.0,85
268.0,84
269.0,84
270.0,84
271.0,84
272.0,89
273.0,88
274.0,87
275.0,86
276.0,86
277.0,86
278.0,85
279.0,85
280.0,83
281.0,81
282.0,81
283.0,80
284.0,80
285.0,81
286.0,87
287.0,93
288.0,97
289.0,98
290.0,98
291.0,98
292.0,98
293.0,98
294.0,103
295.0,106
296.0,109
297.0,108
298.0,108
299.0,108
300.0,108
301.0,108
302.0,110
303.0,113
304.0,117
305.0,119
306.0,122
307.0,125
308.0,128
309.0,132
310.0,135
311.0,139
312.0,144
313.0,146
314.0,148
315.0,148
316.0,148
317.0,146
318.0,145
319.0,142
320.0,142
321.0,138
322.0,132
323.0,129
324.0,127
325.0,126
326.0,126
327.0,127
328.0,128
329.0,130
330.0,132
331.0,134
332.0,135
333.0,136
334.0,134
335.0,132
336.0,131
337.0,130
338.0,131
339.0,133
340.0,135
341.0,137
342.0,137
343.0,140
344.0,140
345.0,141
346.0,140
347.0,140
348.0,140
349.0,140
350.0,141
351.0,141
352.0,141
353.0,141
354.0,140
355.0,140
356.0,141
357.0,142
358.0,143
359.0,142
360.0,140
361.0,139
362.0,139
363.0,139
364.0,139
365.0,141
366.0,143
367.0,144
368.0,145
369.0,146
370.0,147
371.0,149
372.0,153
373.0,156
374.0,156
375.0,158
376.0,159
377.0,159
378.0,160
379.0,160
380.0,159
381.0,159
382.0,160
383.0,160
384.0,160
385.0,158
386.0,154
387.0,152
