,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,0.015625,-0.95703125,-0.28515625
1,0.00390625,-0.9609375,-0.2890625
2,0.015625,-0.96484375,-0.27734375
3,0.01171875,-0.96484375,-0.27734375
4,0.01171875,-0.96484375,-0.296875
5,0.0,-0.953125,-0.30078125
6,0.00390625,-0.95703125,-0.28515625
7,0.015625,-0.96484375,-0.28515625
8,0.015625,-0.96484375,-0.296875
9,0.0078125,-0.96484375,-0.2890625
10,0.01953125,-0.95703125,-0.28515625
11,0.015625,-0.97265625,-0.2890625
12,0.01171875,-0.95703125,-0.28125
13,0.0234375,-0.96875,-0.28515625
14,0.015625,-0.96875,-0.28125
15,0.01953125,-0.96875,-0.27734375
16,0.015625,-0.97265625,-0.28125
17,0.015625,-0.96875,-0.2890625
18,0.01171875,-0.97265625,-0.29296875
19,0.01171875,-0.96875,-0.265625
20,0.01171875,-0.96875,-0.2734375
21,0.015625,-0.96875,-0.29296875
22,0.0078125,-0.9765625,-0.28125
23,0.01953125,-0.96875,-0.28515625
24,0.01953125,-0.9765625,-0.2734375
25,0.0078125,-0.97265625,-0.296875
26,0.015625,-0.96484375,-0.27734375
27,0.0078125,-0.98046875,-0.26953125
28,0.0078125,-0.96875,-0.26953125
29,0.00390625,-0.96484375,-0.2890625
30,0.0078125,-0.96484375,-0.28125
31,0.01171875,-0.9609375,-0.2734375
32,0.01171875,-0.96484375,-0.28125
33,0.0078125,-0.96875,-0.28515625
34,0.01171875,-0.96875,-0.2734375
35,0.01171875,-0.9609375,-0.28125
36,0.015625,-0.96875,-0.28515625
37,0.01953125,-0.96484375,-0.265625
38,0.0078125,-0.97265625,-0.27734375
39,0.01171875,-0.97265625,-0.26953125
40,0.0078125,-0.98046875,-0.28125
41,0.01953125,-0.9921875,-0.2734375
42,0.015625,-0.97265625,-0.26953125
43,0.01953125,-0.984375,-0.28125
44,0.015625,-0.98828125,-0.29296875
45,0.00390625,-0.96875,-0.2734375
46,0.01171875,-0.97265625,-0.28125
47,0.00390625,-0.95703125,-0.27734375
48,0.01953125,-0.96875,-0.26953125
49,0.0078125,-0.96484375,-0.28515625
50,0.01953125,-0.96875,-0.265625
51,0.0078125,-0.95703125,-0.26953125
52,0.0078125,-0.95703125,-0.265625
53,0.01171875,-0.96875,-0.26171875
54,0.01953125,-0.98046875,-0.28515625
55,0.015625,-0.98828125,-0.25390625
56,0.01953125,-0.9765625,-0.26953125
57,0.01953125,-0.98828125,-0.26171875
58,0.0,-0.9765625,-0.28515625
59,0.01171875,-0.984375,-0.27734375
60,0.0078125,-0.9765625,-0.28515625
61,0.02734375,-0.98828125,-0.27734375
62,0.015625,-0.984375,-0.2734375
63,0.01171875,-0.9765625,-0.29296875
64,0.0,-0.96484375,-0.28515625
65,0.015625,-0.96875,-0.2890625
66,0.0,-0.9609375,-0.28515625
67,0.00390625,-0.96484375,-0.2734375
68,0.00390625,-0.96875,-0.28125
69,0.0078125,-0.96875,-0.2734375
70,0.01171875,-0.96484375,-0.26953125
71,0.0078125,-0.9609375,-0.29296875
72,0.015625,-0.97265625,-0.28515625
73,0.0,-0.96484375,-0.2890625
74,0.0,-0.96875,-0.27734375
75,0.0078125,-0.984375,-0.28125
76,-0.00390625,-0.97265625,-0.28515625
77,0.0,-0.9765625,-0.29296875
78,0.01171875,-0.98046875,-0.29296875
79,-0.0078125,-0.96484375,-0.296875
80,0.0,-0.96875,-0.28125
81,0.00390625,-0.96484375,-0.27734375
82,0.0078125,-0.97265625,-0.2890625
83,0.0,-0.95703125,-0.26953125
84,0.01171875,-0.9609375,-0.26953125
85,0.01171875,-0.96875,-0.28125
86,0.00390625,-0.953125,-0.28125
87,0.0078125,-0.95703125,-0.29296875
88,0.01953125,-0.96875,-0.28125
89,0.015625,-0.9765625,-0.29296875
90,0.03125,-0.96875,-0.29296875
91,0.01953125,-0.9765625,-0.2890625
92,0.01953125,-0.98828125,-0.2890625
93,0.0078125,-0.97265625,-0.28125
94,0.0234375,-0.984375,-0.296875
95,0.02734375,-0.984375,-0.28515625
96,0.0234375,-0.984375,-0.28125
97,0.0234375,-0.98046875,-0.28515625
98,0.02734375,-0.97265625,-0.28515625
99,0.0234375,-0.97265625,-0.28515625
100,0.03125,-0.97265625,-0.26953125
101,0.03515625,-0.96484375,-0.265625
102,0.03515625,-0.953125,-0.2734375
103,0.03515625,-0.96484375,-0.2890625
104,0.03125,-0.96875,-0.28515625
105,0.0390625,-0.96484375,-0.2890625
106,0.0234375,-0.953125,-0.27734375
107,0.03125,-0.96484375,-0.2890625
108,0.02734375,-0.97265625,-0.27734375
109,0.02734375,-0.9765625,-0.28515625
110,0.02734375,-0.984375,-0.28515625
111,0.03515625,-0.9765625,-0.28125
112,0.0234375,-0.96484375,-0.27734375
113,0.02734375,-0.98046875,-0.28515625
114,0.0234375,-0.96875,-0.27734375
115,0.01953125,-0.96875,-0.2890625
116,0.01953125,-0.9765625,-0.2890625
117,0.01953125,-0.96875,-0.29296875
118,0.0234375,-0.96484375,-0.2890625
119,0.015625,-0.9765625,-0.29296875
120,0.03125,-0.984375,-0.2890625
121,0.02734375,-0.984375,-0.30078125
122,0.0234375,-0.9765625,-0.29296875
123,0.015625,-0.9765625,-0.2890625
124,0.01171875,-0.9765625,-0.2890625
125,0.0078125,-0.953125,-0.3125
126,0.01171875,-0.9765625,-0.29296875
127,0.01953125,-0.9609375,-0.28515625
128,0.01953125,-0.96875,-0.28515625
129,0.0078125,-0.9609375,-0.2890625
130,0.01171875,-0.953125,-0.28515625
131,0.0234375,-0.97265625,-0.2890625
132,0.01171875,-0.96484375,-0.2890625
133,0.00390625,-0.96875,-0.2890625
134,0.01953125,-0.96875,-0.28515625
135,0.01953125,-0.96484375,-0.29296875
136,0.01953125,-0.96484375,-0.28125
137,0.00390625,-0.95703125,-0.28125
138,0.015625,-0.96484375,-0.2890625
139,0.015625,-0.9609375,-0.30078125
140,0.02734375,-0.97265625,-0.29296875
141,0.02734375,-0.96875,-0.27734375
142,0.0234375,-0.96875,-0.2734375
143,0.01953125,-0.9609375,-0.26953125
144,0.015625,-0.9765625,-0.27734375
145,0.01953125,-0.97265625,-0.28125
146,0.0078125,-0.96484375,-0.28125
147,0.0234375,-0.96484375,-0.265625
148,0.015625,-0.96484375,-0.28515625
149,0.015625,-0.98046875,-0.2890625
150,0.01171875,-0.96484375,-0.27734375
151,0.0234375,-0.95703125,-0.2734375
152,0.01171875,-0.9609375,-0.28515625
153,0.0234375,-0.94921875,-0.29296875
154,0.01953125,-0.9609375,-0.2890625
155,0.02734375,-0.96875,-0.29296875
156,0.015625,-0.95703125,-0.26953125
157,0.02734375,-0.98046875,-0.28125
158,0.0078125,-0.9765625,-0.26171875
159,0.01953125,-0.9765625,-0.27734375
160,0.02734375,-0.98046875,-0.265625
161,0.02734375,-0.9765625,-0.27734375
162,0.015625,-0.97265625,-0.28515625
163,0.015625,-0.96484375,-0.28125
164,0.01953125,-0.9609375,-0.296875
165,0.0234375,-0.96484375,-0.27734375
166,0.00390625,-0.953125,-0.28125
167,0.01171875,-0.96484375,-0.2890625
168,0.00390625,-0.953125,-0.28125
169,0.0078125,-0.94921875,-0.27734375
170,0.0078125,-0.953125,-0.265625
171,0.01953125,-0.96484375,-0.28515625
172,0.015625,-0.96484375,-0.25390625
173,0.01953125,-0.9609375,-0.26953125
174,0.0078125,-0.9609375,-0.28515625
175,0.015625,-0.96875,-0.26953125
176,0.015625,-0.96875,-0.2734375
177,0.0078125,-0.9609375,-0.28515625
178,0.01171875,-0.95703125,-0.26953125
179,0.01953125,-0.9609375,-0.27734375
180,0.01953125,-0.97265625,-0.2734375
181,0.01171875,-0.95703125,-0.26171875
182,0.01171875,-0.9609375,-0.265625
183,0.015625,-0.96875,-0.2734375
184,0.0234375,-0.97265625,-0.26171875
185,0.01953125,-0.98046875,-0.2734375
186,0.0078125,-0.96875,-0.27734375
187,0.0234375,-0.96875,-0.26953125
188,0.015625,-0.97265625,-0.27734375
189,0.015625,-0.97265625,-0.2734375
190,0.015625,-0.9609375,-0.2734375
191,0.0234375,-0.984375,-0.26953125
192,0.015625,-0.97265625,-0.26953125
193,0.01953125,-0.9765625,-0.26953125
194,0.01953125,-0.984375,-0.2578125
195,0.015625,-0.98046875,-0.265625
196,0.0234375,-0.9921875,-0.26953125
197,0.01953125,-0.9765625,-0.24609375
198,0.01953125,-0.96875,-0.2734375
199,0.0234375,-0.97265625,-0.26953125
200,0.015625,-0.9609375,-0.2734375
201,0.03515625,-0.97265625,-0.26953125
202,0.0078125,-0.9765625,-0.26953125
203,0.0078125,-0.97265625,-0.26953125
204,0.00390625,-0.97265625,-0.25390625
205,0.015625,-0.96875,-0.2578125
206,0.00390625,-0.9765625,-0.2578125
207,0.0,-0.97265625,-0.25
208,0.01171875,-0.98046875,-0.26171875
209,0.0078125,-0.97265625,-0.265625
210,0.00390625,-0.97265625,-0.25390625
211,0.015625,-0.96875,-0.25
212,0.01171875,-0.97265625,-0.25390625
213,0.0078125,-0.97265625,-0.25390625
214,0.0,-0.9609375,-0.265625
215,0.01171875,-0.96484375,-0.2578125
216,0.01171875,-0.96484375,-0.26171875
217,0.00390625,-0.9609375,-0.25390625
218,0.0078125,-0.97265625,-0.25
219,0.00390625,-0.97265625,-0.2578125
220,0.01171875,-0.96875,-0.23828125
221,0.0078125,-0.97265625,-0.23046875
222,0.00390625,-0.96875,-0.24609375
223,0.0,-0.9765625,-0.25
224,0.015625,-0.984375,-0.25390625
225,0.01171875,-0.98046875,-0.26953125
226,0.015625,-0.96875,-0.26953125
227,0.01953125,-0.96484375,-0.26171875
228,0.01171875,-0.95703125,-0.265625
229,0.01953125,-0.96484375,-0.26171875
230,0.01953125,-0.96484375,-0.26171875
231,0.01953125,-0.97265625,-0.26171875
232,0.0078125,-0.97265625,-0.234375
233,0.015625,-0.96875,-0.25390625
234,0.01953125,-0.98046875,-0.25
235,0.015625,-0.9765625,-0.26171875
236,0.0234375,-0.98046875,-0.25
237,0.03125,-0.9921875,-0.25
238,0.01171875,-0.96875,-0.2578125
239,0.01171875,-0.9609375,-0.25
240,0.015625,-0.9765625,-0.265625
241,0.01953125,-0.96875,-0.25
242,0.01171875,-0.9765625,-0.26171875
243,0.015625,-0.9765625,-0.26171875
244,0.01953125,-0.97265625,-0.25
245,0.015625,-0.96875,-0.26171875
246,0.01171875,-0.96875,-0.2578125
247,0.0234375,-0.9609375,-0.27734375
248,0.0234375,-0.96484375,-0.2578125
249,0.02734375,-0.9609375,-0.26953125
250,0.03125,-0.96484375,-0.265625
251,0.0234375,-0.96484375,-0.265625
252,0.0234375,-0.96484375,-0.2734375
253,0.03125,-0.9609375,-0.27734375
254,0.03515625,-0.96875,-0.27734375
255,0.0234375,-0.97265625,-0.28515625
256,0.03125,-0.96875,-0.27734375
257,0.03125,-0.9765625,-0.27734375
258,0.0234375,-0.97265625,-0.28125
259,0.01953125,-0.97265625,-0.2578125
260,0.01953125,-0.96875,-0.28515625
261,0.02734375,-0.96875,-0.26953125
262,0.01953125,-0.953125,-0.28125
263,0.015625,-0.96875,-0.2734375
264,0.01953125,-0.97265625,-0.27734375
265,0.0234375,-0.96875,-0.28125
266,0.02734375,-0.9609375,-0.27734375
267,0.0234375,-0.96875,-0.26953125
268,0.02734375,-0.9609375,-0.27734375
269,0.03125,-0.96875,-0.28125
270,0.03125,-0.9609375,-0.2734375
271,0.03125,-0.9609375,-0.28515625
272,0.03125,-0.953125,-0.29296875
273,0.015625,-0.95703125,-0.296875
274,0.02734375,-0.94921875,-0.296875
275,0.02734375,-0.953125,-0.2890625
276,0.0234375,-0.94921875,-0.2890625
277,0.02734375,-0.96484375,-0.28515625
278,0.03125,-0.95703125,-0.28125
279,0.0234375,-0.95703125,-0.28125
280,0.02734375,-0.95703125,-0.28125
281,0.03125,-0.95703125,-0.28515625
282,0.02734375,-0.953125,-0.31640625
283,0.0234375,-0.9453125,-0.2890625
284,0.0390625,-0.95703125,-0.3046875
285,0.03125,-0.9453125,-0.28515625
286,0.04296875,-0.9453125,-0.30078125
287,0.03515625,-0.953125,-0.29296875
288,0.0390625,-0.94921875,-0.29296875
289,0.03515625,-0.95703125,-0.29296875
290,0.0390625,-0.9453125,-0.3046875
291,0.03125,-0.9453125,-0.29296875
292,0.03515625,-0.94921875,-0.3125
293,0.0390625,-0.94140625,-0.3125
294,0.03125,-0.953125,-0.3203125
295,0.02734375,-0.9296875,-0.32421875
296,0.01953125,-0.921875,-0.31640625
297,0.0390625,-0.9453125,-0.3203125
298,0.02734375,-0.93359375,-0.30859375
299,0.02734375,-0.93359375,-0.30859375
300,0.03125,-0.93359375,-0.33203125
301,0.04296875,-0.9453125,-0.328125
302,0.0390625,-0.9375,-0.3125
303,0.04296875,-0.94140625,-0.3125
304,0.04296875,-0.9453125,-0.31640625
305,0.04296875,-0.94140625,-0.296875
306,0.03125,-0.94921875,-0.3125
307,0.03515625,-0.94140625,-0.328125
308,0.04296875,-0.94140625,-0.3203125
309,0.03125,-0.94140625,-0.328125
310,0.0234375,-0.9375,-0.31640625
