,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,-0.01953125,-0.9921875,-0.0859375
1,-0.00390625,-0.984375,-0.07421875
2,-0.01171875,-1.0,-0.07421875
3,0.0,-1.0,-0.078125
4,-0.01953125,-1.0,-0.09375
5,-0.0078125,-1.02734375,-0.06640625
6,-0.015625,-1.00390625,-0.08203125
7,-0.0078125,-1.0,-0.07421875
8,0.00390625,-1.00390625,-0.07421875
9,0.0,-1.0078125,-0.078125
10,0.0,-1.00390625,-0.07421875
11,0.0,-0.99609375,-0.09375
12,0.00390625,-1.00390625,-0.08984375
13,0.01953125,-1.0078125,-0.1015625
14,0.0234375,-1.0234375,-0.1015625
15,0.04296875,-1.015625,-0.109375
16,0.05078125,-1.02734375,-0.11328125
17,0.04296875,-1.0234375,-0.09765625
18,0.046875,-1.03515625,-0.078125
19,0.03125,-1.0234375,-0.09375
20,0.03515625,-1.02734375,-0.1015625
21,0.0390625,-1.0234375,-0.1171875
22,0.03515625,-1.01953125,-0.1171875
23,0.01953125,-1.015625,-0.1171875
24,0.0078125,-1.015625,-0.1171875
25,0.00390625,-1.00390625,-0.1171875
26,-0.0078125,-0.99609375,-0.1171875
27,-0.0234375,-0.99609375,-0.11328125
28,-0.05078125,-1.0,-0.109375
29,-0.0703125,-0.984375,-0.08984375
30,-0.0625,-0.99609375,-0.11328125
31,-0.0703125,-0.98828125,-0.08984375
32,-0.0625,-0.97265625,-0.09375
33,-0.046875,-0.96484375,-0.1015625
34,-0.02734375,-0.9609375,-0.10546875
35,0.0,-0.96875,-0.09765625
36,0.0078125,-0.97265625,-0.09375
37,0.02734375,-0.96875,-0.0859375
38,0.03515625,-0.96875,-0.0859375
39,0.03515625,-0.97265625,-0.09765625
40,0.046875,-0.984375,-0.0859375
41,0.046875,-0.98046875,-0.09375
42,0.05859375,-0.98828125,-0.08984375
43,0.046875,-0.97265625,-0.09375
44,0.04296875,-0.98046875,-0.0859375
45,0.03515625,-0.97265625,-0.078125
46,0.03515625,-0.97265625,-0.08984375
47,0.02734375,-0.96875,-0.08984375
48,0.015625,-0.9609375,-0.1015625
49,0.01171875,-0.96484375,-0.109375
50,0.0078125,-0.94921875,-0.12109375
51,0.00390625,-0.9453125,-0.109375
52,0.0,-0.93359375,-0.11328125
53,0.00390625,-0.9296875,-0.12890625
54,0.0078125,-0.91796875,-0.13671875
