,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,0.01171875,-0.9609375,-0.16796875
1,-0.00390625,-0.95703125,-0.16796875
2,0.01171875,-0.953125,-0.1640625
3,-0.00390625,-0.9453125,-0.15625
4,0.015625,-0.94921875,-0.16796875
5,-0.00390625,-0.96484375,-0.140625
6,0.00390625,-0.94140625,-0.16015625
7,-0.00390625,-0.95703125,-0.15625
8,0.0078125,-0.9609375,-0.15625
9,0.0078125,-0.95703125,-0.15234375
10,-0.00390625,-0.9609375,-0.1484375
11,-0.01171875,-0.95703125,-0.1640625
12,0.0078125,-0.96484375,-0.15625
13,0.015625,-0.95703125,-0.15625
14,0.0,-0.9609375,-0.16015625
15,0.015625,-0.96875,-0.1796875
16,0.015625,-0.96484375,-0.11328125
17,0.0078125,-0.9609375,-0.1640625
18,0.01171875,-0.95703125,-0.15625
19,0.0,-0.953125,-0.1484375
20,0.0078125,-0.95703125,-0.1640625
21,0.00390625,-0.95703125,-0.15625
22,-0.00390625,-0.94921875,-0.1640625
23,0.01171875,-0.9609375,-0.1640625
24,0.00390625,-0.95703125,-0.16015625
25,0.0078125,-0.96875,-0.1640625
26,-0.0078125,-0.96875,-0.1328125
27,-0.0078125,-0.96875,-0.1640625
28,-0.00390625,-0.95703125,-0.16015625
29,-0.00390625,-0.9609375,-0.140625
30,0.00390625,-0.9609375,-0.17578125
31,0.0,-0.94921875,-0.171875
32,-0.0078125,-0.94921875,-0.1640625
33,0.0078125,-0.953125,-0.1640625
34,-0.00390625,-0.953125,-0.171875
35,0.00390625,-0.95703125,-0.15625
36,0.01171875,-0.95703125,-0.1640625
37,0.0078125,-0.921875,-0.1640625
38,0.00390625,-0.96875,-0.1640625
39,-0.00390625,-0.94140625,-0.15625
40,0.0,-0.95703125,-0.16796875
41,0.015625,-0.95703125,-0.1796875
42,-0.0078125,-0.9609375,-0.15234375
43,0.00390625,-0.9609375,-0.15234375
44,0.00390625,-0.95703125,-0.15625
45,0.015625,-0.96484375,-0.15625
46,-0.0078125,-0.9765625,-0.1484375
47,0.00390625,-0.95703125,-0.1640625
48,-0.00390625,-0.98046875,-0.15234375
49,0.0,-0.96484375,-0.16015625
50,0.0078125,-0.96484375,-0.1640625
51,0.0,-0.95703125,-0.15234375
52,0.0078125,-0.96484375,-0.1640625
53,-0.00390625,-0.96484375,-0.15625
54,-0.00390625,-0.96484375,-0.16015625
55,0.0078125,-0.953125,-0.15625
56,0.00390625,-0.96875,-0.17578125
57,0.0,-0.96484375,-0.1640625
58,-0.0078125,-0.94140625,-0.16796875
59,0.0,-0.953125,-0.15234375
60,0.0,-0.96484375,-0.16796875
61,0.0078125,-0.95703125,-0.16796875
62,-0.00390625,-0.95703125,-0.15625
63,0.0078125,-0.9609375,-0.16796875
64,0.0,-0.96875,-0.1484375
65,0.0078125,-0.96484375,-0.15625
66,0.00390625,-0.953125,-0.171875
67,0.01171875,-0.96484375,-0.1640625
68,0.00390625,-0.97265625,-0.16015625
69,0.00390625,-0.94140625,-0.16015625
70,0.0078125,-0.96484375,-0.1640625
71,0.015625,-0.95703125,-0.14453125
72,0.0,-0.96875,-0.1484375
73,0.0078125,-0.9765625,-0.1640625
74,0.0078125,-0.953125,-0.16796875
75,0.0078125,-0.95703125,-0.171875
76,0.0078125,-0.9609375,-0.16796875
77,0.0078125,-0.95703125,-0.16015625
78,0.0078125,-0.953125,-0.15234375
79,0.0,-0.94921875,-0.16796875
80,-0.00390625,-0.94140625,-0.19140625
81,0.0,-0.94921875,-0.16796875
82,0.00390625,-0.9609375,-0.1640625
83,0.00390625,-0.953125,-0.1640625
84,0.0,-0.95703125,-0.1640625
85,-0.00390625,-0.95703125,-0.1796875
86,0.00390625,-0.96484375,-0.18359375
87,-0.0078125,-0.953125,-0.1640625
88,0.00390625,-0.97265625,-0.16015625
89,0.0,-0.9609375,-0.171875
90,-0.00390625,-0.96484375,-0.1640625
91,-0.01171875,-0.9375,-0.1796875
92,0.00390625,-0.95703125,-0.15625
93,0.00390625,-0.95703125,-0.171875
94,0.0,-0.9609375,-0.1796875
95,-0.00390625,-0.953125,-0.1640625
96,0.0,-0.953125,-0.16796875
97,0.0078125,-0.96484375,-0.17578125
98,0.0078125,-0.9609375,-0.16015625
99,0.015625,-0.95703125,-0.171875
100,-0.00390625,-0.96875,-0.16015625
101,0.01171875,-0.94921875,-0.18359375
102,-0.0078125,-0.94921875,-0.16796875
103,0.0,-0.94921875,-0.1796875
104,0.00390625,-0.96484375,-0.17578125
105,0.00390625,-0.96875,-0.15625
106,0.0,-0.9609375,-0.1796875
