,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,4.266666666666667,-490.6666666666667,-189.86666666666667
1,4.266666666666667,-490.6666666666667,-187.73333333333332
2,4.266666666666667,-492.8,-177.06666666666666
3,0.0,-482.1333333333333,-189.86666666666667
4,0.0,-492.8,-189.86666666666667
5,0.0,-494.93333333333334,-189.86666666666667
6,10.666666666666666,-494.93333333333334,-181.33333333333334
7,2.1333333333333333,-492.8,-194.13333333333333
8,2.1333333333333333,-494.93333333333334,-192.0
9,-2.1333333333333333,-494.93333333333334,-189.86666666666667
10,2.1333333333333333,-499.2,-187.73333333333332
11,0.0,-492.8,-192.0
12,2.1333333333333333,-497.06666666666666,-185.6
13,0.0,-492.8,-183.46666666666667
14,4.266666666666667,-484.26666666666665,-189.86666666666667
15,2.1333333333333333,-490.6666666666667,-187.73333333333332
16,-12.8,-488.5333333333333,-187.73333333333332
17,2.1333333333333333,-488.5333333333333,-183.46666666666667
18,0.0,-494.93333333333334,-187.73333333333332
19,4.266666666666667,-492.8,-181.33333333333334
20,2.1333333333333333,-488.5333333333333,-185.6
21,2.1333333333333333,-494.93333333333334,-183.46666666666667
22,2.1333333333333333,-492.8,-196.26666666666665
23,6.4,-494.93333333333334,-187.73333333333332
24,0.0,-490.6666666666667,-192.0
25,4.266666666666667,-494.93333333333334,-194.13333333333333
26,10.666666666666666,-509.8666666666667,-179.2
27,4.266666666666667,-501.3333333333333,-185.6
28,2.1333333333333333,-501.3333333333333,-185.6
29,6.4,-497.06666666666666,-189.86666666666667
30,2.1333333333333333,-494.93333333333334,-177.06666666666666
31,0.0,-499.2,-183.46666666666667
32,0.0,-499.2,-187.73333333333332
33,4.266666666666667,-492.8,-185.6
34,0.0,-492.8,-189.86666666666667
35,2.1333333333333333,-497.06666666666666,-174.93333333333334
36,8.533333333333333,-499.2,-189.86666666666667
37,-4.266666666666667,-492.8,-185.6
38,2.1333333333333333,-490.6666666666667,-187.73333333333332
39,8.533333333333333,-497.06666666666666,-179.2
40,2.1333333333333333,-492.8,-187.73333333333332
41,4.266666666666667,-490.6666666666667,-187.73333333333332
42,2.1333333333333333,-490.6666666666667,-181.33333333333334
43,2.1333333333333333,-492.8,-192.0
44,4.266666666666667,-488.5333333333333,-185.6
45,2.1333333333333333,-486.4,-189.86666666666667
46,6.4,-497.06666666666666,-177.06666666666666
47,2.1333333333333333,-488.5333333333333,-187.73333333333332
48,8.533333333333333,-492.8,-179.2
49,0.0,-497.06666666666666,-187.73333333333332
50,0.0,-488.5333333333333,-185.6
51,0.0,-497.06666666666666,-185.6
52,0.0,-497.06666666666666,-183.46666666666667
53,6.4,-503.46666666666664,-183.46666666666667
54,0.0,-501.3333333333333,-183.46666666666667
55,-2.1333333333333333,-494.93333333333334,-187.73333333333332
56,2.1333333333333333,-499.2,-181.33333333333334
57,4.266666666666667,-494.93333333333334,-179.2
58,0.0,-492.8,-181.33333333333334
59,2.1333333333333333,-512.0,-202.66666666666666
60,2.1333333333333333,-497.06666666666666,-189.86666666666667
61,0.0,-497.06666666666666,-183.46666666666667
62,2.1333333333333333,-497.06666666666666,-183.46666666666667
63,2.1333333333333333,-490.6666666666667,-187.73333333333332
64,4.266666666666667,-488.5333333333333,-187.73333333333332
65,2.1333333333333333,-492.8,-183.46666666666667
66,6.4,-490.6666666666667,-185.6
67,2.1333333333333333,-492.8,-183.46666666666667
68,0.0,-490.6666666666667,-185.6
69,4.266666666666667,-497.06666666666666,-172.8
70,2.1333333333333333,-484.26666666666665,-192.0
71,4.266666666666667,-499.2,-183.46666666666667
