,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,-6.4,-565.3333333333334,72.53333333333333
1,-10.666666666666666,-565.3333333333334,74.66666666666667
2,-6.4,-567.4666666666667,76.8
3,-4.266666666666667,-565.3333333333334,72.53333333333333
4,-17.066666666666666,-558.9333333333333,66.13333333333333
5,-10.666666666666666,-561.0666666666666,72.53333333333333
6,-10.666666666666666,-563.2,68.26666666666667
7,-8.533333333333333,-565.3333333333334,64.0
8,-8.533333333333333,-565.3333333333334,70.4
9,0.0,-563.2,61.86666666666667
10,-4.266666666666667,-558.9333333333333,61.86666666666667
11,0.0,-556.8,70.4
12,8.533333333333333,-561.0666666666666,72.53333333333333
13,2.1333333333333333,-561.0666666666666,66.13333333333333
14,2.1333333333333333,-565.3333333333334,81.06666666666666
15,0.0,-558.9333333333333,72.53333333333333
16,2.1333333333333333,-554.6666666666666,72.53333333333333
17,0.0,-554.6666666666666,74.66666666666667
18,2.1333333333333333,-546.1333333333333,76.8
19,8.533333333333333,-556.8,81.06666666666666
20,6.4,-561.0666666666666,76.8
21,2.1333333333333333,-554.6666666666666,74.66666666666667
22,12.8,-561.0666666666666,76.8
23,8.533333333333333,-556.8,78.93333333333334
24,10.666666666666666,-558.9333333333333,83.2
25,6.4,-561.0666666666666,74.66666666666667
26,10.666666666666666,-558.9333333333333,91.73333333333333
27,6.4,-561.0666666666666,93.86666666666666
28,6.4,-554.6666666666666,91.73333333333333
29,4.266666666666667,-556.8,93.86666666666666
30,12.8,-561.0666666666666,91.73333333333333
31,8.533333333333333,-561.0666666666666,83.2
32,4.266666666666667,-556.8,96.0
33,6.4,-558.9333333333333,96.0
34,12.8,-554.6666666666666,89.6
35,6.4,-563.2,89.6
36,12.8,-554.6666666666666,93.86666666666666
37,10.666666666666666,-554.6666666666666,98.13333333333333
38,8.533333333333333,-552.5333333333333,100.26666666666667
39,14.933333333333334,-550.4,93.86666666666666
40,17.066666666666666,-548.2666666666667,93.86666666666666
41,12.8,-550.4,104.53333333333333
42,23.466666666666665,-546.1333333333333,98.13333333333333
43,27.733333333333334,-550.4,98.13333333333333
44,25.6,-541.8666666666667,96.0
45,25.6,-546.1333333333333,87.46666666666667
46,27.733333333333334,-552.5333333333333,89.6
47,29.866666666666667,-552.5333333333333,91.73333333333333
48,32.0,-554.6666666666666,87.46666666666667
49,38.4,-558.9333333333333,87.46666666666667
50,36.266666666666666,-554.6666666666666,83.2
51,40.53333333333333,-558.9333333333333,87.46666666666667
52,36.266666666666666,-556.8,83.2
53,40.53333333333333,-561.0666666666666,83.2
54,40.53333333333333,-567.4666666666667,87.46666666666667
55,38.4,-565.3333333333334,78.93333333333334
56,36.266666666666666,-558.9333333333333,76.8
57,38.4,-563.2,68.26666666666667
58,32.0,-558.9333333333333,76.8
59,29.866666666666667,-554.6666666666666,78.93333333333334
60,23.466666666666665,-552.5333333333333,74.66666666666667
61,27.733333333333334,-556.8,78.93333333333334
62,19.2,-554.6666666666666,70.4
63,17.066666666666666,-552.5333333333333,74.66666666666667
64,19.2,-558.9333333333333,78.93333333333334
65,19.2,-565.3333333333334,74.66666666666667
66,21.333333333333332,-563.2,78.93333333333334
67,23.466666666666665,-565.3333333333334,70.4
68,17.066666666666666,-569.6,78.93333333333334
69,25.6,-565.3333333333334,78.93333333333334
70,27.733333333333334,-567.4666666666667,83.2
71,32.0,-561.0666666666666,72.53333333333333
72,32.0,-569.6,78.93333333333334
73,25.6,-565.3333333333334,72.53333333333333
74,32.0,-565.3333333333334,72.53333333333333
75,29.866666666666667,-571.7333333333333,83.2
76,29.866666666666667,-563.2,81.06666666666666
77,29.866666666666667,-569.6,70.4
78,32.0,-573.8666666666667,61.86666666666667
79,34.13333333333333,-573.8666666666667,76.8
80,29.866666666666667,-573.8666666666667,57.6
81,25.6,-571.7333333333333,57.6
82,19.2,-565.3333333333334,46.93333333333333
83,14.933333333333334,-561.0666666666666,49.06666666666666
84,10.666666666666666,-558.9333333333333,46.93333333333333
85,10.666666666666666,-556.8,27.733333333333334
86,8.533333333333333,-548.2666666666667,34.13333333333333
87,0.0,-544.0,12.8
88,-4.266666666666667,-535.4666666666667,21.333333333333332
89,-14.933333333333334,-526.9333333333333,21.333333333333332
90,-21.333333333333332,-516.2666666666667,27.733333333333334
91,-25.6,-503.46666666666664,14.933333333333334
92,-32.0,-512.0,21.333333333333332
93,-40.53333333333333,-499.2,29.866666666666667
94,-49.06666666666666,-497.06666666666666,51.2
95,-51.2,-507.73333333333335,51.2
96,-55.46666666666667,-501.3333333333333,59.733333333333334
97,-68.26666666666667,-512.0,70.4
98,-78.93333333333334,-531.2,72.53333333333333
99,-74.66666666666667,-541.8666666666667,81.06666666666666
100,-85.33333333333333,-550.4,102.4
101,-83.2,-554.6666666666666,96.0
102,-78.93333333333334,-576.0,93.86666666666666
103,-68.26666666666667,-590.9333333333333,100.26666666666667
104,-70.4,-610.1333333333333,110.93333333333334
105,-74.66666666666667,-612.2666666666667,108.8
106,-72.53333333333333,-620.8,125.86666666666666
107,-64.0,-631.4666666666667,138.66666666666666
108,-59.733333333333334,-640.0,142.93333333333334
109,-51.2,-635.7333333333333,153.6
110,-42.666666666666664,-631.4666666666667,153.6
111,-36.266666666666666,-620.8,160.0
112,-8.533333333333333,-616.5333333333333,149.33333333333334
113,0.0,-601.6,151.46666666666667
114,19.2,-599.4666666666667,140.8
115,32.0,-590.9333333333333,136.53333333333333
