,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,-4.266666666666667,-580.2666666666667,-21.333333333333332
1,2.1333333333333333,-586.6666666666666,-27.733333333333334
2,-6.4,-578.1333333333333,-21.333333333333332
3,-6.4,-578.1333333333333,-17.066666666666666
4,-6.4,-582.4,-19.2
5,0.0,-580.2666666666667,-17.066666666666666
6,-4.266666666666667,-576.0,-34.13333333333333
7,-2.1333333333333333,-580.2666666666667,-21.333333333333332
8,-2.1333333333333333,-576.0,-25.6
9,-4.266666666666667,-578.1333333333333,-21.333333333333332
10,-4.266666666666667,-569.6,-19.2
11,-2.1333333333333333,-576.0,-19.2
12,-10.666666666666666,-576.0,-17.066666666666666
13,2.1333333333333333,-578.1333333333333,-23.466666666666665
14,-8.533333333333333,-576.0,-23.466666666666665
15,-2.1333333333333333,-576.0,-17.066666666666666
16,-2.1333333333333333,-573.8666666666667,-27.733333333333334
17,-2.1333333333333333,-576.0,-25.6
18,-6.4,-571.7333333333333,-14.933333333333334
19,-4.266666666666667,-576.0,-25.6
20,0.0,-578.1333333333333,-12.8
21,4.266666666666667,-584.5333333333333,-17.066666666666666
22,-19.2,-586.6666666666666,-25.6
23,-14.933333333333334,-582.4,6.4
24,0.0,-573.8666666666667,-10.666666666666666
25,6.4,-590.9333333333333,0.0
26,-10.666666666666666,-571.7333333333333,2.1333333333333333
27,27.733333333333334,-573.8666666666667,-4.266666666666667
28,-8.533333333333333,-573.8666666666667,-8.533333333333333
29,-10.666666666666666,-569.6,-17.066666666666666
30,12.8,-586.6666666666666,-23.466666666666665
31,0.0,-578.1333333333333,-12.8
32,-4.266666666666667,-576.0,-32.0
33,-4.266666666666667,-569.6,-23.466666666666665
34,0.0,-582.4,-36.266666666666666
35,10.666666666666666,-567.4666666666667,-29.866666666666667
36,2.1333333333333333,-580.2666666666667,-29.866666666666667
37,0.0,-576.0,-10.666666666666666
38,12.8,-578.1333333333333,-38.4
39,8.533333333333333,-537.6,4.266666666666667
40,-2.1333333333333333,-578.1333333333333,-12.8
41,-2.1333333333333333,-578.1333333333333,-14.933333333333334
42,-6.4,-576.0,-21.333333333333332
43,-2.1333333333333333,-578.1333333333333,-19.2
44,-2.1333333333333333,-563.2,-38.4
45,2.1333333333333333,-578.1333333333333,-23.466666666666665
46,-2.1333333333333333,-580.2666666666667,-21.333333333333332
47,2.1333333333333333,-578.1333333333333,-21.333333333333332
48,-2.1333333333333333,-582.4,-17.066666666666666
49,-4.266666666666667,-578.1333333333333,-25.6
50,-6.4,-580.2666666666667,-12.8
51,-2.1333333333333333,-582.4,-14.933333333333334
52,0.0,-573.8666666666667,-25.6
53,-8.533333333333333,-578.1333333333333,-27.733333333333334
54,-2.1333333333333333,-576.0,-23.466666666666665
55,0.0,-578.1333333333333,-23.466666666666665
56,-2.1333333333333333,-580.2666666666667,-21.333333333333332
57,-4.266666666666667,-573.8666666666667,-25.6
58,-6.4,-573.8666666666667,-27.733333333333334
59,-6.4,-580.2666666666667,-23.466666666666665
60,-2.1333333333333333,-578.1333333333333,-23.466666666666665
61,-6.4,-580.2666666666667,-21.333333333333332
62,-2.1333333333333333,-578.1333333333333,-19.2
63,0.0,-576.0,-17.066666666666666
64,0.0,-580.2666666666667,-14.933333333333334
65,4.266666666666667,-584.5333333333333,-23.466666666666665
66,-6.4,-576.0,-19.2
67,-4.266666666666667,-576.0,-17.066666666666666
