,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,29.866666666666667,-524.8,-55.46666666666667
1,32.0,-526.9333333333333,-64.0
2,32.0,-535.4666666666667,-66.13333333333333
3,34.13333333333333,-526.9333333333333,-57.6
4,19.2,-526.9333333333333,-61.86666666666667
5,25.6,-533.3333333333334,-72.53333333333333
6,36.266666666666666,-533.3333333333334,-59.733333333333334
7,40.53333333333333,-531.2,-59.733333333333334
8,27.733333333333334,-526.9333333333333,-66.13333333333333
9,27.733333333333334,-526.9333333333333,-55.46666666666667
10,34.13333333333333,-529.0666666666666,-55.46666666666667
11,27.733333333333334,-533.3333333333334,-57.6
12,25.6,-529.0666666666666,-49.06666666666666
13,25.6,-531.2,-57.6
14,21.333333333333332,-529.0666666666666,-59.733333333333334
15,19.2,-531.2,-46.93333333333333
16,6.4,-524.8,-64.0
17,32.0,-529.0666666666666,-59.733333333333334
18,27.733333333333334,-524.8,-51.2
19,25.6,-524.8,-49.06666666666666
20,29.866666666666667,-526.9333333333333,-53.333333333333336
21,23.466666666666665,-531.2,-57.6
22,29.866666666666667,-529.0666666666666,-68.26666666666667
23,38.4,-529.0666666666666,-66.13333333333333
24,29.866666666666667,-533.3333333333334,-59.733333333333334
25,34.13333333333333,-531.2,-57.6
26,49.06666666666666,-524.8,-70.4
27,23.466666666666665,-535.4666666666667,-55.46666666666667
28,29.866666666666667,-541.8666666666667,-57.6
29,25.6,-535.4666666666667,-57.6
30,23.466666666666665,-531.2,-59.733333333333334
31,27.733333333333334,-539.7333333333333,-55.46666666666667
32,36.266666666666666,-537.6,-61.86666666666667
33,25.6,-537.6,-55.46666666666667
34,27.733333333333334,-531.2,-61.86666666666667
35,21.333333333333332,-537.6,-68.26666666666667
36,29.866666666666667,-533.3333333333334,-72.53333333333333
37,42.666666666666664,-537.6,-49.06666666666666
38,32.0,-533.3333333333334,-59.733333333333334
39,25.6,-533.3333333333334,-57.6
40,32.0,-535.4666666666667,-59.733333333333334
41,27.733333333333334,-541.8666666666667,-66.13333333333333
42,34.13333333333333,-541.8666666666667,-59.733333333333334
43,25.6,-526.9333333333333,-55.46666666666667
44,32.0,-526.9333333333333,-61.86666666666667
45,34.13333333333333,-526.9333333333333,-57.6
46,40.53333333333333,-535.4666666666667,-57.6
47,27.733333333333334,-533.3333333333334,-40.53333333333333
48,36.266666666666666,-529.0666666666666,-59.733333333333334
49,27.733333333333334,-522.6666666666666,-66.13333333333333
50,34.13333333333333,-535.4666666666667,-55.46666666666667
51,34.13333333333333,-526.9333333333333,-64.0
52,27.733333333333334,-526.9333333333333,-68.26666666666667
53,32.0,-529.0666666666666,-68.26666666666667
54,29.866666666666667,-531.2,-57.6
55,34.13333333333333,-524.8,-53.333333333333336
56,40.53333333333333,-531.2,-61.86666666666667
57,29.866666666666667,-531.2,-57.6
58,25.6,-524.8,-59.733333333333334
59,29.866666666666667,-524.8,-51.2
60,32.0,-529.0666666666666,-57.6
61,25.6,-520.5333333333333,-57.6
62,23.466666666666665,-522.6666666666666,-57.6
63,17.066666666666666,-524.8,-55.46666666666667
64,19.2,-520.5333333333333,-61.86666666666667
65,14.933333333333334,-524.8,-61.86666666666667
66,19.2,-529.0666666666666,-57.6
67,12.8,-531.2,-53.333333333333336
68,10.666666666666666,-518.4,-55.46666666666667
69,-2.1333333333333333,-516.2666666666667,-59.733333333333334
70,10.666666666666666,-520.5333333333333,-57.6
71,8.533333333333333,-524.8,-55.46666666666667
72,6.4,-520.5333333333333,-53.333333333333336
73,12.8,-520.5333333333333,-57.6
74,14.933333333333334,-514.1333333333333,-53.333333333333336
75,6.4,-514.1333333333333,-61.86666666666667
76,8.533333333333333,-524.8,-55.46666666666667
77,12.8,-529.0666666666666,-55.46666666666667
78,6.4,-522.6666666666666,-51.2
79,14.933333333333334,-520.5333333333333,-81.06666666666666
80,8.533333333333333,-522.6666666666666,-51.2
81,4.266666666666667,-518.4,-59.733333333333334
82,14.933333333333334,-526.9333333333333,-59.733333333333334
83,17.066666666666666,-522.6666666666666,-49.06666666666666
84,10.666666666666666,-531.2,-61.86666666666667
85,17.066666666666666,-535.4666666666667,-55.46666666666667
86,12.8,-535.4666666666667,-70.4
87,17.066666666666666,-535.4666666666667,-72.53333333333333
88,8.533333333333333,-524.8,-64.0
89,12.8,-535.4666666666667,-72.53333333333333
90,6.4,-522.6666666666666,-59.733333333333334
91,10.666666666666666,-535.4666666666667,-61.86666666666667
92,14.933333333333334,-535.4666666666667,-61.86666666666667
93,8.533333333333333,-537.6,-59.733333333333334
94,14.933333333333334,-539.7333333333333,-64.0
95,10.666666666666666,-526.9333333333333,-57.6
96,14.933333333333334,-529.0666666666666,-55.46666666666667
97,12.8,-529.0666666666666,-66.13333333333333
98,19.2,-533.3333333333334,-64.0
99,17.066666666666666,-537.6,-72.53333333333333
100,27.733333333333334,-537.6,-51.2
101,23.466666666666665,-522.6666666666666,-61.86666666666667
102,19.2,-526.9333333333333,-57.6
103,23.466666666666665,-535.4666666666667,-61.86666666666667
104,21.333333333333332,-529.0666666666666,-55.46666666666667
105,23.466666666666665,-533.3333333333334,-55.46666666666667
106,23.466666666666665,-537.6,-53.333333333333336
107,23.466666666666665,-533.3333333333334,-57.6
108,21.333333333333332,-533.3333333333334,-57.6
109,21.333333333333332,-529.0666666666666,-49.06666666666666
110,21.333333333333332,-529.0666666666666,-51.2
111,19.2,-529.0666666666666,-61.86666666666667
112,19.2,-539.7333333333333,-55.46666666666667
113,21.333333333333332,-529.0666666666666,-53.333333333333336
114,17.066666666666666,-529.0666666666666,-55.46666666666667
115,14.933333333333334,-526.9333333333333,-55.46666666666667
116,14.933333333333334,-526.9333333333333,-46.93333333333333
117,14.933333333333334,-526.9333333333333,-44.8
118,12.8,-529.0666666666666,-53.333333333333336
119,12.8,-531.2,-44.8
120,12.8,-526.9333333333333,-44.8
121,14.933333333333334,-533.3333333333334,-51.2
122,10.666666666666666,-529.0666666666666,-57.6
123,14.933333333333334,-522.6666666666666,-53.333333333333336
124,12.8,-526.9333333333333,-49.06666666666666
125,12.8,-529.0666666666666,-44.8
126,8.533333333333333,-524.8,-51.2
127,6.4,-520.5333333333333,-49.06666666666666
128,17.066666666666666,-529.0666666666666,-59.733333333333334
129,17.066666666666666,-531.2,-53.333333333333336
130,12.8,-529.0666666666666,-59.733333333333334
131,14.933333333333334,-526.9333333333333,-51.2
132,14.933333333333334,-526.9333333333333,-40.53333333333333
133,8.533333333333333,-524.8,-68.26666666666667
134,19.2,-531.2,-40.53333333333333
135,12.8,-526.9333333333333,-57.6
136,12.8,-529.0666666666666,-42.666666666666664
137,8.533333333333333,-522.6666666666666,-51.2
138,14.933333333333334,-526.9333333333333,-57.6
139,6.4,-522.6666666666666,-46.93333333333333
140,4.266666666666667,-512.0,-46.93333333333333
141,8.533333333333333,-522.6666666666666,-38.4
142,19.2,-526.9333333333333,-49.06666666666666
143,8.533333333333333,-520.5333333333333,-49.06666666666666
144,32.0,-524.8,-46.93333333333333
145,10.666666666666666,-529.0666666666666,-51.2
146,6.4,-520.5333333333333,-44.8
147,10.666666666666666,-531.2,-42.666666666666664
148,6.4,-526.9333333333333,-44.8
149,10.666666666666666,-522.6666666666666,-44.8
150,10.666666666666666,-529.0666666666666,-49.06666666666666
151,12.8,-531.2,-46.93333333333333
152,10.666666666666666,-529.0666666666666,-44.8
153,8.533333333333333,-541.8666666666667,-40.53333333333333
154,12.8,-531.2,-51.2
155,14.933333333333334,-526.9333333333333,-51.2
156,12.8,-529.0666666666666,-42.666666666666664
157,8.533333333333333,-529.0666666666666,-38.4
158,19.2,-533.3333333333334,-44.8
159,17.066666666666666,-531.2,-42.666666666666664
160,19.2,-531.2,-44.8
161,19.2,-535.4666666666667,-42.666666666666664
162,19.2,-529.0666666666666,-51.2
163,23.466666666666665,-531.2,-46.93333333333333
164,25.6,-539.7333333333333,-44.8
165,21.333333333333332,-539.7333333333333,-38.4
166,14.933333333333334,-531.2,-46.93333333333333
167,21.333333333333332,-531.2,-51.2
168,12.8,-535.4666666666667,-44.8
169,12.8,-531.2,-38.4
170,14.933333333333334,-531.2,-44.8
171,6.4,-526.9333333333333,-51.2
172,8.533333333333333,-531.2,-34.13333333333333
173,12.8,-529.0666666666666,-51.2
174,12.8,-526.9333333333333,-42.666666666666664
175,17.066666666666666,-518.4,-38.4
176,14.933333333333334,-535.4666666666667,-19.2
177,8.533333333333333,-522.6666666666666,-42.666666666666664
178,14.933333333333334,-529.0666666666666,-46.93333333333333
179,8.533333333333333,-529.0666666666666,-51.2
180,19.2,-535.4666666666667,-44.8
181,10.666666666666666,-526.9333333333333,-55.46666666666667
182,14.933333333333334,-529.0666666666666,-55.46666666666667
183,12.8,-524.8,-46.93333333333333
184,12.8,-529.0666666666666,-42.666666666666664
185,10.666666666666666,-529.0666666666666,-44.8
186,17.066666666666666,-520.5333333333333,-49.06666666666666
187,12.8,-529.0666666666666,-51.2
188,21.333333333333332,-522.6666666666666,-46.93333333333333
189,14.933333333333334,-524.8,-46.93333333333333
190,17.066666666666666,-531.2,-53.333333333333336
191,12.8,-526.9333333333333,-49.06666666666666
192,10.666666666666666,-526.9333333333333,-53.333333333333336
193,19.2,-529.0666666666666,-57.6
194,12.8,-531.2,-40.53333333333333
195,17.066666666666666,-531.2,-42.666666666666664
196,8.533333333333333,-529.0666666666666,-57.6
197,14.933333333333334,-529.0666666666666,-46.93333333333333
198,17.066666666666666,-524.8,-46.93333333333333
199,14.933333333333334,-526.9333333333333,-59.733333333333334
200,12.8,-524.8,-44.8
201,14.933333333333334,-526.9333333333333,-51.2
202,17.066666666666666,-531.2,-40.53333333333333
203,23.466666666666665,-531.2,-42.666666666666664
204,17.066666666666666,-520.5333333333333,-55.46666666666667
205,19.2,-526.9333333333333,-46.93333333333333
206,10.666666666666666,-522.6666666666666,-34.13333333333333
207,17.066666666666666,-518.4,-42.666666666666664
208,23.466666666666665,-529.0666666666666,-51.2
209,21.333333333333332,-526.9333333333333,-51.2
210,17.066666666666666,-522.6666666666666,-49.06666666666666
211,21.333333333333332,-522.6666666666666,-46.93333333333333
212,14.933333333333334,-524.8,-46.93333333333333
213,17.066666666666666,-526.9333333333333,-44.8
214,17.066666666666666,-520.5333333333333,-44.8
